model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v1p8,Bayes_Modeled,0.95,2018,NO2,MT,10,10,396566.60498653597,219060.3646960241,570320.5248685393,0.42893240046666375,0,1.7079588631824993,175.32845270875274,0,732.5045809715239
v1p8,Bayes_Modeled,0.95,2018,NO2,ST,10,10,394805.6641990941,217315.9294517908,568656.8712136818,0.42812990663890366,0,1.6926187696923032,174.2322070441262,0,718.7285658871183
v1p8,Bayes_Modeled,0.95,2019,NO2,CT,2,2,99810.13517395448,96716.28942751835,103156.23780416267,0.36734198649786,0,1.527364358524772,36.71037588798817,0,153.25488050984507
v1p8,Bayes_Modeled,0.95,2019,NO2,MT,2,2,99810.13517395448,96716.28942751835,103156.23780416267,0.3675798419080345,0,1.5390234891518841,36.73662928396418,0,154.4541320817534
v1p8,Bayes_Modeled,0.95,2019,NO2,ST,2,2,99810.13517395448,96716.28942751835,103156.23780416267,0.36734198649786,0,1.527364358524772,36.71037588798817,0,153.25488050984507
v1p8,Bayes_Modeled,0.95,2020,NO2,CT,20,20,697652.120244997,669339.5582136689,723515.3187125481,0.38332659056581325,0,1.603360013584931,267.3099317717698,0,1106.2561979870252
v1p8,Bayes_Modeled,0.95,2020,NO2,MT,20,20,565350.0815892182,548221.2462009887,582260.7199707425,0.36096834347007944,0,1.5359984991678741,204.10547011063926,0,871.6188038674849
v1p8,Bayes_Modeled,0.95,2020,NO2,ST,20,20,570241.9681283659,551807.3422889548,588041.2450513069,0.35865164179808895,0,1.532731833069292,204.55375884741437,0,870.9143458248625
v1p8,Bayes_Modeled,0.95,2021,NO2,CT,31,31,1027977.2003684909,986577.5944175841,1071754.7299721367,0.3244591374678644,0,1.3719026976052375,333.56189161007006,0,1418.1987539860093
v1p8,Bayes_Modeled,0.95,2021,NO2,MT,31,31,776293.3199177933,740451.9371751202,814269.694496979,0.2610705837609511,0,1.1778415436000567,202.93715170620717,0,912.1929790246024
v1p8,Bayes_Modeled,0.95,2021,NO2,ST,29,29,760849.9252106058,732261.3638666277,791282.0056460744,0.262508489847643,0,1.1816432872547142,199.93914844944396,0,901.0590953450378
v1p8,Bayes_Modeled,0.95,2022,NO2,CT,45,45,1519065.6006530588,1475245.6861476954,1563172.0278656492,0.016475364669367006,0,0.06443543081994542,25.034075150828013,0,97.7300383632524
v1p8,Bayes_Modeled,0.95,2022,NO2,MT,47,47,1437069.531434383,1403298.0393732064,1470072.7528255829,0.01361439707993193,0,0.059175434716919925,19.5747400589353,0,85.00049844685478
v1p8,Bayes_Modeled,0.95,2022,NO2,ST,47,47,1464388.9343976085,1429947.1889893184,1497917.28025553,0.013539231241498128,0,0.05708176723838737,19.835640020509206,0,84.55463518912622
v1p8,Bayes_Modeled,0.95,2023,NO2,CT,41,41,1702077.3228955318,1659919.726218891,1740020.228657844,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2023,NO2,MT,47,47,1842771.402391459,1802916.6453639604,1880570.2703741882,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2023,NO2,ST,41,41,1585591.3808832907,1553044.2171584151,1616838.8701151067,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2024,NO2,CT,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2024,NO2,MT,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2024,NO2,ST,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,0,0,0,0,0,0
v1p8,Bayes_Modeled,0.95,2025,NO2,CT,56,56,1913562.4582206975,1854138.649337303,1972343.7722273222,0.770467556249396,0.6505334804002575,0.8847744163397651,1474.3855111641258,1250.637861838526,1708.5005691028846
