Method,Evaluation,Target,Grouping,Analyte,Treatment,n,RMSE_original_units,NRMSE_mean_observed,IntervalCoverage,ComparisonSeries
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TN,CT,36,1.0178075960242017,0.17610101219969032,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TN,MT,34,1.2228193139823575,0.2194573019865565,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TN,ST,34,1.1021685460941346,0.19431190290661346,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TP,CT,121,0.5143667254678591,0.5481963286587243,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TP,MT,120,0.9023435277963955,0.9775540960621794,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TP,ST,120,0.3950085853398646,0.5469549492091105,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TSS,CT,132,664.8498963108769,0.4881275878167128,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TSS,MT,134,563.8305049968197,0.7013574866796625,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Result_mg_L,analyte_treatment,TSS,ST,134,375.8663383257038,0.48865111909401215,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Volume_L,overall,all,all,333,10867.424337449444,0.40592798056464313,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Volume_L,treatment,all,CT,111,12256.621389778318,0.42145401719703585,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Volume_L,treatment,all,MT,101,11419.945529811808,0.41718643133379407,,ML full-record reconstruction
ML,full_record_physical_event_reconstruction,Volume_L,treatment,all,ST,121,8851.727955606899,0.36652612846243443,,ML full-record reconstruction
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,NH4,all,42,0.1901088803198662,1.749084988704136,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,NO2,all,129,0.34258789860127803,1.2328978231455794,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,NO3,all,356,3.7783491403076677,0.5381166664697827,0.9466292134831461,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,OP,all,335,0.413988599166906,3.417515111035054,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,Se,all,101,0.10710560107644818,16.181029869149622,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,TDS,all,97,567.165665379289,0.6408838226029184,0.6494845360824743,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,TKN,all,313,5.114441603446628,2.0161044787845017,0.7891373801916933,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,TN,all,104,2.5948372307552585,0.4571079889637895,0.8846153846153846,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,TP,all,361,1.2859315051600293,1.4928457099946313,0.9418282548476454,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_overall,TSS,all,400,1117.277712090496,1.1442081434613514,0.565,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NH4,CT,14,0.24547027078400824,2.1148207944468402,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NH4,MT,14,0.1835705738096558,2.0609366746873947,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NH4,ST,14,0.12029276670622799,0.9947423118057839,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO2,CT,42,0.3486302572782714,1.2310804443994785,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO2,MT,43,0.35850074601774334,1.2824368436223919,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO2,ST,44,0.32012022925711947,1.1805624077875498,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO3,CT,121,3.634727545378492,0.5242219493871858,0.8842975206611571,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO3,MT,116,4.020865847372078,0.5612470573666598,0.9741379310344828,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,NO3,ST,119,3.676239558625814,0.5273135542883495,0.9831932773109243,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,OP,CT,111,0.4060745225150183,3.5739194417354136,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,OP,MT,112,0.4262160508563915,3.024436765984468,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,OP,ST,112,0.40932272606090586,3.7621882826984088,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,Se,CT,33,0.10599104135164689,14.441985072068855,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,Se,MT,34,0.12543221662055054,20.111744235315854,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,Se,ST,34,0.08625834438345446,13.68541161473382,1.0,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TDS,CT,32,546.4026392368374,0.6208349266099312,0.65625,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TDS,MT,32,569.4422955890827,0.6403174312618823,0.625,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TDS,ST,33,584.455369711549,0.6600399438924444,0.6666666666666666,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TKN,CT,105,4.737878834079228,1.5974865414147437,0.7904761904761904,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TKN,MT,102,4.455482659584057,2.1348542403914657,0.8137254901960784,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TKN,ST,106,5.991723264650845,2.3546782909189607,0.7641509433962265,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TN,CT,36,2.526529557552127,0.43713999991289687,0.9444444444444444,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TN,MT,34,2.7184693441174845,0.48787906845393053,0.8235294117647058,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TN,ST,34,2.539033622870938,0.44763067913007487,0.8823529411764706,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,CT,121,0.9763853114096734,1.0406016108142166,0.9586776859504132,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,MT,120,1.7038067769801233,1.8458195159917374,0.95,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,ST,120,1.053759679085484,1.459105176807515,0.9166666666666666,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,CT,132,1275.3332755076583,0.9363397044809857,0.5151515151515151,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,MT,134,1146.8136426526482,1.4265392293830335,0.664179104477612,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,ST,134,899.3977007265087,1.16927654369983,0.5149253731343284,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,overall,all,all,333,25337.93253935585,0.9464409843591172,0.8498498498498499,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,CT,111,24744.46123264397,0.8508586712624839,0.8918918918918919,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,MT,101,27474.740997352706,1.0036903519884608,0.8118811881188119,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,ST,121,23980.811202894387,0.99298057189138,0.8429752066115702,ML outer-LOYO validation
