Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2015,ST,NPOC,84192.2086273356,77396.80044320125,57362.40303654557,142360.9075783112,2000,70557.84804944467
2015,ST,OP,7996.002935909745,5464.60328882322,2517.3056878229636,26806.29216974896,2000,5090.181852050832
2015,ST,Se,13004.43064081062,10029.095129299236,3397.6411392922732,43368.618259451585,2000,3926.891732229724
2015,ST,TDS,41791.72163100725,37637.91326395062,24848.05661249263,84407.68007417822,2000,31988.373329241218
2015,ST,TKN,26708.795864719075,25091.806509427897,20434.3790704022,44457.37360035035,2000,23373.839812037797
2015,ST,TN,382806.3258724234,378014.3203418296,363788.8246053111,428721.6432981835,2000,377064.3931153327
2015,ST,TP,18273.866371110416,16654.83406588925,12980.964574725873,32136.585623886232,2000,15155.485342509757
2015,ST,TSP,7652.4153195693125,4740.884293516812,856.8601603503716,33464.88151301791,2000,400.47772490105916
2015,ST,TSS,6248055.8949909415,6245448.190553141,6234303.256188206,6274689.682526885,2000,6245351.500887572
2016,CT,ICP,14834.949491011055,8579.721854209802,650.0913401617195,72568.67249329407,2000,624.8580969717943
2016,CT,NH4,12394.85796,12394.85796,12394.85796,12394.85796,2000,12394.85796
2016,CT,NO2,38726.00185291153,32692.41047980918,17147.303538717537,96358.21835113906,2000,27231.812875941287
2016,CT,NO3,380887.5214525,380887.5214525,380887.5214525,380887.5214525,2000,380887.52145249996
2016,CT,NOx,104626.89551588288,94126.93650648449,63883.75634192229,208734.60491331376,2000,86729.28141422986
2016,CT,NPOC,466569.42715375,466569.42715375,466569.42715375,466569.42715375,2000,466569.4271537499
2016,CT,OP,4593.299579999999,4593.299579999999,4593.299579999999,4593.299579999999,2000,4593.29958
2016,CT,Se,14978.35336385047,8872.999660949716,903.2696476199397,83631.65337820137,2000,1153.3595146409978
2016,CT,TDS,66434.215948157,59369.059131681235,36191.36170149026,131240.0826787832,2000,53701.48409360336
2016,CT,TKN,8535.0278375,8535.0278375,8535.0278375,8535.0278375,2000,8535.0278375
2016,CT,TN,361084.05293749995,361084.05293749995,361084.05293749995,361084.05293749995,2000,361084.0529375
2016,CT,TP,1126.9856399999999,1126.9856399999999,1126.9856399999999,1126.9856399999999,2000,1126.9856399999999
2016,CT,TSP,435.78741225,435.78741225,435.78741225,435.78741225,2000,435.78741225
2016,CT,TSS,82956911.602595,82956911.602595,82956911.602595,82956911.602595,2000,82956911.60259499
2016,MT,ICP,1762.5615858069982,1030.7954334350184,58.247865315568575,7767.4818668536755,2000,3.548512591025703
2016,MT,NH4,883.605075,883.605075,883.605075,883.605075,2000,883.6050749999999
2016,MT,NO2,5116.635499933751,4230.658502638825,2077.675387496691,13351.07446685677,2000,3537.052534180349
2016,MT,NO3,51649.666274999996,51649.666274999996,51649.666274999996,51649.666274999996,2000,51649.666274999996
2016,MT,NOx,12237.484045348554,10782.392081273749,7127.663299072883,25450.33496548141,2000,10005.60519005226
2016,MT,NPOC,68926.05857975,68926.05857975,68926.05857975,68926.05857975,2000,68926.05857975
2016,MT,OP,333.6142975,333.6142975,333.6142975,333.6142975,2000,333.61429749999996
2016,MT,Se,1822.032344874674,998.0798845995686,66.19286863822863,8817.40652016457,2000,24.385004256723146
2016,MT,TDS,7804.443965913734,6670.465290956362,3911.9717595396364,17743.706064368034,2000,5963.405703144206
2016,MT,TKN,1177.8485325,1177.8485325,1177.8485325,1177.8485325,2000,1177.8485325
2016,MT,TN,49319.23183999999,49319.23183999999,49319.23183999999,49319.23183999999,2000,49319.23184
2016,MT,TP,574.26982,574.26982,574.26982,574.26982,2000,574.26982
2016,MT,TSP,85.71321,85.71321,85.71321,85.71321,2000,85.71321
2016,MT,TSS,2502419.8047875,2502419.8047875,2502419.8047875,2502419.8047875,2000,2502419.8047875
2016,ST,ICP,6809.953088174177,3802.9650265928703,340.1152175695806,30354.56043741444,2000,309.9551443774729
2016,ST,NH4,2821.1808899999996,2821.1808899999996,2821.1808899999996,2821.1808899999996,2000,2821.18089
2016,ST,NO2,21115.680666346732,17142.80668729195,8290.186292802178,56526.875568674375,2000,14363.287323956949
2016,ST,NO3,197516.7563175,197516.7563175,197516.7563175,197516.7563175,2000,197516.7563175
2016,ST,NOx,44405.113991418664,39838.33628399802,24896.623406140086,92617.08948785272,2000,36886.141824508995
2016,ST,NPOC,232576.04020425002,232576.04020425002,232576.04020425002,232576.04020425002,2000,232576.04020425
2016,ST,OP,1247.7197625000001,1247.7197625000001,1247.7197625000001,1247.7197625000001,2000,1247.7197625000001
2016,ST,Se,7299.134321319057,4259.20008370885,306.410262276802,29831.023229647963,2000,468.54298133968945
2016,ST,TDS,26540.582749531397,23020.217565669387,13530.614266727513,58902.74703331362,2000,20297.637505745057
2016,ST,TKN,4197.6126825,4197.6126825,4197.6126825,4197.6126825,2000,4197.6126825
2016,ST,TN,188180.89729499997,188180.89729499997,188180.89729499997,188180.89729499997,2000,188180.89729499997
2016,ST,TP,375.32487749999996,375.32487749999996,375.32487749999996,375.32487749999996,2000,375.32487749999996
2016,ST,TSP,255.7464975,255.7464975,255.7464975,255.7464975,2000,255.74649750000003
2016,ST,TSS,14552070.817942502,14552070.8179425,14552070.8179425,14552070.8179425,2000,14552070.8179425
2017,CT,ICP,286304.56089418527,262975.6367258846,192934.54974017214,499013.2836488429,2000,228940.19462218345
2017,CT,NH4,264413.15750239685,245867.7695912482,172860.97958950014,448936.0625545686,2000,210785.1018058352
2017,CT,NO2,182750.79026639744,164438.58800689655,112137.78039763676,362411.70957859006,2000,139470.85039499664
2017,CT,NO3,2730695.604705076,2681009.0127824023,2504550.7413950306,3237730.178264392,2000,2671660.6926707723
2017,CT,NOx,1340747.3003004214,1290343.407127527,1050880.106129605,1878275.2037772937,2000,1195396.72303342
2017,CT,NPOC,1584888.0355350436,1508939.1381389515,1232974.7659072033,2315100.112569693,2000,1402513.6675482846
2017,CT,OP,20419.663176980328,14338.4066424947,6253.858317431946,77901.07741844267,2000,11753.335183495945
2017,CT,Se,120389.20423101554,106336.59437109818,63532.44278886091,258602.57201819916,2000,81705.53584927112
2017,CT,TDS,1015451.1735216208,957155.668988609,789049.0222882921,1582924.447218775,2000,885987.7987131509
2017,CT,TKN,1404714.200814955,1392631.9210484163,1353312.866674639,1518477.1461901807,2000,1391370.4239373794
2017,CT,TN,1581456.5530578408,1500699.0818018005,1248430.3044896843,2392682.826780141,2000,1399913.624705468
2017,CT,TP,91328.69940149914,87910.2126504391,81134.30612837232,119423.40957813246,2000,87683.04819464986
2017,CT,TSP,265411.3147990852,245948.16669736203,175223.1642594828,457224.4640636564,2000,209497.87472838452
2017,CT,TSS,1081453951.14026,1081453951.14026,1081453951.14026,1081453951.14026,2000,1081453951.14026
2017,MT,ICP,40605.70885397442,34840.61278363166,19087.380325517064,104833.22402005296,2000,23598.991814373458
2017,MT,NH4,36137.700087293815,31014.57402201142,17198.736886850467,91592.3916270905,2000,20957.767147692783
2017,MT,NO2,50909.15870235,44667.15789896147,27837.128320988082,126802.42974963681,2000,35119.137400404776
2017,MT,NO3,935671.8024538144,922895.8538367724,880356.2304253393,1046864.3480339233,2000,917038.6221416782
2017,MT,NOx,193629.32396730565,181593.42993662372,140946.08797404743,330442.7326529968,2000,166749.30754285955
2017,MT,NPOC,225550.6171593441,213386.36623069528,166242.20411408617,384149.1050666982,2000,194553.8646447435
2017,MT,OP,6381.017937448136,5165.556859351846,2762.829360877475,16358.645670511758,2000,4232.411105953399
2017,MT,Se,23512.49967430901,18707.711805311672,7282.881594328669,71895.45788866794,2000,7533.091050553367
2017,MT,TDS,136592.88663097078,127636.57824698364,95348.9813225299,243153.7197927177,2000,114695.60745884384
2017,MT,TKN,175222.7411642596,173395.5325170793,166544.7507500068,194182.05442348414,2000,172582.8403120447
2017,MT,TN,217746.3883519204,202907.70109755424,161171.69033764728,366419.9182503815,2000,186735.3838118458
2017,MT,TP,23483.87594837042,22335.028350401608,20645.349473639548,33248.52014293266,2000,22085.125118797732
2017,MT,TSP,36487.058408630815,31360.130827455374,16908.81523814477,89439.41806502406,2000,20583.833072734687
2017,MT,TSS,52612248.780557506,52612248.780557506,52612248.780557506,52612248.780557506,2000,52612248.780557506
2017,ST,ICP,24464.41614994434,20779.247130431635,10493.239491863813,61299.77640160693,2000,12406.57095348469
2017,ST,NH4,22960.654184797037,19175.29455502318,9466.099130923618,57610.227130662104,2000,11060.224609780043
2017,ST,NO2,36183.10894764326,31675.606318273345,19319.004324912417,81621.48215178256,2000,24999.43199691071
2017,ST,NO3,767976.6465904155,750163.1008156259,687521.3298813979,963203.3136656404,2000,741655.2805076666
2017,ST,NOx,140521.03795315235,132595.33540956973,103414.04203022344,224389.12628476386,2000,120846.05335000332
2017,ST,NPOC,163020.8158331617,154681.85422575576,124161.66521014021,255021.27710050697,2000,140333.95530239903
2017,ST,OP,7820.012248966673,5900.182667676927,2470.5311236687294,21925.04159612747,2000,4873.566039774984
2017,ST,Se,15995.024014033741,12490.251049476954,4556.593383695801,46888.92576216924,2000,4391.657359728136
2017,ST,TDS,102045.3828287765,94577.99178528148,70539.31474169371,176260.91588849344,2000,83801.89271636299
2017,ST,TKN,61865.34564854952,58614.46424440178,50041.586681672714,96734.42164980578,2000,57757.506022878086
2017,ST,TN,152247.4038462748,143003.4839764266,112784.8732232058,254950.44832673058,2000,130511.43567651737
2017,ST,TP,18395.19206806754,16625.37816917525,12951.71485455003,34229.48986115538,2000,16113.490870879194
2017,ST,TSP,23388.102958679345,19708.375689115273,9620.877923982343,58301.12532432345,2000,10864.128445651819
2017,ST,TSS,61846995.82844117,61754598.107624605,61392932.797454275,62793606.91340502,2000,61746602.65243327
2018,CT,ICP,36462.162379024965,27045.49585101129,10173.116746391976,132110.77885080376,2000,16956.807036202852
2018,CT,NH4,33564.433278474964,23506.511877253863,8478.5847524147,120736.24956752198,2000,14423.91043374745
2018,CT,NO2,52500.93604226808,40916.85477709251,18209.66029516903,169107.22470052846,2000,29142.106508039535
2018,CT,NO3,495616.0287286767,416396.7190756636,246008.88336647584,1166427.7646656388,2000,342735.7910080922
2018,CT,NOx,295418.0769814084,247672.9279674209,137106.00616718695,673727.7056656467,2000,200449.3389121333
2018,CT,NPOC,322476.7254800282,272450.20403240353,158178.4964048212,763739.4351514863,2000,221888.09205286953
2018,CT,OP,33943.82830560599,25753.95706395175,9170.60482062598,111881.45257804985,2000,16268.180313379604
2018,CT,Se,25931.764595157416,17944.124808883233,4994.716230556773,104445.76505510745,2000,8501.282299695733
2018,CT,TDS,199218.52141352458,167746.72397571363,92920.38719108216,486917.812407516,2000,134114.39689621574
2018,CT,TKN,306857.9228477506,256390.2106208263,145953.25363130702,707400.7449788485,2000,208142.04270443335
2018,CT,TN,324831.7041111961,272325.3474844651,157375.1867262003,766635.3605029369,2000,221062.25151680986
2018,CT,TP,64612.42289697079,48449.897632731634,22214.599955639602,201585.1864561372,2000,34772.70200307835
2018,CT,TSP,34298.4226159262,23143.751370905076,8236.806956452005,121479.23849625023,2000,13863.38107053728
2018,CT,TSS,44800555.01445685,37634051.79194535,21952238.374022078,106409002.14739427,2000,31044198.043547064
2018,MT,ICP,21090.83430027786,13718.590802971827,3540.467300403798,94126.94396572832,2000,6223.181734883382
2018,MT,NH4,19917.48775451038,12742.69224868187,3013.0264358565796,91255.09761741194,2000,4858.070028977557
2018,MT,NO2,51972.614017938744,39279.192736056095,18837.72232662882,159835.9543726339,2000,28131.39583439713
2018,MT,NO3,482569.32969840185,407454.5705285865,242096.97125898555,1104750.1756554833,2000,324835.49152446736
2018,MT,NOx,195332.83502361516,158616.99032054422,91650.46165096597,497524.8987408942,2000,126238.76453563015
2018,MT,NPOC,202001.10981985735,168012.60593884974,95572.77498737487,497811.26262422296,2000,131748.9294909581
2018,MT,OP,38761.29682079855,30173.139760418937,12690.013071720568,130199.42466975554,2000,19919.870433692708
2018,MT,Se,17432.376627694226,10850.65237235952,1844.926787260076,72858.93730718982,2000,2953.878612417641
2018,MT,TDS,125517.55405085783,103498.46279168964,56674.23350235736,302196.7288057921,2000,80943.19972866423
2018,MT,TKN,174400.61814886416,148201.68168169714,85796.28436252619,407621.6193358608,2000,117037.98227855706
2018,MT,TN,184133.81916488643,153893.55919313902,86014.88546125995,438289.7621786706,2000,121965.5749803212
2018,MT,TP,42068.30109922668,32976.3164695938,14519.285409648712,132216.92838946413,2000,22793.092865157967
