Year,Treatment,Analyte,AnnualLoad_kg,n_replicate_plots,n_physical_events,AnnualLoad_mg,central_estimate_type
2011,CT,ICP,0.005259086984285696,2,6,5259.086984285696,mean_of_replicate_annual_plot_totals
2011,CT,NO3,0.22109242428770895,2,6,221092.42428770894,mean_of_replicate_annual_plot_totals
2011,CT,OP,0.005266590259531147,2,6,5266.590259531147,mean_of_replicate_annual_plot_totals
2011,CT,TN,0.11425055852240165,2,6,114250.55852240165,mean_of_replicate_annual_plot_totals
2011,CT,TP,0.0330945548075026,2,6,33094.554807502594,mean_of_replicate_annual_plot_totals
2011,CT,TSS,38.57455182047086,2,10,38574551.82047086,mean_of_replicate_annual_plot_totals
2011,MT,ICP,0.00027836335083392274,2,3,278.3633508339227,mean_of_replicate_annual_plot_totals
2011,MT,NO3,0.010397666215622268,2,3,10397.666215622268,mean_of_replicate_annual_plot_totals
2011,MT,OP,0.00020304880488226338,2,3,203.04880488226337,mean_of_replicate_annual_plot_totals
2011,MT,TN,0.005903314735983876,2,3,5903.314735983876,mean_of_replicate_annual_plot_totals
2011,MT,TP,0.0012742107949565862,2,3,1274.2107949565861,mean_of_replicate_annual_plot_totals
2011,MT,TSS,1.6343544426138679,2,6,1634354.4426138678,mean_of_replicate_annual_plot_totals
2011,ST,ICP,0.00046815233274284315,2,5,468.15233274284316,mean_of_replicate_annual_plot_totals
2011,ST,NO3,0.024829760005878443,2,5,24829.760005878445,mean_of_replicate_annual_plot_totals
2011,ST,OP,0.0004054835078756962,2,5,405.4835078756962,mean_of_replicate_annual_plot_totals
2011,ST,TN,0.012378941711214968,2,5,12378.941711214968,mean_of_replicate_annual_plot_totals
2011,ST,TP,0.0031010323699599057,2,5,3101.0323699599057,mean_of_replicate_annual_plot_totals
2011,ST,TSS,3.813945178715523,2,11,3813945.1787155233,mean_of_replicate_annual_plot_totals
2012,CT,ICP,0.02191649732469686,2,10,21916.49732469686,mean_of_replicate_annual_plot_totals
2012,CT,NO3,0.5389805464222139,2,12,538980.5464222139,mean_of_replicate_annual_plot_totals
2012,CT,OP,0.026172827957940722,2,8,26172.82795794072,mean_of_replicate_annual_plot_totals
2012,CT,TN,0.2458749207084685,2,10,245874.9207084685,mean_of_replicate_annual_plot_totals
2012,CT,TP,0.09887606482348085,2,10,98876.06482348085,mean_of_replicate_annual_plot_totals
2012,CT,TSS,52.94430953724466,2,14,52944309.53724466,mean_of_replicate_annual_plot_totals
2012,MT,ICP,0.022095076750280163,2,7,22095.07675028016,mean_of_replicate_annual_plot_totals
2012,MT,NO3,0.4438865763647224,2,7,443886.5763647224,mean_of_replicate_annual_plot_totals
2012,MT,OP,0.025778675040391698,2,7,25778.6750403917,mean_of_replicate_annual_plot_totals
2012,MT,TN,0.26542027415915326,2,7,265420.2741591533,mean_of_replicate_annual_plot_totals
2012,MT,TP,0.07771702014130874,2,7,77717.02014130873,mean_of_replicate_annual_plot_totals
