Target,CalibrationResidualLog,SamplingProbability,AbsoluteResidualConformalQ,PropagationMethod
logV,-0.20404845292643614,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-2.478075512099207,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-8.703156994429609,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-9.238188332859968,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.35777406334247175,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.5652771996500068,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.25961403133105954,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.38034762932327837,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,1.8130637118804511,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.10075088061142701,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-1.2608845710964047,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.125845054332677,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.4565256768566357,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.5737732967662197,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.0185741726519133,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.5594450735000809,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.9001968059392276,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.15107986725913491,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.2922705218352579,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.6357293292602435,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.25515079037777255,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.21558855859459136,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.5003978880257236,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.3038757456096839,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.16685175176110079,0.011904761904761904,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,-0.16965438522953846,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
logV,0.057104388363255154,0.005952380952380952,2.478075512099207,weighted_resampling_of_signed_log_scale_calibration_residuals
