Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2012,MT,TP,106883.82785717852,98409.4914553623,49937.73313450921,213737.7945897715,2000,77717.02014130873
2012,MT,TSS,73172793.62251398,70078594.57520668,42536655.35236825,121745683.89707494,2000,55348231.51976132
2012,ST,ICP,20144.220296891966,15625.731567479575,5266.950688648467,60720.06521154669,2000,11958.58590115727
2012,ST,NO3,455444.9298907032,424603.6779933407,233118.17771207556,870343.0527769511,2000,342038.9064192197
2012,ST,OP,24516.467427833184,19301.873200320922,6172.092644050712,72840.9208797456,2000,14953.700479897045
2012,ST,TN,224539.2138090207,202247.19330215635,101283.14797436749,480076.78444296145,2000,162695.27995232053
2012,ST,TP,67981.24913127297,60574.40103208158,28400.962162062693,150603.97170564355,2000,48494.92028684818
2012,ST,TSS,62420994.80170928,59141713.318159126,37445991.36655114,105958778.33632825,2000,46681618.50774355
2013,CT,ICP,125752.9767505842,13477.363834674648,4225.898679013825,1198210.6094925646,2000,10694.400350481177
2013,CT,NO3,2244927.687402628,327327.92393022444,165549.38702753367,26685065.61306119,2000,281794.8048074157
2013,CT,TKN,932844.6946366704,138495.05855348575,69807.55357564302,10854998.111382173,2000,119405.7108146582
2013,CT,TP,460891.25593475084,58149.81303250221,26728.517876998227,4571091.824761332,2000,49870.78747871945
2013,CT,TSS,278892296.5084821,39467169.97342218,20818843.564985838,3150409854.4802346,2000,34201021.103872225
2013,MT,ICP,90796.41435544312,10760.029503211605,3096.6179042442213,1128652.4899286379,2000,9177.919573544417
2013,MT,NO3,1841538.1879286477,234446.50078085088,116295.14398431874,24182489.25463409,2000,206847.55236941305
2013,MT,TKN,915542.2680229119,112066.84684936673,52814.04461964219,11398112.862783756,2000,99481.68897934204
2013,MT,TP,425355.73039899406,53093.95019291653,22621.32181096006,5458602.452792385,2000,46767.16241536023
2013,MT,TSS,200630517.85260344,25499132.249142237,12615085.183610527,2582347776.1250725,2000,22707399.276495956
2013,ST,ICP,149451.88702717292,14896.03852329612,5168.723452076884,1231307.8321621704,2000,11352.268812544653
2013,ST,NO3,2546387.069993664,346715.7309901367,193104.06963546187,25035951.02040266,2000,291912.2989992309
2013,ST,TKN,1132884.3394183726,156474.04453610786,85745.11731907967,10851857.591100132,2000,131393.32306658558
2013,ST,TP,666471.705261944,73735.49236502073,38652.586287011756,5458805.944153193,2000,61952.382658205424
