Year,Treatment,Analyte,AnnualLoad_kg,n_replicate_plots,n_physical_events,AnnualLoad_mg,central_estimate_type
2012,ST,TSP,0.03275666632814383,2,16,32756.666328143827,mean_of_replicate_annual_plot_totals
2012,ST,TSS,84.84771063263688,2,20,84847710.63263687,mean_of_replicate_annual_plot_totals
2013,CT,ICP,0.024379444242507445,2,14,24379.444242507445,mean_of_replicate_annual_plot_totals
2013,CT,NH4,0.03397034910709437,2,14,33970.34910709437,mean_of_replicate_annual_plot_totals
2013,CT,NO2,0.049567141278016966,2,14,49567.14127801696,mean_of_replicate_annual_plot_totals
2013,CT,NO3,0.5853929548922152,2,14,585392.9548922152,mean_of_replicate_annual_plot_totals
2013,CT,NOx,0.28031322968111344,2,14,280313.22968111344,mean_of_replicate_annual_plot_totals
2013,CT,NPOC,0.31609261203327543,2,14,316092.6120332754,mean_of_replicate_annual_plot_totals
2013,CT,OP,0.02379681608788612,2,14,23796.81608788612,mean_of_replicate_annual_plot_totals
2013,CT,Se,0.02382198612210052,2,14,23821.98612210052,mean_of_replicate_annual_plot_totals
2013,CT,TDS,0.4891039920722749,2,14,489103.9920722749,mean_of_replicate_annual_plot_totals
2013,CT,TKN,0.4513621768445547,2,14,451362.1768445547,mean_of_replicate_annual_plot_totals
2013,CT,TN,0.30862818265545877,2,14,308628.18265545875,mean_of_replicate_annual_plot_totals
2013,CT,TP,0.06826696120467596,2,14,68266.96120467596,mean_of_replicate_annual_plot_totals
2013,CT,TSP,0.03382539518950602,2,14,33825.39518950602,mean_of_replicate_annual_plot_totals
2013,CT,TSS,95.37165357525197,2,14,95371653.57525197,mean_of_replicate_annual_plot_totals
2013,MT,ICP,0.020371992206772466,2,14,20371.992206772466,mean_of_replicate_annual_plot_totals
2013,MT,NH4,0.03193476141149127,2,14,31934.761411491272,mean_of_replicate_annual_plot_totals
2013,MT,NO2,0.05586849424009595,2,14,55868.49424009595,mean_of_replicate_annual_plot_totals
2013,MT,NO3,0.7894988278676986,2,14,789498.8278676986,mean_of_replicate_annual_plot_totals
2013,MT,NOx,0.3411780252259815,2,14,341178.0252259815,mean_of_replicate_annual_plot_totals
2013,MT,NPOC,0.3872684855267725,2,14,387268.4855267725,mean_of_replicate_annual_plot_totals
2013,MT,OP,0.027943480429216308,2,14,27943.480429216306,mean_of_replicate_annual_plot_totals
2013,MT,Se,0.02213317905770647,2,14,22133.17905770647,mean_of_replicate_annual_plot_totals
2013,MT,TDS,0.6140083850870732,2,14,614008.3850870732,mean_of_replicate_annual_plot_totals
2013,MT,TKN,0.5746615336608127,2,14,574661.5336608128,mean_of_replicate_annual_plot_totals
2013,MT,TN,0.37538330379245016,2,14,375383.30379245017,mean_of_replicate_annual_plot_totals
2013,MT,TP,0.07561900154880144,2,14,75619.00154880145,mean_of_replicate_annual_plot_totals
2013,MT,TSP,0.03191198421225567,2,14,31911.98421225567,mean_of_replicate_annual_plot_totals
2013,MT,TSS,101.79751304113302,2,14,101797513.04113302,mean_of_replicate_annual_plot_totals
2013,ST,ICP,0.012166089302536747,2,14,12166.089302536748,mean_of_replicate_annual_plot_totals
2013,ST,NH4,0.01940668044568255,2,14,19406.68044568255,mean_of_replicate_annual_plot_totals
2013,ST,NO2,0.039129495698680225,2,14,39129.49569868023,mean_of_replicate_annual_plot_totals
2013,ST,NO3,0.6483614712228576,2,14,648361.4712228576,mean_of_replicate_annual_plot_totals
2013,ST,NOx,0.24913514842016385,2,14,249135.14842016384,mean_of_replicate_annual_plot_totals
2013,ST,NPOC,0.29177015931247313,2,14,291770.15931247314,mean_of_replicate_annual_plot_totals
2013,ST,OP,0.017871604427356615,2,14,17871.604427356615,mean_of_replicate_annual_plot_totals
2013,ST,Se,0.013908947470016888,2,14,13908.947470016888,mean_of_replicate_annual_plot_totals
2013,ST,TDS,0.448798013283492,2,14,448798.013283492,mean_of_replicate_annual_plot_totals
2013,ST,TKN,0.4321355877457484,2,14,432135.5877457484,mean_of_replicate_annual_plot_totals
2013,ST,TN,0.2872566187322709,2,14,287256.6187322709,mean_of_replicate_annual_plot_totals
2013,ST,TP,0.05478772163512381,2,14,54787.72163512381,mean_of_replicate_annual_plot_totals
2013,ST,TSP,0.019509409223578404,2,14,19509.409223578405,mean_of_replicate_annual_plot_totals
2013,ST,TSS,65.14217305582974,2,14,65142173.05582974,mean_of_replicate_annual_plot_totals
2014,CT,ICP,0.038172086260319815,2,10,38172.08626031982,mean_of_replicate_annual_plot_totals
2014,CT,NH4,0.036529644023785585,2,10,36529.644023785586,mean_of_replicate_annual_plot_totals
2014,CT,NO2,0.05000691862058575,2,10,50006.91862058575,mean_of_replicate_annual_plot_totals
2014,CT,NO3,0.6190149099602633,2,10,619014.9099602633,mean_of_replicate_annual_plot_totals
2014,CT,NOx,0.34613592048520025,2,10,346135.92048520024,mean_of_replicate_annual_plot_totals
2014,CT,NPOC,0.4005570926304003,2,10,400557.09263040026,mean_of_replicate_annual_plot_totals
2014,CT,OP,0.01761719884670913,2,10,17617.19884670913,mean_of_replicate_annual_plot_totals
2014,CT,Se,0.02454614215054466,2,10,24546.14215054466,mean_of_replicate_annual_plot_totals
2014,CT,TDS,0.5230905532129629,2,10,523090.5532129629,mean_of_replicate_annual_plot_totals
2014,CT,TKN,0.37885685064524655,2,10,378856.85064524657,mean_of_replicate_annual_plot_totals
2014,CT,TN,0.40223620091312073,2,10,402236.20091312076,mean_of_replicate_annual_plot_totals
2014,CT,TP,0.08991616869095953,2,10,89916.16869095953,mean_of_replicate_annual_plot_totals
2014,CT,TSP,0.035147116340536494,2,10,35147.11634053649,mean_of_replicate_annual_plot_totals
2014,CT,TSS,74.2530244920963,2,10,74253024.4920963,mean_of_replicate_annual_plot_totals
2014,MT,ICP,0.027872182218540577,2,8,27872.182218540576,mean_of_replicate_annual_plot_totals
2014,MT,NH4,0.02727107468031488,2,8,27271.07468031488,mean_of_replicate_annual_plot_totals
2014,MT,NO2,0.035650693901816896,2,8,35650.6939018169,mean_of_replicate_annual_plot_totals
2014,MT,NO3,0.36723658623749217,2,8,367236.58623749216,mean_of_replicate_annual_plot_totals
2014,MT,NOx,0.19762822913717917,2,8,197628.22913717918,mean_of_replicate_annual_plot_totals
2014,MT,NPOC,0.22961611087539063,2,8,229616.11087539064,mean_of_replicate_annual_plot_totals
2014,MT,OP,0.021444305241701524,2,10,21444.305241701524,mean_of_replicate_annual_plot_totals
2014,MT,Se,0.019495251982182594,2,8,19495.251982182595,mean_of_replicate_annual_plot_totals
2014,MT,TDS,0.31511748948755025,2,8,315117.4894875503,mean_of_replicate_annual_plot_totals
2014,MT,TKN,0.24124926247542394,2,8,241249.26247542395,mean_of_replicate_annual_plot_totals
2014,MT,TN,0.22908165600899347,2,10,229081.65600899348,mean_of_replicate_annual_plot_totals
2014,MT,TP,0.05453882084071759,2,10,54538.820840717584,mean_of_replicate_annual_plot_totals
2014,MT,TSP,0.026339411415348304,2,8,26339.411415348306,mean_of_replicate_annual_plot_totals
2014,MT,TSS,27.753374792819876,2,10,27753374.792819876,mean_of_replicate_annual_plot_totals
2014,ST,ICP,0.023163550139969555,2,10,23163.550139969553,mean_of_replicate_annual_plot_totals
2014,ST,NH4,0.021759314854860483,2,10,21759.314854860484,mean_of_replicate_annual_plot_totals
2014,ST,NO2,0.029754545986017022,2,10,29754.545986017023,mean_of_replicate_annual_plot_totals
2014,ST,NO3,0.3978754088988508,2,10,397875.4088988508,mean_of_replicate_annual_plot_totals
2014,ST,NOx,0.21614326817928653,2,10,216143.26817928653,mean_of_replicate_annual_plot_totals
2014,ST,NPOC,0.258431886767707,2,10,258431.886767707,mean_of_replicate_annual_plot_totals
2014,ST,OP,0.016167401858303496,2,10,16167.401858303496,mean_of_replicate_annual_plot_totals
2014,ST,Se,0.01647118063078473,2,10,16471.18063078473,mean_of_replicate_annual_plot_totals
2014,ST,TDS,0.327346387250279,2,10,327346.38725027896,mean_of_replicate_annual_plot_totals
2014,ST,TKN,0.2620371154217581,2,10,262037.11542175812,mean_of_replicate_annual_plot_totals
2014,ST,TN,0.26067248084848227,2,10,260672.48084848226,mean_of_replicate_annual_plot_totals
2014,ST,TP,0.05319763691671027,2,10,53197.63691671027,mean_of_replicate_annual_plot_totals
2014,ST,TSP,0.020664148969644754,2,10,20664.148969644753,mean_of_replicate_annual_plot_totals
2014,ST,TSS,30.749968895292216,2,10,30749968.895292215,mean_of_replicate_annual_plot_totals
