Target,CalibrationResidualLog,SamplingProbability,AbsoluteResidualConformalQ,PropagationMethod
logC,-0.030030370400146347,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.5543547459644533,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.11614766376046938,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.13953551035627365,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.08353542274761239,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.11178768249286808,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.07054986630047717,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3774170371116745,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.09289465152048659,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.12626312876791213,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.4727097629383519,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.21747585501958344,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.4554373005889589,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.15138511687890155,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.01900993118725669,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.02032294500963605,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.13361297946455555,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.7459710594100664,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.09111655441132979,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.05120923913629749,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.021345616723496663,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.01690688587604361,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3256992198121571,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.0720642795514772,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.02641161444321094,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.3927394616109685,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06444361485403682,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.11404052508115514,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.1028883343896354,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.18173521156331643,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.07038381970551555,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.16482283557775046,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.2685460002265403,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.015587567596833496,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.37821895411346373,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.30640730928632737,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.04099108911689253,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.09062637443420218,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.02931381637337882,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.6800209512356972,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.2296342145768142,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.03827062555531689,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.29395203295887096,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.0764327711953694,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-1.7483176890960506,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.6049947051933565,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.00617977598772744,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.5273441030164865,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.054057879893150584,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,2.611760166327489,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.13191795499401482,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.04607985149244624,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.07011566021157288,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.09359301515556558,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.1399171415585415,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.07208282264116406,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.0913592488139523,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.04618848653727303,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3643915468243324,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.09837035933042637,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.13630387223694784,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.09423970703675666,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.1299144018342555,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.2019866168084925,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.4664899646326428,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3610640392722557,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.4652400732504962,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06067957377945188,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.16408097692991142,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.556929939675598,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.2874912518672126,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.2881552621215402,0.00041050903119868636,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06607630210372774,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.16378481023693903,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.21427438401489624,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.01988345085534915,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.195827464155796,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.1798751936541385,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.1447700705510273,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.17691789080258458,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.10311475061476515,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.207485646492243,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.18981087399951857,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.02370594717885542,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.0656265997838228,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.03126718987932198,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.06618403336899703,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.06385030776468259,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.005091724802311681,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.12579134007204384,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.04258242644228227,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.006665693023403252,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.0346372049729573,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.1423556839874891,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.3756805333889375,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.09276626234261834,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.12604582840955803,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.04104201891807312,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.05437643278468343,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.16844344545237333,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.1467136052596021,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.13190702162711898,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,7.932480917904883e-06,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.09936689968897006,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.04628026471977509,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.4035360606856272,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.36225320097973723,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.08558152089867557,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.05990164394328944,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.4768289468047997,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.34192010911705606,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.14413318608344028,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.17850986231092492,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.016440215379596737,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.0030314104171828976,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06998795639824548,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.10392448935799777,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.22971563987410587,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.2772656559724267,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.013750460566831713,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.02648852848546901,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.07430369078215837,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.0403314623983817,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.02420698527427874,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.046933314676094406,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.003852090354677328,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.03972915178293526,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06674010178948708,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.1267455565797322,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.36240465330876503,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.11583665686480593,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.009166986227654217,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.11179951843613217,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.06756624747453138,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3037615863835148,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.3605935649184584,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.07023821759855453,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.17528486181627478,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,0.17698932022755987,0.0008210180623973727,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.13846711137694023,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
logC,-0.21472174176026532,0.0016420361247947454,0.7459710594100664,weighted_resampling_of_signed_log_scale_calibration_residuals
