SampleID,Date,Year,Treatment,Analyte,Irrigation,Rep,Target,y_true,y_pred,pi_low,pi_high,PhysicalEventID,ConcentrationObservationID,VolumeObservationID,UnitOfAnalysis,mode,calibration,residual_observed_minus_predicted,discrepancy_standardization_group,standardized_discrepancy
CT2-01-0T,2011-07-01,2011,CT,TN,1,2,Result_mg_L,10.802999999999999,5.60629908440342,1.9471117177917723,13.808799859575965,PE_7ab5d22c48132f848099,CO_b770da13569d1b2a2501,,analyte_row,reconstruction,physical-event,5.196700915596579,Result_mg_L|TN,1.5032618579149586
CT2-01-0T,2011-07-01,2011,CT,TSS,1,2,Result_mg_L,1149.1199999999994,734.1085908936363,326.93658210036585,1646.8327515173087,PE_7ab5d22c48132f848099,CO_cff4f909408f86508604,,analyte_row,reconstruction,physical-event,415.0114091063631,Result_mg_L|TSS,0.18106996706523137
CT1-02-OT,2011-07-18,2011,CT,OP,2,1,Result_mg_L,0.356,0.06853278529866584,0.0,1.395242473693143,PE_35e13c2714d6ea95f5d3,CO_e7f6c011776e8db7cd33,,analyte_row,reconstruction,physical-event,0.28746721470133413,Result_mg_L|OP,1.0404624813403525
CT1-02-OT,2011-07-18,2011,CT,TP,2,1,Result_mg_L,2.788,0.8591488438511707,0.0,3.1675017715672,PE_35e13c2714d6ea95f5d3,CO_e1d9ce80c3abd825263a,,analyte_row,reconstruction,physical-event,1.928851156148829,Result_mg_L|TP,0.7086864155727133
CT1-02-OT,2011-07-18,2011,CT,ICP,2,1,Result_mg_L,0.381,0.03100977195022811,0.0,1.3111302063395387,PE_35e13c2714d6ea95f5d3,CO_3f14a60b7590cb27fad9,,analyte_row,reconstruction,physical-event,0.34999022804977187,Result_mg_L|ICP,1.5233399372126166
CT1-02-OT,2011-07-18,2011,CT,NO3,2,1,Result_mg_L,8.057,8.441948177226474,3.212112675549516,20.16524230202358,PE_35e13c2714d6ea95f5d3,CO_4469948f22fdf2a32bda,,analyte_row,reconstruction,physical-event,-0.3849481772264731,Result_mg_L|NO3,-0.13630305240571897
CT1-02-OT,2011-07-18,2011,CT,TN,2,1,Result_mg_L,5.592999999999999,3.5897885140896593,1.0475336249904648,9.288553187578286,PE_35e13c2714d6ea95f5d3,CO_2b3baf9bf9df0480f227,,analyte_row,reconstruction,physical-event,2.00321148591034,Result_mg_L|TN,0.5794736832108915
CT1-02-OT,2011-07-18,2011,CT,TSS,2,1,Result_mg_L,1115.4,866.5733002927844,386.02992502602376,1943.7680468901822,PE_35e13c2714d6ea95f5d3,CO_a00b8671c08db0c9e22d,,analyte_row,reconstruction,physical-event,248.82669970721565,Result_mg_L|TSS,0.10856338243315286
CT2-02-OT,2011-07-19,2011,CT,OP,2,2,Result_mg_L,0.127,0.054040360554460605,0.0,1.362755991507742,PE_9e155a06de6d2a36ed95,CO_19581e27de7ced00ff1c,,analyte_row,reconstruction,physical-event,0.0729596394455394,Result_mg_L|OP,0.2640710439765188
CT2-02-OT,2011-07-19,2011,CT,TP,2,2,Result_mg_L,2.5930000000000004,0.8282772599713482,0.0,3.0982994691610433,PE_9e155a06de6d2a36ed95,CO_829f00a11ddfdebb51b6,,analyte_row,reconstruction,physical-event,1.7647227400286523,Result_mg_L|TP,0.6483833805028263
CT2-02-OT,2011-07-19,2011,CT,ICP,2,2,Result_mg_L,0.15400000000000003,0.0,0.0,1.2273486987570643,PE_9e155a06de6d2a36ed95,CO_b847856411aef26fd25b,,analyte_row,reconstruction,physical-event,0.15400000000000003,Result_mg_L|ICP,0.6702882867271983
CT2-02-OT,2011-07-19,2011,CT,NO3,2,2,Result_mg_L,7.213000000000001,8.379901495539295,3.184433259235761,20.026157334885852,PE_9e155a06de6d2a36ed95,CO_ed9d0fce1e4dc986fe5e,,analyte_row,reconstruction,physical-event,-1.1669014955392942,Result_mg_L|NO3,-0.4131783058300611
CT2-02-OT,2011-07-19,2011,CT,TN,2,2,Result_mg_L,3.0999999999999996,3.534705437838671,1.0229607170132042,9.165077964699496,PE_9e155a06de6d2a36ed95,CO_123ec5685653a03f3c59,,analyte_row,reconstruction,physical-event,-0.4347054378386712,Result_mg_L|TN,-0.1257482612035366
CT2-02-OT,2011-07-19,2011,CT,TSS,2,2,Result_mg_L,1486.3200000000004,894.0937168556571,398.30695655225793,2005.4583118516791,PE_9e155a06de6d2a36ed95,CO_f2074e94f6e52462f9b9,,analyte_row,reconstruction,physical-event,592.2262831443433,Result_mg_L|TSS,0.258389025533097
,2011-07-28,2011,CT,TSS,3,1,Result_mg_L,929.9399999999998,794.2179837543316,353.7517616412572,1781.575056881015,PE_c33b54f99c0ede44173e,CO_e51d853d4508558ceb3a,,analyte_row,reconstruction,physical-event,135.72201624566821,Result_mg_L|TSS,0.05921567569563269
,2011-07-29,2011,CT,TSS,3,2,Result_mg_L,1101.7330000000002,1106.6436658984533,493.1268303480016,2481.9141330797734,PE_d16ac2ea89bbe98196a0,CO_088cb864279a4e4c8652,,analyte_row,reconstruction,physical-event,-4.9106658984530895,Result_mg_L|TSS,-0.00214252932085867
CT1-04-OT,2011-08-09,2011,CT,OP,4,1,Result_mg_L,0.076,0.0,0.0,1.2281340941966028,PE_9b06b2640ba03d9fa7c4,CO_4ec9599fc203d176a301,,analyte_row,reconstruction,physical-event,0.076,Result_mg_L|OP,0.2750753635124006
CT1-04-OT,2011-08-09,2011,CT,TP,4,1,Result_mg_L,3.0199999999999996,0.7337782537964457,0.0,2.8864687827973574,PE_9b06b2640ba03d9fa7c4,CO_e9ab39f01d431c525049,,analyte_row,reconstruction,physical-event,2.286221746203554,Result_mg_L|TP,0.8399892803321996
CT1-04-OT,2011-08-09,2011,CT,ICP,4,1,Result_mg_L,0.08100000000000002,0.0,0.0,1.021334000728852,PE_9b06b2640ba03d9fa7c4,CO_ec3fdcd8136188e3b476,,analyte_row,reconstruction,physical-event,0.08100000000000002,Result_mg_L|ICP,0.3525542287331368
CT1-04-OT,2011-08-09,2011,CT,NO3,4,1,Result_mg_L,8.103,7.32590331888926,2.7142380202297165,17.663495903583446,PE_9b06b2640ba03d9fa7c4,CO_b3733b63fe1d502394c6,,analyte_row,reconstruction,physical-event,0.7770966811107396,Result_mg_L|NO3,0.27515560773114683
CT1-04-OT,2011-08-09,2011,CT,TN,4,1,Result_mg_L,0.8400000000000001,1.9391367079686002,0.3111674360453832,5.588422157724709,PE_9b06b2640ba03d9fa7c4,CO_0fdcf52de601437f641f,,analyte_row,reconstruction,physical-event,-1.0991367079686,Result_mg_L|TN,-0.3179498525236423
CT1-04-OT,2011-08-09,2011,CT,TSS,4,1,Result_mg_L,1351.4399999999994,903.1399633804197,402.3425442231374,2025.7365421518882,PE_9b06b2640ba03d9fa7c4,CO_b8e3b2f1fe3bb76f7b81,,analyte_row,reconstruction,physical-event,448.3000366195797,Result_mg_L|TSS,0.19559383449442796
CT2-04-OT,2011-08-10,2011,CT,OP,4,2,Result_mg_L,0.07,0.14584567076103724,0.0,1.5685484401277474,PE_57effa7ea94a4868513b,CO_6f4b6612125fb3a0daec,,analyte_row,reconstruction,physical-event,-0.07584567076103724,Result_mg_L|OP,-0.27451678230834436
CT2-04-OT,2011-08-10,2011,CT,TP,4,2,Result_mg_L,1.8330000000000002,1.0312689427223853,0.0,3.553329307291677,PE_57effa7ea94a4868513b,CO_e754478c35f2708c5d0b,,analyte_row,reconstruction,physical-event,0.8017310572776148,Result_mg_L|TP,0.2945670055588024
CT2-04-OT,2011-08-10,2011,CT,ICP,4,2,Result_mg_L,0.07900000000000003,0.015672306231517504,0.0,1.2767494649774478,PE_57effa7ea94a4868513b,CO_0def2c97214e2bc36b50,,analyte_row,reconstruction,physical-event,0.06332769376848252,Result_mg_L|ICP,0.27563513869130396
CT2-04-OT,2011-08-10,2011,CT,NO3,4,2,Result_mg_L,8.123000000000001,7.5375977180799865,2.8086762278365733,18.13803390874428,PE_57effa7ea94a4868513b,CO_5bebfc2ba621db4cc176,,analyte_row,reconstruction,physical-event,0.5854022819200146,Result_mg_L|NO3,0.2072801551779471
CT2-04-OT,2011-08-10,2011,CT,TN,4,2,Result_mg_L,2.43,2.3932793617948964,0.5137633402787132,6.6064365682572035,PE_57effa7ea94a4868513b,CO_c904d4c3485db6569c9d,,analyte_row,reconstruction,physical-event,0.03672063820510374,Result_mg_L|TN,0.010622265107918036
CT2-04-OT,2011-08-10,2011,CT,TSS,4,2,Result_mg_L,1014.2399999999998,894.9031347682417,398.6680429917745,2007.2727177265992,PE_57effa7ea94a4868513b,CO_678ae702bb5e1c23983e,,analyte_row,reconstruction,physical-event,119.33686523175811,Result_mg_L|TSS,0.05206681499121006
,2011-08-18,2011,CT,TSS,5,1,Result_mg_L,1520.0400000000004,817.4039979632108,364.0951889204121,1833.549246903867,PE_7025ca38701f624e1713,CO_11f372bf5fc808f640fc,,analyte_row,reconstruction,physical-event,702.6360020367896,Result_mg_L|TSS,0.3065609160519261
,2011-08-19,2011,CT,TSS,5,2,Result_mg_L,1385.1600000000008,921.9425220890575,410.7304843370686,2067.884698813689,PE_478d3c0884b4f50a8523,CO_6a73d2b8c913a6ad8d8d,,analyte_row,reconstruction,physical-event,463.2174779109432,Result_mg_L|TSS,0.20210233171656686
,2011-08-28,2011,CT,TSS,6,1,Result_mg_L,997.38,664.379391720872,295.8299462474044,1490.5265138303382,PE_2fff192166fb6a1b5884,CO_ea12da3871150a5fb40e,,analyte_row,reconstruction,physical-event,333.00060827912796,Result_mg_L|TSS,0.14528855797877685
,2011-08-29,2011,CT,TSS,6,2,Result_mg_L,1216.56,874.9432239574325,389.76380080033476,1962.5302195993058,PE_3da987b4bbd059aa3b87,CO_7c78c0c863ecad2ad003,,analyte_row,reconstruction,physical-event,341.6167760425675,Result_mg_L|TSS,0.14904780213188076
NT1-01-OT,2011-06-30,2011,MT,OP,1,1,Result_mg_L,0.087,0.018596095923584,0.0,1.2833034849859457,PE_60f1a6212ff620019a30,CO_6b86b273ff34fce19d6b,,analyte_row,reconstruction,physical-event,0.068403904076416,Result_mg_L|OP,0.24758195762483567
NT1-01-OT,2011-06-30,2011,MT,TP,1,1,Result_mg_L,1.556,0.8052672808705932,0.0,3.046719882629672,PE_60f1a6212ff620019a30,CO_fe91a760983d401d9b67,,analyte_row,reconstruction,physical-event,0.7507327191294069,Result_mg_L|TP,0.2758295154485857
NT1-01-OT,2011-06-30,2011,MT,ICP,1,1,Result_mg_L,0.114,0.020127860614642317,0.0,1.2867371165021755,PE_60f1a6212ff620019a30,CO_fccb6362a9a78e111197,,analyte_row,reconstruction,physical-event,0.09387213938535768,Result_mg_L|ICP,0.4085804901300529
NT1-01-OT,2011-06-30,2011,MT,NO3,1,1,Result_mg_L,7.9670000000000005,8.479468472933968,3.228850716277285,20.249348477463947,PE_60f1a6212ff620019a30,CO_4ccb5ef0208e78fc6fdc,,analyte_row,reconstruction,physical-event,-0.5124684729339677,Result_mg_L|NO3,-0.18145563807021886
NT1-01-OT,2011-06-30,2011,MT,TN,1,1,Result_mg_L,10.150000000000002,4.331515400636171,1.378422670553535,10.95122163068066,PE_60f1a6212ff620019a30,CO_e85ac2da75d98222b155,,analyte_row,reconstruction,physical-event,5.818484599363831,Result_mg_L|TN,1.6831266819374247
NT1-01-OT,2011-06-30,2011,MT,TSS,1,1,Result_mg_L,583.0399999999998,410.908979948264,182.75519575478162,922.3426410888536,PE_60f1a6212ff620019a30,CO_cefe4b3b2b3f89c865fd,,analyte_row,reconstruction,physical-event,172.13102005173585,Result_mg_L|TSS,0.07510096698012589
NT2-01-OT,2011-07-01,2011,MT,OP,1,2,Result_mg_L,0.077,0.0035667881462733996,0.0,1.249613516054989,PE_883a7658077d89fcf49d,CO_4b227777d4dd1fc61c6f,,analyte_row,reconstruction,physical-event,0.0734332118537266,Result_mg_L|OP,0.2657850979545654
NT2-01-OT,2011-07-01,2011,MT,TP,1,2,Result_mg_L,1.0900000000000003,0.7010044233515063,0.0,2.8130023699858926,PE_883a7658077d89fcf49d,CO_71af0fdd2e7f62c1c351,,analyte_row,reconstruction,physical-event,0.38899557664849405,Result_mg_L|TP,0.14292231933493518
NT2-01-OT,2011-07-01,2011,MT,ICP,1,2,Result_mg_L,0.09900000000000002,0.0842854476033922,0.0,1.4305539272537175,PE_883a7658077d89fcf49d,CO_cf2661b79280502b34a8,,analyte_row,reconstruction,physical-event,0.014714552396607822,Result_mg_L|ICP,0.06404540334986912
NT2-01-OT,2011-07-01,2011,MT,NO3,1,2,Result_mg_L,8.967000000000002,8.458170610041249,3.219349605217503,20.20160680168067,PE_883a7658077d89fcf49d,CO_3fc9188c732df92e5d34,,analyte_row,reconstruction,physical-event,0.5088293899587537,Result_mg_L|NO3,0.1801671058811509
NT2-01-OT,2011-07-01,2011,MT,TN,1,2,Result_mg_L,12.046999999999999,5.046229360494605,1.6972610790265845,12.553337407330263,PE_883a7658077d89fcf49d,CO_96cd0eaa2a4cf3f05316,,analyte_row,reconstruction,physical-event,7.000770639505394,Result_mg_L|TN,2.0251293367286696
NT2-01-OT,2011-07-01,2011,MT,TSS,1,2,Result_mg_L,542.1599999999997,467.6348287117344,208.06095491836396,1049.5003326299513,PE_883a7658077d89fcf49d,CO_2716f8d3dc8c20227bc1,,analyte_row,reconstruction,physical-event,74.52517128826537,Result_mg_L|TSS,0.03251542009351964
NT1-02-OT,2011-07-18,2011,MT,OP,2,1,Result_mg_L,0.055,0.09535019609132186,0.0,1.4553568681682667,PE_63934b6278a65a8216b9,CO_7902699be42c8a8e46fb,,analyte_row,reconstruction,physical-event,-0.040350196091321865,Result_mg_L|OP,-0.1460440112844343
NT1-02-OT,2011-07-18,2011,MT,TP,2,1,Result_mg_L,1.8480000000000003,0.740193600815017,0.0,2.9008495410424757,PE_63934b6278a65a8216b9,CO_63ecbfa3a1ad34a1fdd5,,analyte_row,reconstruction,physical-event,1.1078063991849834,Result_mg_L|TP,0.4070232913950895
NT1-02-OT,2011-07-18,2011,MT,ICP,2,1,Result_mg_L,0.159,0.11220632413755643,0.0,1.4931418705508244,PE_63934b6278a65a8216b9,CO_09dc1bb2b25a72c6a5de,,analyte_row,reconstruction,physical-event,0.04679367586244357,Result_mg_L|ICP,0.20367047287990356
NT1-02-OT,2011-07-18,2011,MT,NO3,2,1,Result_mg_L,7.413,9.002310190522007,3.4620937064549295,21.421359955460392,PE_63934b6278a65a8216b9,CO_6f543685273d0e18ee35,,analyte_row,reconstruction,physical-event,-1.5893101905220064,Result_mg_L|NO3,-0.5627454369272609
NT1-02-OT,2011-07-18,2011,MT,TN,2,1,Result_mg_L,5.408,3.67779125924162,1.0867922050398429,9.48582173739695,PE_63934b6278a65a8216b9,CO_abe60b93d50ea54908b5,,analyte_row,reconstruction,physical-event,1.7302087407583802,Result_mg_L|TN,0.5005015390450952
NT1-02-OT,2011-07-18,2011,MT,TSS,2,1,Result_mg_L,666.9530000000002,565.9081676322621,251.90131167165856,1269.791631739034,PE_63934b6278a65a8216b9,CO_dca9f43e0f5c7314b6c3,,analyte_row,reconstruction,physical-event,101.04483236773808,Result_mg_L|TSS,0.044085979487491725
NT2-02-OT,2011-07-19,2011,MT,OP,2,2,Result_mg_L,0.23199999999999998,0.097503995786958,0.0,1.4601848646338809,PE_2aaba42888d07cb12d22,CO_4a44dc15364204a80fe8,,analyte_row,reconstruction,physical-event,0.13449600421304198,Result_mg_L|OP,0.4867965427614195
NT2-02-OT,2011-07-19,2011,MT,TP,2,2,Result_mg_L,1.9169999999999994,0.7500749507770827,0.0,2.9229997543557253,PE_2aaba42888d07cb12d22,CO_3958de59a1ae60b4330e,,analyte_row,reconstruction,physical-event,1.1669250492229166,Result_mg_L|TP,0.42874429565989336
NT2-02-OT,2011-07-19,2011,MT,ICP,2,2,Result_mg_L,0.261,0.076354776118363,0.0,1.4127763901980441,PE_2aaba42888d07cb12d22,CO_48fe0661615dd0a2fc9c,,analyte_row,reconstruction,physical-event,0.184645223881637,Result_mg_L|ICP,0.8036722777141715
NT2-02-OT,2011-07-19,2011,MT,NO3,2,2,Result_mg_L,7.300000000000001,9.138622324502162,3.522903409769534,21.726919707562672,PE_2aaba42888d07cb12d22,CO_4fef4355420472697c29,,analyte_row,reconstruction,physical-event,-1.8386223245021611,Result_mg_L|NO3,-0.6510222670920816
NT2-02-OT,2011-07-19,2011,MT,TN,2,2,Result_mg_L,4.64,3.709107314831871,1.100762495092701,9.556020375651496,PE_2aaba42888d07cb12d22,CO_2672c5e0b4b0aa159c51,,analyte_row,reconstruction,physical-event,0.9308926851681285,Result_mg_L|TN,0.26928150958724895
NT2-02-OT,2011-07-19,2011,MT,TSS,2,2,Result_mg_L,1688.6400000000008,636.2993687632354,283.30327077646086,1427.5818250236111,PE_2aaba42888d07cb12d22,CO_4bf800ac362b7666ab0f,,analyte_row,reconstruction,physical-event,1052.3406312367654,Result_mg_L|TSS,0.4591374580514499
,2011-07-28,2011,MT,TSS,3,1,Result_mg_L,1182.8400000000001,596.6612993646204,265.62047783856724,1338.728409662826,PE_1959bad48333cbb7ac20,CO_c003d78d30e3b0fe1dc8,,analyte_row,reconstruction,physical-event,586.1787006353798,Result_mg_L|TSS,0.2557504581547201
,2011-07-29,2011,MT,TSS,3,2,Result_mg_L,1772.9400000000007,680.9536379111721,303.22382208271404,1527.6796447315646,PE_90c1ad0a7f83e0b230a6,CO_d3ccc3c3a442b275d719,,analyte_row,reconstruction,physical-event,1091.9863620888286,Result_mg_L|TSS,0.47643493716200686
NT1-04-OT,2011-08-09,2011,MT,OP,4,1,Result_mg_L,0.137,0.04524306478802648,0.0,1.3430358137431315,PE_49484da33f0ea698b83b,CO_9400f1b21cb527d7fa3d,,analyte_row,reconstruction,physical-event,0.09175693521197353,Result_mg_L|OP,0.332106214581808
NT1-04-OT,2011-08-09,2011,MT,TP,4,1,Result_mg_L,2.363,0.5275015087929815,0.0,2.4240750895337806,PE_49484da33f0ea698b83b,CO_78c0781a0697b8212d21,,analyte_row,reconstruction,physical-event,1.8354984912070185,Result_mg_L|TP,0.6743873638854572
NT1-04-OT,2011-08-09,2011,MT,ICP,4,1,Result_mg_L,0.211,0.0,0.0,1.2003937526036368,PE_49484da33f0ea698b83b,CO_3b731d7620bf723f5df5,,analyte_row,reconstruction,physical-event,0.211,Result_mg_L|ICP,0.9183820032431091
NT1-04-OT,2011-08-09,2011,MT,NO3,4,1,Result_mg_L,7.9670000000000005,7.511295137415216,2.796942480590961,18.079073566822352,PE_49484da33f0ea698b83b,CO_c91d793d0e481d8b9069,,analyte_row,reconstruction,physical-event,0.4557048625847848,Result_mg_L|NO3,0.16135669017570628
NT1-04-OT,2011-08-09,2011,MT,TN,4,1,Result_mg_L,1.057,1.6796876807470769,0.19542558746644087,5.006836512146545,PE_49484da33f0ea698b83b,CO_2fe269ee87e93bf6009c,,analyte_row,reconstruction,physical-event,-0.6226876807470769,Result_mg_L|TN,-0.18012632534830952
NT1-04-OT,2011-08-09,2011,MT,TSS,4,1,Result_mg_L,946.8000000000001,509.0925413510346,226.55550219076605,1142.432693285653,PE_49484da33f0ea698b83b,CO_abdbec893ecc2f2b7f74,,analyte_row,reconstruction,physical-event,437.7074586489655,Result_mg_L|TSS,0.1909722802378715
NT2-04-OT,2011-08-10,2011,MT,OP,4,2,Result_mg_L,0.4620000000000001,0.049778348157560624,0.0,1.353202187210003,PE_bf4999981e8b30465343,CO_785f3ec7eb32f30b90cd,,analyte_row,reconstruction,physical-event,0.4122216518424395,Result_mg_L|OP,1.4920002727400168
NT2-04-OT,2011-08-10,2011,MT,TP,4,2,Result_mg_L,1.5430000000000001,0.5325104565278298,0.0,2.4353032376337604,PE_bf4999981e8b30465343,CO_7a99d42d79e9bafeaa5c,,analyte_row,reconstruction,physical-event,1.0104895434721703,Result_mg_L|TP,0.37126774155389747
NT2-04-OT,2011-08-10,2011,MT,ICP,4,2,Result_mg_L,0.07799999999999999,0.0,0.0,1.1724658471963716,PE_bf4999981e8b30465343,CO_8698df0ec492e5026b61,,analyte_row,reconstruction,physical-event,0.07799999999999999,Result_mg_L|ICP,0.33949666470598344
NT2-04-OT,2011-08-10,2011,MT,NO3,4,2,Result_mg_L,8.423000000000002,7.436661213864593,2.763647816236436,17.91177281000294,PE_bf4999981e8b30465343,CO_d9f0773a5c224b3148e4,,analyte_row,reconstruction,physical-event,0.9863387861354092,Result_mg_L|NO3,0.3492443793994469
NT2-04-OT,2011-08-10,2011,MT,TN,4,2,Result_mg_L,0.51,1.7442884307593691,0.22424438978025632,5.151646725170213,PE_bf4999981e8b30465343,CO_b6e96f84258c1746306b,,analyte_row,reconstruction,physical-event,-1.2342884307593691,Result_mg_L|TN,-0.357045508248816
NT2-04-OT,2011-08-10,2011,MT,TSS,4,2,Result_mg_L,1435.7400000000002,586.7286482944853,261.18945950537665,1316.463198855175,PE_bf4999981e8b30465343,CO_83c00fb91104a5fe6ce8,,analyte_row,reconstruction,physical-event,849.0113517055149,Result_mg_L|TSS,0.37042465367964295
,2011-08-18,2011,MT,TSS,5,1,Result_mg_L,744.4800000000001,483.8304976618173,215.2859450573891,1085.8048379224763,PE_13b97df6b79444e8e9e5,CO_a6f99abe2d52a509eb86,,analyte_row,reconstruction,physical-event,260.64950233818286,Result_mg_L|TSS,0.11372168515937818
,2011-08-19,2011,MT,TSS,5,2,Result_mg_L,1351.4399999999994,566.4214245742222,252.13027883293344,1270.9421578101242,PE_af262f79aa0ed033156d,CO_726bce19803eb46222a2,,analyte_row,reconstruction,physical-event,785.0185754257772,Result_mg_L|TSS,0.3425045299453695
,2011-08-28,2011,MT,TSS,6,1,Result_mg_L,946.8000000000001,428.231873574402,190.48304793637294,961.1739536620063,PE_759e17ed54a412339741,CO_3035a9618981ad7d7432,,analyte_row,reconstruction,physical-event,518.568126425598,Result_mg_L|TSS,0.22625188491841422
,2011-08-29,2011,MT,TSS,6,2,Result_mg_L,1300.8599999999997,609.8352744820264,271.49747128714813,1368.2594312493725,PE_8822e7617a2395f5da78,CO_35e1c4bec71bc6b31bd3,,analyte_row,reconstruction,physical-event,691.0247255179733,Result_mg_L|TSS,0.3014949024178081
ST1-01-OT,2011-06-30,2011,ST,OP,1,1,Result_mg_L,0.109,0.049788324346786164,0.0,1.3532245500167295,PE_b29e09cdb7f952a1cdb0,CO_d4735e3a265e16eee03f,,analyte_row,reconstruction,physical-event,0.059211675653213836,Result_mg_L|OP,0.21431148953271256
ST1-01-OT,2011-06-30,2011,ST,TP,1,1,Result_mg_L,1.2609999999999997,1.0927949521145246,0.0,3.691247125968345,PE_b29e09cdb7f952a1cdb0,CO_b7e307660e1611cb42bc,,analyte_row,reconstruction,physical-event,0.16820504788547508,Result_mg_L|TP,0.061800845589972606
ST1-01-OT,2011-06-30,2011,ST,ICP,1,1,Result_mg_L,0.127,0.0898763586575517,0.0,1.4430866148865267,PE_b29e09cdb7f952a1cdb0,CO_9d9f3c4ea93d3640e675,,analyte_row,reconstruction,physical-event,0.037123641342448305,Result_mg_L|ICP,0.16158144125003024
ST1-01-OT,2011-06-30,2011,ST,NO3,1,1,Result_mg_L,7.633000000000001,7.892100592575996,2.966822197625406,18.93269398255925,PE_b29e09cdb7f952a1cdb0,CO_c4ee3e56da3c5913d360,,analyte_row,reconstruction,physical-event,-0.2591005925759955,Result_mg_L|NO3,-0.09174274288734062
ST1-01-OT,2011-06-30,2011,ST,TN,1,1,Result_mg_L,10.066999999999998,5.124152796509797,1.7320232156536015,12.72801199495888,PE_b29e09cdb7f952a1cdb0,CO_f7f2a37e8616fbe9925c,,analyte_row,reconstruction,physical-event,4.942847203490201,Result_mg_L|TN,1.4298289994346214
ST1-01-OT,2011-06-30,2011,ST,TSS,1,1,Result_mg_L,798.2529999999999,370.2978783468078,164.63832700982198,831.3080590923016,PE_b29e09cdb7f952a1cdb0,CO_5553915b16dc07c89ef7,,analyte_row,reconstruction,physical-event,427.9551216531921,Result_mg_L|TSS,0.1867173241092289
ST2-01-OT,2011-07-01,2011,ST,OP,1,2,Result_mg_L,0.11800000000000001,0.07619672413619011,0.0,1.4124220980078928,PE_e7adc6803f9ae278362b,CO_ef2d127de37b942baad0,,analyte_row,reconstruction,physical-event,0.0418032758638099,Result_mg_L|OP,0.1513033066348246
ST2-01-OT,2011-07-01,2011,ST,TP,1,2,Result_mg_L,0.9000000000000001,1.1872393354599455,0.0,3.9029553688066576,PE_e7adc6803f9ae278362b,CO_10e35e8e93e91e58b54a,,analyte_row,reconstruction,physical-event,-0.2872393354599454,Result_mg_L|TP,-0.10553567827650984
