variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,probability_positive,parameter_family,parameter_index,analyte,rhat_threshold,rhat_status
beta_res_C[10],0.450192530507825,0.4538415,0.2560824240596292,0.2551057929,0.015284755000000023,0.8601954999999999,1.0022064485497133,541.9587494623122,1169.064367771556,0.95475,beta_res_C,10,TSS,1.04,at_or_below_1.04
res_base,0.2143065873,0.207456,0.08359868319442809,0.08379284549999999,0.08735885,0.35807779999999995,1.001751604925507,1013.634106090985,1642.0829423500631,1,res_base,NA,NA,1.04,at_or_below_1.04
b_res_stir,-1.22784402025,-1.22878,0.32833505744552055,0.3364464179999999,-1.7653804999999998,-0.6846100500000002,1.0011551871226596,1542.251949439601,2591.5964112319666,0,b_res_stir,NA,NA,1.04,at_or_below_1.04
gamma_PCr_res[1],1.50032224628525,1.438255,1.0746197515203384,1.1545250829,-0.029196739999999995,3.385128499999999,1.0026397863213399,658.090033245309,1889.3303735908717,0.937,gamma_PCr_res,1,NA,1.04,at_or_below_1.04
gamma_PCr_res[2],0.029424553962,0.02031145,1.4738825684257773,1.04106533727,-2.3676035000000004,2.4190634999999996,1.003520712790544,1398.037871327657,1238.5860417906647,0.511,gamma_PCr_res,2,NA,1.04,at_or_below_1.04
gamma_PCr_res[3],0.8179016392845,0.762807,0.7244324926562058,0.750632967,-0.21927885,2.0811135,1.0061525130101285,507.6751275787599,1929.0522926711842,0.87625,gamma_PCr_res,3,NA,1.04,at_or_below_1.04
gamma_PCr_res[4],-0.97898089634475,-0.894486,0.9409674877200283,0.9728065074000001,-2.658857,0.32827874999999884,1.0048586123712078,513.8176321648544,1769.5593523470072,0.13725,gamma_PCr_res,4,NA,1.04,at_or_below_1.04
gamma_PCr_res[5],-0.428694681050325,-0.3899035,0.7140212954847777,0.6760574456999999,-1.623851,0.6790574,1.0014710743431696,2632.8144174576337,2655.7128515832737,0.2695,gamma_PCr_res,5,NA,1.04,at_or_below_1.04
sigma_PCr_res,1.303260047345,1.235405,0.7225273577472466,0.6613582079999999,0.2161927,2.616180999999999,1.008643551695376,375.0726980798471,212.35650178705333,1,sigma_PCr_res,NA,NA,1.04,at_or_below_1.04
sigma_res_obs,2.316739575,2.29877,0.25299540391372677,0.2522199120000004,1.9380994999999999,2.7578964999999993,1.0033362116796671,942.8775692868583,1750.216696011352,1,sigma_res_obs,NA,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[1],-2.105418202624,-2.07727,2.443127831358263,2.4669048117,-6.227443999999999,1.7619664999999984,1.0041084131220375,552.5165716418597,1894.7185712377884,0.20075,RES_unit_miss_logit,1,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[2],-2.15171821638825,-2.179535,2.4622104668803098,2.4776321639999996,-6.2375065,1.8604709999999987,1.0065372748133947,366.1000317529149,1524.9963733943555,0.191,RES_unit_miss_logit,2,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[3],0.87673308940525,0.8325665,2.195136103320105,2.0379345168,-2.6404385,4.6157055,1.0001690630570055,3430.947433797561,2811.509347368673,0.65375,RES_unit_miss_logit,3,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[4],1.26157959448,1.20318,2.161988049267923,1.981361466,-2.1763155,4.908159499999997,1.002220010905907,2360.0940672066235,2566.309367790396,0.7295,RES_unit_miss_logit,4,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[5],0.98568636411625,0.9200360000000001,2.179796997689691,1.9365661895999997,-2.5330679999999997,4.699888999999998,1.0032361213339174,3576.8950134952456,2233.48431192751,0.68675,RES_unit_miss_logit,5,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[6],0.5211116771455,0.45043,2.1506007619444647,1.9221568001999998,-2.8456594999999996,4.296453,1.0032751041991748,2048.219055750375,2974.1957068977267,0.59,RES_unit_miss_logit,6,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[7],-2.4690717298525,-3.04135,3.278034742650443,3.5595180012,-7.3499745,2.8851349999999996,1.0167307573688014,232.39115353875127,1072.673385062875,0.27625,RES_unit_miss_logit,7,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[8],-3.0961558601945,-3.323555,2.930773970166105,2.9960899710000004,-7.63101,1.9108819999999995,1.0106089892286432,336.01493347204024,945.0452585194907,0.16725,RES_unit_miss_logit,8,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[9],0.2302643935115,0.195393,2.2172045311185613,2.0013054012000002,-3.4004649999999996,3.976710999999999,1.009142041621482,529.6316362505634,1940.3434148454148,0.53775,RES_unit_miss_logit,9,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[10],0.743789062618,0.9625455,2.700527974699928,2.9038411163999998,-3.753287999999999,4.8231949999999975,1.0212655770747423,211.53267394668484,1388.822173999871,0.61125,RES_unit_miss_logit,10,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[11],0.080662487925,0.0697467,2.6268595134075254,2.65155849042,-4.156959,4.414412999999999,1.017104047106005,230.1425991124339,1499.2286126916335,0.509,RES_unit_miss_logit,11,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[12],-0.10311285573925,-0.107743,2.70533297136459,2.864924349,-4.433637999999999,4.302883499999998,1.0193292454941714,225.3702686083063,1922.6480422542802,0.48475,RES_unit_miss_logit,12,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[13],-1.9191863680635,-2.071545,2.650605434964246,2.7189920309999995,-6.035862,2.509592499999997,1.011357306874461,346.64421855559925,1168.3851200287424,0.24275,RES_unit_miss_logit,13,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[14],-1.3423042017895,-1.24328,2.469882607431444,2.482962111,-5.5797195,2.4661024999999994,1.008343570514549,721.3198832111369,2587.2162640877996,0.3045,RES_unit_miss_logit,14,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[15],0.1403029859135,0.171962,2.29558519217134,2.1602267778,-3.6651344999999997,3.8641729999999996,1.0006705267949563,3580.727192775172,2710.1218835662207,0.535,RES_unit_miss_logit,15,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[16],0.20220339024645,0.2106025,2.2026604186620933,2.06941308,-3.4912499999999995,3.8685149999999995,1.0013286295043833,1852.5566015925144,2159.7177641393587,0.5435,RES_unit_miss_logit,16,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[17],-0.18099908768,-0.1846375,2.2215170651497287,2.078620026,-3.8262475,3.4890439999999994,1.001538015648835,1593.609167111223,2840.6013844317717,0.46325,RES_unit_miss_logit,17,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[18],-0.1032642305875,-0.10391900000000001,2.6712240996972723,2.842796544,-4.5322755,4.124772999999997,1.0154014443827564,259.7610901869558,1472.7587102610423,0.48775,RES_unit_miss_logit,18,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[19],-4.0516319030475,-3.938905,2.357263098530372,2.3971195709999997,-7.9905405,-0.4291043500000006,1.0003947195283778,1590.497594642646,1989.6740501607158,0.03325,RES_unit_miss_logit,19,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[20],-3.5837375622475,-3.7127600000000003,2.7402375928822753,2.7024906929999997,-7.8277285,1.1581684999999966,1.007961303103158,576.8565509022808,918.5421271764188,0.118,RES_unit_miss_logit,20,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[21],-0.69965465937925,-0.73894,2.796640792390201,2.943902451,-5.2567775,3.9109635,1.0102705629369895,320.2880813135634,1435.0597762769062,0.403,RES_unit_miss_logit,21,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[22],-0.66511587931125,-0.584727,2.667092733668248,2.751119973,-5.1493424999999995,3.5751354999999982,1.010122110750464,386.95785966532503,1652.8132613852747,0.42025,RES_unit_miss_logit,22,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[23],-0.643457004915,-0.5820255000000001,2.6050101639920156,2.5452453957,-5.034644999999999,3.603143999999998,1.0121079482646476,369.3885811815172,2403.6881861228703,0.41175,RES_unit_miss_logit,23,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[24],-1.27782813381765,-1.17541,2.3629271468518884,2.1953288154000004,-5.243364499999999,2.5511834999999987,1.000998780492019,760.7744562894695,1711.1821106215946,0.283,RES_unit_miss_logit,24,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[25],-0.566758926494,-0.5041530000000001,2.8746797878019685,2.6880397908,-5.3240285,4.040047499999998,1.000518272961722,2396.0170175604253,2154.3395771657547,0.42275,RES_unit_miss_logit,25,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[26],-0.594885855527,-0.6290914999999999,2.792592368311757,2.7890871351,-5.0509535,3.991754499999997,1.0003591321945764,2410.128844752052,2397.12724074295,0.4095,RES_unit_miss_logit,26,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[27],-0.54204608387687,-0.5076885,2.829703659801842,2.922063753,-5.2312734999999995,4.106370999999999,1.0029370737186951,2638.1802355034033,2184.8508875052103,0.4315,RES_unit_miss_logit,27,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[28],-0.599795667255,-0.6428309999999999,2.7131987331781207,2.6085457439999997,-4.941607999999999,3.888333499999999,1.0008173059292118,2426.6548913172205,2028.9420674026776,0.402,RES_unit_miss_logit,28,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[29],-0.570313277775,-0.5388235,2.8130933256570767,2.735960388,-5.144833500000001,4.155744499999999,0.9996789930160729,2542.8544796851256,2473.5615267231888,0.423,RES_unit_miss_logit,29,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[30],-0.575297719335,-0.5496894999999999,2.783935361574779,2.7242545196999997,-5.084896499999999,4.025935499999999,0.9999606969218293,2447.1787510506347,2131.055324044943,0.4175,RES_unit_miss_logit,30,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[31],-2.35137177045,-2.44179,2.2944546890403053,2.102386104,-5.9031970000000005,1.7391424999999996,1.0068197326973418,446.99198043563786,520.9576260802133,0.1315,RES_unit_miss_logit,31,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[32],-1.38440116705275,-1.22448,2.3660096336595173,2.199718794,-5.422556,2.222626499999997,1.004788804321743,510.18860439792496,1411.224140926896,0.27525,RES_unit_miss_logit,32,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[33],-0.898165327943,-0.771666,2.671219891504542,2.7654329933999997,-5.35742,3.207137999999999,1.0227334634617498,249.7104016867518,1724.360948150252,0.3975,RES_unit_miss_logit,33,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[34],-1.77188976003475,-1.7394949999999998,2.4468958515507455,2.1986691132,-5.792852,2.227027499999997,1.0046453653529959,449.065403706595,821.8685152462094,0.20975,RES_unit_miss_logit,34,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[35],-0.499799975315,-0.2841905,2.5147129501007215,2.2785708749999998,-4.8882855,3.3450745000000004,1.0087960947240497,350.35059745623204,1731.7517456077494,0.4505,RES_unit_miss_logit,35,NA,1.04,at_or_below_1.04
RES_unit_miss_logit[36],-0.29772309353525,-0.0037613300000000002,2.5684419247840626,2.349313134,-4.8948015,3.562516999999998,1.0103707087576155,343.2180367406333,2257.4284452263078,0.49925,RES_unit_miss_logit,36,NA,1.04,at_or_below_1.04
