model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
ml_catboost_saved_models,ML_Modeled,0.95,2020,TDS,CT,20,20,544762.788234832,541269.9564636162,548434.5415019058,61.11006749451142,48.87967344888065,74.94863982077294,33290.50142661812,26593.88934990162,40801.00134152998
ml_catboost_saved_models,ML_Modeled,0.95,2020,TKN,CT,20,20,547035.9556243173,543451.8653334038,550535.8901758394,2.2831610747307387,1.605470571226368,2.977748142008801,1248.970687643126,880.3090473231151,1629.3971059143905
ml_catboost_saved_models,ML_Modeled,0.95,2020,TSP,CT,20,20,544668.4756591032,541028.4195209689,548444.6295592738,1.0529287272081125,0.7345336891333127,1.399853464993755,573.4925723943626,400.3838477483677,763.5870312582223
ml_catboost_saved_models,ML_Modeled,0.95,2020,TSS,CT,20,20,546455.266055366,542817.3458618813,550166.4549346872,268.7901835501712,210.50897798660642,334.1806890808826,146883.91407145574,114891.4895421137,182521.78733131674
ml_catboost_saved_models,ML_Modeled,0.95,2020,TotalN,CT,20,20,545414.3995763921,541648.0959360099,549167.8068452079,8.766853287774458,6.784498030542917,10.832005195544632,4781.526455671549,3701.947386059985,5905.045801060066
ml_catboost_saved_models,ML_Modeled,0.95,2020,TotalP,CT,20,20,545619.5769658267,542208.7449937641,549309.1790590703,1.1909541483304837,0.8067776729700893,1.6150103381330412,649.7995424731583,440.99243503138285,880.8388902072435
ml_catboost_saved_models,ML_Modeled,0.95,2020,Ammonium(NH4),MT,20,20,231832.3829774687,230320.27026690898,233439.32768705857,1.0356436011708756,0.6935075746971496,1.3963188940635962,240.0921471447253,160.52986891905414,323.5496834270554
ml_catboost_saved_models,ML_Modeled,0.95,2020,ICP,MT,20,20,231942.0824020727,230265.40729968165,233581.90313757985,1.0191307913992063,0.6802377355118575,1.3689501825047938,236.38003845730526,157.2665722749228,318.24969058517996
ml_catboost_saved_models,ML_Modeled,0.95,2020,NPOC,MT,20,20,232051.50241638732,230434.01852036812,233654.32524058025,5.424035141060134,4.074635793165545,6.902826685011538,1258.6312274580785,943.392725291855,1601.5311519508878
ml_catboost_saved_models,ML_Modeled,0.95,2020,Nitrate,MT,20,20,232136.87724187583,230443.57440490866,233757.16866883927,7.003466247641869,5.375683455575821,8.835933747477027,1625.7536740149417,1243.0089110132237,2055.023247651263
