Method,Scenario,Analyte,Draw,CT,MT,ComparisonTreatment,valid_percent_denominator,AbsoluteDifference_CT_minus_T_kg,PercentDifferenceRelativeToCT,TreatmentLowerThanCT,ST
BayesSensitivity,annual_draw_truncation_at_zero,NH4,51,0.6553358324223557,0.5643889626117299,MT,True,0.09094686981062583,13.877902795953284,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,53,0.6182565854883936,0.5823401073496768,MT,True,0.03591647813871679,5.809315902449217,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,56,0.696825843206768,0.6433515055850952,MT,True,0.05347433762167275,7.673988865795467,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,62,0.5821863012300896,0.4794969419887995,MT,True,0.10268935924129013,17.63857360166666,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,65,0.448921882497509,0.47513521047901075,MT,True,-0.026213327981501777,-5.839173585316869,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,75,0.746203136820957,0.653399941453568,MT,True,0.09280319536738901,12.436720081713633,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,77,0.6121588144560899,0.5064653069280749,MT,True,0.10569350752801498,17.26570050648129,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,78,0.4224569165370733,0.345590014037575,MT,True,0.07686690249949829,18.195205118094623,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,83,0.4526762999866675,0.3563509322732795,MT,True,0.09632536771338795,21.279083467861028,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,84,0.667210544232393,0.6466496151069624,MT,True,0.020560929125430616,3.0816253284913815,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,86,0.6514314518128231,0.5394307805562105,MT,True,0.11200067125661262,17.193009478577334,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,87,0.4746982824606402,0.359725428526547,MT,True,0.11497285393409323,24.220195897512276,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,88,0.5530710982672159,0.49341687456020594,MT,True,0.05965422370700996,10.785995488447682,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,96,0.4525612592476877,0.4765936908514052,MT,True,-0.024032431603717486,-5.310315700391069,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,102,0.6825241341663374,0.5900310649488858,MT,True,0.0924930692174516,13.551618849409094,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,103,0.7742488192496404,0.6618239878479769,MT,True,0.11242483140166348,14.520504081700697,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,104,0.7857849114865969,0.6837438045608659,MT,True,0.10204110692573098,12.985882705826365,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,112,0.7913455889979873,0.6622637216307302,MT,True,0.12908186736725713,16.311693546014755,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,118,0.579433259816694,0.48539992328822595,MT,True,0.09403333652846807,16.22850171876842,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,119,0.3004480775964042,0.32906589443411977,MT,True,-0.02861781683771558,-9.525045747225006,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,123,0.49849367916304516,0.41345999616479134,MT,True,0.08503368299825381,17.058126622793417,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,125,0.2580504189694123,0.25529291851581987,MT,True,0.0027575004535924097,1.0685897990808018,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,129,0.28197797097370586,0.3169631316267715,MT,True,-0.03498516065306562,-12.407054541266964,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,132,0.6316920498296803,0.47475278398716597,MT,True,0.15693926584251433,24.844268007620013,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,133,0.5917708282703436,0.5634043974987515,MT,True,0.028366430771592066,4.793482445645867,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,135,0.6389855070313745,0.6162240242964967,MT,True,0.02276148273487777,3.5621281679179257,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,136,0.45450955970800094,0.48487231731187164,MT,True,-0.030362757603870694,-6.6803342097748635,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,139,0.6702156169245698,0.5739075324519844,MT,True,0.09630808447258532,14.369716556966537,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,140,0.5543643275501078,0.5301565711878339,MT,True,0.024207756362273902,4.366759396163674,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,150,0.31859272704840974,0.22986496391363853,MT,True,0.08872776313477121,27.84990227391134,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,154,0.5308350435838907,0.4585273110358803,MT,True,0.07230773254801037,13.621506986394579,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,156,0.7069207142424997,0.5974479378563053,MT,True,0.10947277638619435,15.485863432860333,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,162,0.6660285559174238,0.6658252830336894,MT,True,0.00020327288373445107,0.030520145409448998,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,163,0.7946000931644829,0.6924387728817868,MT,True,0.10216132028269609,12.856947936645737,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,165,0.34332624605951717,0.35068011841573976,MT,True,-0.0073538723562225905,-2.141948785047958,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,166,0.730739478287129,0.7594363375915006,MT,True,-0.028696859304371602,-3.927098529237497,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,168,0.6049985842253681,0.5428160277698562,MT,True,0.06218255645551196,10.278132557141378,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,170,0.5248660813969391,0.48639422260531373,MT,True,0.0384718587916254,7.3298428218550455,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,175,0.6382863305800007,0.6556071674927303,MT,True,-0.017320836912729565,-2.713646851404509,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,177,0.6253238454225437,0.5406519987067138,MT,True,0.08467184671582995,13.540479438876268,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,181,0.5889002498949535,0.5206774149076281,MT,True,0.0682228349873254,11.584786217953688,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,185,0.5475886325574431,0.5482025130569452,MT,True,-0.0006138804995021729,-0.11210614373697317,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,187,0.4122147317260347,0.4757268028438826,MT,True,-0.0635120711178479,-15.407520942278978,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,192,0.612763735582023,0.46976190978210564,MT,True,0.14300182579991738,23.337188135666935,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,193,0.5103473437294477,0.5092897147671515,MT,True,0.0010576289622962198,0.20723708573996313,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,196,0.6207950185670668,0.5917280478164448,MT,True,0.029066970750621923,4.682217137907287,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,197,0.9019943644995964,0.8265779476185035,MT,True,0.07541641688109291,8.361074065349845,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,198,0.7887824657683098,0.723942658104833,MT,True,0.06483980766347675,8.220239480135989,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,200,0.5247712818209745,0.49380537797843443,MT,True,0.03096590384254011,5.900838120387866,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,206,0.30656810669617746,0.23611124193509775,MT,True,0.07045686476107971,22.982450953681745,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,208,0.6084896186649499,0.5314352490995803,MT,True,0.0770543695653696,12.663218434922507,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,214,0.5943829599536112,0.5711861208645497,MT,True,0.02319683908906156,3.9026756572684995,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,216,0.8855363739424686,0.7928061727698245,MT,True,0.09273020117264419,10.47164226126624,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,217,0.5636848902890622,0.47223650502060743,MT,True,0.09144838526845478,16.2233167579779,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,218,0.600862974527046,0.3956806382782509,MT,True,0.20518233624879506,34.14794136887851,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,219,0.6586010798259292,0.5159990023119312,MT,True,0.142602077513998,21.652269011111898,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,222,0.6387802795303252,0.4706482560031901,MT,True,0.16813202352713513,26.320791188287348,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,225,0.4483042565760773,0.3569216657413961,MT,True,0.0913825908346812,20.384056027621845,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,232,0.3721016860760593,0.35431414309414344,MT,True,0.01778754298191587,4.780290884863128,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,234,0.533005830136901,0.4127858737825788,MT,True,0.12021995635432214,22.555092187911715,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,237,0.669086119085791,0.6168137716647448,MT,True,0.05227234742104614,7.812499158175439,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,238,0.4129136479724339,0.3556066080833069,MT,True,0.057307039889127,13.878698408378307,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,242,0.7437101703962941,0.607751332595501,MT,True,0.1359588378007931,18.281158872460484,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,243,0.5660013100814271,0.5814565200847073,MT,True,-0.015455210003280206,-2.730596153753913,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,244,0.44587861301628007,0.4782821412407887,MT,True,-0.03240352822450865,-7.267343011880572,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,245,0.4252515028663187,0.37693714886875057,MT,True,0.048314353997568116,11.361359965083095,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,246,0.5946638473168344,0.540686327371834,MT,True,0.05397751994500044,9.076980244982245,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,247,0.35872549785632196,0.39326073277349416,MT,True,-0.0345352349171722,-9.627203843481562,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,248,0.5735936241287449,0.5676188691063528,MT,True,0.0059747550223920864,1.0416355362156247,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,251,0.830484580381022,0.7121438805119901,MT,True,0.11834069986903195,14.249596279648907,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,254,0.5953243204321116,0.4095340162180216,MT,True,0.18579030421408999,31.20825033306812,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,258,0.8199044011404114,0.5755303599553885,MT,True,0.24437404118502293,29.805187146833358,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,260,0.4755564563318489,0.33755685710341443,MT,True,0.13799959922843447,29.018552348732435,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,262,0.5937450390975758,0.5005169784845461,MT,True,0.09322806061302968,15.701699294149154,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,263,0.6821004104259767,0.6314331669160261,MT,True,0.050667243509950555,7.428120953381115,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,270,0.5438942226365894,0.511176215773403,MT,True,0.03271800686318638,6.0155091746667395,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,271,0.5496586357492594,0.4774648450280352,MT,True,0.07219379072122423,13.13429572935105,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,276,0.41525489140748384,0.43175162016136703,MT,True,-0.016496728753883194,-3.972675360419821,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,279,0.5629670864772804,0.5033900563475828,MT,True,0.05957703012969762,10.582684416329897,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,286,0.6703686848550263,0.5516622053040754,MT,True,0.11870647955095093,17.707640919507202,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,287,0.6527641714695428,0.6361034176007598,MT,True,0.016660753868782963,2.552338899249824,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,288,0.18432797289910902,0.13895123754165592,MT,True,0.045376735357453096,24.61738966895156,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,291,0.4589676910571773,0.4180531592616201,MT,True,0.04091453179555715,8.914468837951407,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,295,0.3822126319823264,0.3306319267235995,MT,True,0.05158070525872693,13.495290564104652,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,296,0.5393669567329267,0.41118935227733966,MT,True,0.128177604455587,23.764452541176993,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,297,0.282143119254222,0.3079636543327256,MT,True,-0.025820535078503626,-9.151573551307596,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,299,0.492854349296427,0.5356492104252183,MT,True,-0.04279486112879127,-8.683064517921565,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,301,0.6687648110962157,0.6652025266073321,MT,True,0.003562284488883516,0.5326662572219291,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,302,0.6421187464271104,0.5082335190100649,MT,True,0.13388522741704556,20.850540209581535,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,304,0.2588267234383475,0.2555127988787004,MT,True,0.00331392455964713,1.2803641430930166,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,306,0.44044494807178325,0.49231207627751156,MT,True,-0.05186712820572831,-11.77607517870203,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,309,0.6749954482924636,0.49090767599759605,MT,True,0.18408777229486756,27.272446467684265,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,310,0.6410407225037978,0.5098755160990547,MT,True,0.13116520640474316,20.46129080418383,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,313,0.4672012908472711,0.4030163332661779,MT,True,0.06418495758109316,13.738180702517651,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,314,0.49712375894123745,0.4119978899066637,MT,True,0.08512586903457375,17.123677455262417,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,317,0.42244836231643046,0.3405758843153695,MT,True,0.08187247800106096,19.380469970844686,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,318,0.5772574675158434,0.5090757159655386,MT,True,0.06818175155030481,11.811324302778898,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,321,0.5152798191390883,0.452809564186091,MT,True,0.062470254952997295,12.123559400670967,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,322,0.5639824650638934,0.4889589597184839,MT,True,0.07502350534540947,13.302453532293788,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,323,0.5800518444273044,0.49872568043335563,MT,True,0.08132616399394876,14.020499163181448,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,328,0.4984225437909961,0.5061788445913823,MT,True,-0.0077563008003861955,-1.5561697393123235,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,333,0.31258301575938946,0.2662559590133676,MT,True,0.04632705674602183,14.820721027812352,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,340,0.6771313831488567,0.5813660321362077,MT,True,0.09576535101264894,14.142802031610522,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,345,0.6313201977319175,0.5695983713964706,MT,True,0.06172182633544687,9.776627859711896,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,346,0.6435546785218152,0.5362419260416795,MT,True,0.10731275248013572,16.675001528482873,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,347,0.47192281603411024,0.343517264987847,MT,True,0.12840555104626322,27.209015263415907,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,348,0.4416446910026087,0.31936470851722837,MT,True,0.12227998248538036,27.68741139122129,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,349,0.42903671106559554,0.3169671045646085,MT,True,0.11206960650098702,26.12121611286841,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,352,0.7015680410612337,0.5791137873520498,MT,True,0.12245425370918395,17.4543660118771,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,358,0.4586053468789141,0.3899434415339648,MT,True,0.06866190534494926,14.971893767099518,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,362,0.5673405357185519,0.5234459389492143,MT,True,0.0438945967693376,7.736904734604222,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,363,0.509780561923106,0.4585281224565731,MT,True,0.05125243946653285,10.053823800810914,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,364,0.4523562611442741,0.3450035793113059,MT,True,0.1073526818329682,23.731888127603312,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,365,0.4147892635494635,0.33122451985976237,MT,True,0.08356474368970113,20.1463130879076,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,366,0.6903528252084058,0.709610358846408,MT,True,-0.0192575336380022,-2.789520508181983,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,371,0.6770498036808033,0.6232561006378968,MT,True,0.05379370304290643,7.945309599154332,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,372,0.6984500482235222,0.586429841244681,MT,True,0.11202020697884119,16.03839920460451,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,375,0.5198535995096483,0.5434453155448763,MT,True,-0.023591716035228028,-4.538146135273643,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,376,0.5680526804763103,0.4717796386223164,MT,True,0.09627304185399388,16.947907326705906,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,377,0.4310496032166077,0.41745063318952136,MT,True,0.013598970027086321,3.1548503758284805,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,378,0.554468311814375,0.49294075522829517,MT,True,0.06152755658607978,11.09667681183519,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,380,0.5488051942194453,0.4334816319043605,MT,True,0.11532356231508478,21.01356975658862,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,383,0.6055549632269627,0.6191672518110021,MT,True,-0.0136122885840394,-2.2479030658918897,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,396,0.4992261041773538,0.3794006935724518,MT,True,0.11982541060490198,24.002232576029943,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,397,0.21732005431101584,0.15243678295482452,MT,True,0.06488327135619132,29.856090162454198,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,404,0.5284225230151873,0.40414761019989615,MT,True,0.12427491281529118,23.51809535032242,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,405,0.3335151613098979,0.37069174218657314,MT,True,-0.03717658087667525,-11.146893811562366,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,408,0.610568842225191,0.5459948278426133,MT,True,0.0645740143825777,10.576041539761606,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,409,0.5580436336140764,0.5460423272412286,MT,True,0.012001306372847798,2.1506035818603184,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,410,0.38313839026376706,0.3764633578582128,MT,True,0.006675032405554282,1.7421987916582662,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,411,0.6255172235759193,0.454735795927394,MT,True,0.17078142764852533,27.3024340836232,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,413,0.6249010923658768,0.4641740759649002,MT,True,0.16072701640097659,25.720392933298257,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,419,0.5294281350815514,0.5003069923434867,MT,True,0.029121142738064654,5.500490209795694,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,420,0.3959231360694906,0.3458909336597816,MT,True,0.050032202409709015,12.6368473705279,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,422,0.6511492130623235,0.572033523556955,MT,True,0.07911568950536851,12.150162807275958,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,428,0.48912058780741124,0.44137969506714325,MT,True,0.04774089274026799,9.760556789129827,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,431,0.41109585419250894,0.4169663892657861,MT,True,-0.005870535073277172,-1.428020986688935,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,433,0.7833298498548485,0.7366396114666374,MT,True,0.04669023838821118,5.9604824706811455,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,434,0.6779456629626713,0.5318820785055395,MT,True,0.14606358445713186,21.545028228195086,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,436,0.6005840908256369,0.553370618618597,MT,True,0.047213472207039864,7.861259218860494,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,439,0.439376465824678,0.429265474155874,MT,True,0.01011099166880397,2.301213755230692,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,440,0.46654091734914155,0.43189450551865416,MT,True,0.03464641183048739,7.426232200027877,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,441,0.6128077070335864,0.5945458550009378,MT,True,0.01826185203264863,2.9800297586087217,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,443,0.5758664421577541,0.43088710567567906,MT,True,0.144979336482075,25.175861253321486,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,447,0.5554028036166011,0.5560396412480765,MT,True,-0.0006368376314753732,-0.11466230046526506,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,449,0.6863751450636602,0.49194413533456105,MT,True,0.1944310097290991,28.327221800997172,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,450,0.9382667936208388,0.8763937552999876,MT,True,0.061873038320851115,6.594397109811233,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,452,0.48529901753992977,0.47070217506992973,MT,True,0.014596842470000038,3.007803836899181,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,453,0.794914470980718,0.6108347870157839,MT,True,0.18407968396493413,23.157168561521797,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,454,0.6946483218514937,0.735949413457616,MT,True,-0.041301091606122275,-5.9456116580026634,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,455,0.7171566422674452,0.4541793081473892,MT,True,0.262977334120056,36.66944132157746,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,458,0.6385017776667024,0.5785539090458025,MT,True,0.05994786862089985,9.38883347200211,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,459,0.5269274452838634,0.37067154308704164,MT,True,0.15625590219682173,29.65415895401775,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,460,0.40201591250088614,0.3708737693560159,MT,True,0.031142143144870238,7.746495145214331,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,462,0.49570718951784787,0.5450586241079816,MT,True,-0.04935143459013369,-9.955763328374482,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,463,0.5170530750625868,0.4215081788876582,MT,True,0.09554489617492862,18.478740536136137,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,464,0.6700215024708445,0.7274779175774557,MT,True,-0.05745641510661126,-8.57530913481563,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,467,0.4233794050584002,0.4290384164214822,MT,True,-0.0056590113630820005,-1.3366288712842342,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,468,0.643402793343167,0.4839706864502848,MT,True,0.15943210689288217,24.779517363370704,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,472,0.536686741373745,0.5806585724934057,MT,True,-0.04397183111966074,-8.193202427007426,0.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,473,0.47552043819774836,0.3856473610720195,MT,True,0.08987307712572884,18.899939919796783,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,476,0.36579307048117604,0.3461156825175853,MT,True,0.019677387963590753,5.379376907743627,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,480,0.5934735245358358,0.581425202110125,MT,True,0.012048322425710745,2.030136463986984,1.0,
BayesSensitivity,annual_draw_truncation_at_zero,NH4,483,0.4363023049557344,0.3954417721292156,MT,True,0.0408605328265188,9.365188394011431,1.0,
