Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,ObservedAnnualLoad_kg,ObservedAnnualLoadLower95_kg,ObservedAnnualLoadUpper95_kg
2020,NH4,ST,0.03522,0.003301,0.07011,0.04558,0.03488,2.541,15,0,0.0,Incomplete,-,-,-
2020,NO2,CT,0.1625,-0.4444,0.9245,0.06165,0.04996,3.317,16,0,0.0,Incomplete,-,-,-
2020,NO2,MT,0.1271,-0.3192,0.6746,0.02531,0.02142,1.93,15,0,0.0,Incomplete,-,-,-
2020,NO2,ST,0.1314,-0.3237,0.6808,0.02391,0.02142,2.13,15,0,0.0,Incomplete,-,-,-
2020,NO3,CT,3.896,3.004,4.725,2.156,1.838,50.55,16,2,0.125,Incomplete,-,-,-
2020,NO3,MT,3.019,2.583,3.477,1.27,1.041,32.38,15,0,0.0,Incomplete,-,-,-
2020,NO3,ST,3.018,2.537,3.497,1.755,1.415,45.8,15,7,0.4666666666666667,Incomplete,-,-,-
2020,OP,CT,0.03356,-0.04663,0.09833,0.01354,0.01504,2.369,16,2,0.125,Incomplete,-,-,-
2020,OP,MT,0.05682,-0.0013,0.1007,0.005477,0.008512,1.352,15,0,0.0,Incomplete,-,-,-
2020,OP,ST,0.05249,-0.00839,0.09646,0.002727,0.008647,1.978,15,7,0.4666666666666667,Incomplete,-,-,-
2020,Se,CT,0.003428,0.002602,0.004205,0.008959,0.01324,2.315,16,2,0.125,Incomplete,-,-,-
2020,Se,MT,0.002377,0.002011,0.002794,0.002989,0.006561,1.575,15,0,0.0,Incomplete,-,-,-
2020,Se,ST,0.002422,0.002039,0.002858,0.003937,0.007848,1.954,15,7,0.4666666666666667,Incomplete,-,-,-
2020,TDS,CT,476.2,313.1,650.4,2.763,2.36,62.13,16,0,0.0,Incomplete,-,-,-
2020,TDS,MT,356.4,253.6,472.6,0.8868,0.7535,21.93,15,0,0.0,Incomplete,-,-,-
2020,TDS,ST,362.4,258.5,484.8,1.089,0.8975,26.86,15,0,0.0,Incomplete,-,-,-
2020,TKN,CT,0.6085,0.05314,1.178,0.7327,0.6425,17.46,16,2,0.125,Incomplete,-,-,-
2020,TKN,MT,0.5226,0.1479,0.8889,0.2457,0.1984,7.188,15,0,0.0,Incomplete,-,-,-
2020,TKN,ST,0.4938,0.1173,0.8924,0.3212,0.2436,9.926,15,7,0.4666666666666667,Incomplete,-,-,-
2020,TN,CT,3.449,0.4734,6.47,0.8401,0.7356,20.05,16,0,0.0,Incomplete,-,-,-
2020,TN,MT,2.282,0.2036,4.306,0.3336,0.2803,8.734,15,0,0.0,Incomplete,-,-,-
2020,TN,ST,2.341,0.2319,4.436,0.4169,0.3493,12.15,15,0,0.0,Incomplete,-,-,-
2020,TP,CT,-0.01864,-0.461,0.3798,0.09754,0.07736,4.341,16,2,0.125,Incomplete,-,-,-
2020,TP,MT,0.3321,0.0362,0.5925,0.04506,0.03896,2.493,15,0,0.0,Incomplete,-,-,-
2020,TP,ST,0.2681,-0.01942,0.5485,0.05299,0.04237,3.003,15,7,0.4666666666666667,Incomplete,-,-,-
2020,TSS,CT,55.77,-343.4,432.1,240.6,209.7,5299,16,2,0.125,Incomplete,-,-,-
2020,TSS,MT,333.8,102.4,575.7,31.22,25.18,798.5,15,0,0.0,Incomplete,-,-,-
2020,TSS,ST,330,92.17,577,37.32,29.66,952.8,15,6,0.4,Incomplete,-,-,-
2021,NH4,CT,0.02927,-0.006816,0.06451,0.09502,0.07109,3.337,12,0,0.0,Incomplete,-,-,-
2021,NH4,MT,0.02029,-0.01272,0.0526,0.03334,0.02418,1.394,12,0,0.0,Incomplete,-,-,-
2021,NH4,ST,0.02291,-0.009203,0.05608,0.02592,0.01953,1.498,12,0,0.0,Incomplete,-,-,-
2021,NO2,CT,0.05667,-0.233,0.4236,0.07299,0.05707,2.574,12,0,0.0,Incomplete,-,-,-
2021,NO2,MT,0.04595,-0.207,0.3383,0.02845,0.02299,1.246,12,0,0.0,Incomplete,-,-,-
2021,NO2,ST,0.04657,-0.2149,0.3465,0.02646,0.0208,1.39,12,0,0.0,Incomplete,-,-,-
2021,NO3,CT,2.787,2.127,3.539,1.725,1.362,42.91,12,5,0.4166666666666667,Incomplete,-,-,-
2021,NO3,MT,2.235,1.786,2.864,0.9614,0.753,23.66,12,6,0.5,Incomplete,-,-,-
2021,NO3,ST,2.306,1.919,2.794,1.092,0.8595,26.51,12,7,0.5833333333333334,Incomplete,-,-,-
2021,OP,CT,0.05756,0.02879,0.093,0.01372,0.01375,1.576,12,5,0.4166666666666667,Incomplete,-,-,-
2021,OP,MT,0.0552,0.03286,0.08112,0.01245,0.009949,0.9279,12,6,0.5,Incomplete,-,-,-
2021,OP,ST,0.0538,0.03182,0.07897,0.01117,0.01069,1.227,12,7,0.5833333333333334,Incomplete,-,-,-
2021,Se,CT,0.002606,0.001974,0.003261,0.006319,0.009194,1.274,12,5,0.4166666666666667,Incomplete,-,-,-
2021,Se,MT,0.001696,0.00135,0.002166,0.003301,0.004871,0.7072,12,6,0.5,Incomplete,-,-,-
2021,Se,ST,0.001837,0.00153,0.002237,0.002332,0.004466,0.9183,12,7,0.5833333333333334,Incomplete,-,-,-
2021,TDS,CT,298.3,197.4,427.2,2.185,1.745,54.41,12,0,0.0,Incomplete,-,-,-
2021,TDS,MT,243.8,164.3,335.4,0.7345,0.5456,19.99,12,0,0.0,Incomplete,-,-,-
2021,TDS,ST,255.8,180.9,342.2,0.7638,0.5839,21.63,12,0,0.0,Incomplete,-,-,-
2021,TKN,CT,1.276,0.893,1.735,0.8281,0.627,21.5,12,5,0.4166666666666667,Incomplete,-,-,-
2021,TKN,MT,0.6133,0.4061,0.9013,0.2744,0.1988,8.944,12,6,0.5,Incomplete,-,-,-
2021,TKN,ST,0.6963,0.4942,0.9583,0.2785,0.2045,9.532,12,7,0.5833333333333334,Incomplete,-,-,-
2021,TN,CT,2.104,0.397,4.214,0.6895,0.5409,18.25,12,0,0.0,Incomplete,-,-,-
2021,TN,MT,1.331,-0.01196,2.977,0.2474,0.1795,7.112,12,0,0.0,Incomplete,-,-,-
2021,TN,ST,1.449,0.04426,3.132,0.2587,0.1976,8.115,12,0,0.0,Incomplete,-,-,-
2021,TP,CT,0.2369,0.009695,0.4951,0.09457,0.07367,3.388,12,5,0.4166666666666667,Incomplete,-,-,-
2021,TP,MT,0.1824,0.03227,0.3484,0.06187,0.04386,2.471,12,6,0.5,Incomplete,-,-,-
2021,TP,ST,0.1613,0.007992,0.3277,0.0638,0.04526,3.198,12,7,0.5833333333333334,Incomplete,-,-,-
2021,TSS,CT,451.5,261.8,694.9,331.6,258.3,8906,12,5,0.4166666666666667,Incomplete,-,-,-
2021,TSS,MT,212.3,76.35,363.1,63.65,39.7,2478,12,6,0.5,Incomplete,-,-,-
2021,TSS,ST,244.5,114.9,394.9,66.95,43.09,2740,12,7,0.5833333333333334,Incomplete,-,-,-
2022,NH4,CT,0.0387,-0.01342,0.092,0.01239,0.0151,1.689,17,0,0.0,Incomplete,-,-,-
2022,NH4,MT,0.03114,-0.01883,0.07855,0.02574,0.02339,1.697,17,0,0.0,Incomplete,-,-,-
2022,NH4,ST,0.03403,-0.01661,0.08458,0.01629,0.0172,1.745,17,0,0.0,Incomplete,-,-,-
2022,NO2,CT,-0.1027,-0.2096,-0.015,0.04469,0.02998,2.156,17,0,0.0,Incomplete,-,-,-
2022,NO2,MT,-0.08073,-0.176,-0.002937,0.03486,0.02367,1.793,17,0,0.0,Incomplete,-,-,-
2022,NO2,ST,-0.08265,-0.1799,-0.006347,0.0391,0.02838,1.663,17,0,0.0,Incomplete,-,-,-
2022,NO3,CT,3.596,2.957,4.235,1.521,1.313,31.35,17,0,0.0,Incomplete,-,-,-
2022,NO3,MT,3.321,2.907,3.759,1.48,1.275,31.84,17,0,0.0,Incomplete,-,-,-
2022,NO3,ST,3.315,2.894,3.77,1.563,1.365,33.83,17,0,0.0,Incomplete,-,-,-
2022,OP,CT,0.0538,0.01418,0.09312,0.01308,0.01205,1.246,17,0,0.0,Incomplete,-,-,-
2022,OP,MT,0.06348,0.02932,0.09943,0.0141,0.01233,1.17,17,0,0.0,Incomplete,-,-,-
2022,OP,ST,0.05953,0.02551,0.09433,0.01455,0.01296,1.224,17,0,0.0,Incomplete,-,-,-
2022,Se,CT,0.003509,0.002889,0.004146,0.005912,0.008124,1.279,17,0,0.0,Incomplete,-,-,-
2022,Se,MT,0.002987,0.002599,0.003408,0.002026,0.005155,0.9922,17,0,0.0,Incomplete,-,-,-
2022,Se,ST,0.003095,0.002675,0.003513,0.002841,0.005724,0.9944,17,0,0.0,Incomplete,-,-,-
2022,TDS,CT,476.8,343.5,615.7,1.019,0.9461,23.9,17,0,0.0,Incomplete,-,-,-
2022,TDS,MT,433.6,321.3,544.5,0.9071,0.8306,21.69,17,0,0.0,Incomplete,-,-,-
2022,TDS,ST,439.6,326.6,558.9,0.8541,0.7989,20,17,0,0.0,Incomplete,-,-,-
2022,TKN,CT,0.1854,-0.2051,0.6296,0.1626,0.1433,6.171,17,0,0.0,Incomplete,-,-,-
2022,TKN,MT,0.05381,-0.3162,0.4617,0.1602,0.1368,5.522,17,0,0.0,Incomplete,-,-,-
2022,TKN,ST,0.08546,-0.2627,0.4927,0.1439,0.1276,5.355,17,0,0.0,Incomplete,-,-,-
2022,TN,CT,3.033,0.0481,5.921,0.2982,0.2817,8.446,17,0,0.0,Incomplete,-,-,-
2022,TN,MT,2.458,-0.2124,5.022,0.3083,0.2817,7.942,17,0,0.0,Incomplete,-,-,-
2022,TN,ST,2.573,-0.09229,5.212,0.2842,0.2629,8.008,17,0,0.0,Incomplete,-,-,-
2022,TP,CT,-0.225,-0.5327,0.07925,0.04684,0.04133,1.989,17,0,0.0,Incomplete,-,-,-
2022,TP,MT,-0.07356,-0.3527,0.2029,0.04786,0.04188,1.792,17,0,0.0,Incomplete,-,-,-
2022,TP,ST,-0.1149,-0.3931,0.1696,0.04737,0.04146,1.87,17,0,0.0,Incomplete,-,-,-
2022,TSS,CT,115.4,-152.6,377.9,52.45,45.78,1364,17,0,0.0,Incomplete,-,-,-
2022,TSS,MT,148.6,-85.77,386.7,64.07,51.74,2082,17,0,0.0,Incomplete,-,-,-
2022,TSS,ST,204.3,-25.4,443.6,52.19,42.56,1797,17,0,0.0,Incomplete,-,-,-
2023,NH4,CT,0.02976,-0.04105,0.1013,0.3299,0.2658,8.341,14,0,0.0,Incomplete,-,-,-
2023,NH4,MT,0.02789,-0.03996,0.09685,0.3355,0.2679,8.5,14,0,0.0,Incomplete,-,-,-
2023,NH4,ST,0.02725,-0.04093,0.09531,0.2726,0.2224,7.469,14,0,0.0,Incomplete,-,-,-
2023,NO2,CT,-0.5943,-0.8091,-0.4307,0.02196,0.01975,2.169,14,10,0.7142857142857143,Incomplete,-,-,-
2023,NO2,MT,-0.5692,-0.7597,-0.4156,0.02302,0.02136,1.963,14,10,0.7142857142857143,Incomplete,-,-,-
2023,NO2,ST,-0.5576,-0.7512,-0.4053,0.01354,0.01378,1.743,14,10,0.7142857142857143,Incomplete,-,-,-
2023,NO3,CT,3.553,3.002,4.1,2.641,2.006,64.11,14,10,0.7142857142857143,Incomplete,-,-,-
2023,NO3,MT,3.415,2.987,3.866,3.363,2.498,84.63,14,10,0.7142857142857143,Incomplete,-,-,-
2023,NO3,ST,3.347,2.956,3.769,2.624,1.981,66.64,14,10,0.7142857142857143,Incomplete,-,-,-
2023,OP,CT,-0.04344,-0.0843,-0.008546,0.05856,0.0443,2.364,14,10,0.7142857142857143,Incomplete,-,-,-
2023,OP,MT,-0.03721,-0.07716,-0.00588,0.06794,0.04851,3.036,14,10,0.7142857142857143,Incomplete,-,-,-
2023,OP,ST,-0.03306,-0.07287,-0.003354,0.04171,0.03242,2.112,14,10,0.7142857142857143,Incomplete,-,-,-
2023,Se,CT,0.003088,0.00151,0.004423,0.1279,0.09998,3.654,14,0,0.0,Incomplete,-,-,-
2023,Se,MT,0.002862,0.001356,0.004103,0.1312,0.09242,4.269,14,0,0.0,Incomplete,-,-,-
2023,Se,ST,0.002714,0.001243,0.003934,0.0893,0.06478,3.143,14,0,0.0,Incomplete,-,-,-
2023,TDS,CT,563.6,475.8,644.5,365.7,268.3,8795,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TDS,MT,542.5,474,612.4,542.4,409.2,1.307e+04,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TDS,ST,532.9,472.2,598.7,404.1,305.9,1.015e+04,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TKN,CT,0.3726,-0.02259,0.7322,1.844,1.371,52.46,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TKN,MT,0.2557,-0.1104,0.5902,2.329,1.785,63.21,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TKN,ST,0.1572,-0.1928,0.4813,2.217,1.636,63.49,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TN,CT,2.328,-1.308,6.144,1.02,0.8116,25.01,14,0,0.0,Incomplete,-,-,-
2023,TN,MT,2.097,-1.364,5.697,1.089,0.8645,26.7,14,0,0.0,Incomplete,-,-,-
2023,TN,ST,1.997,-1.406,5.499,0.8473,0.6611,21.15,14,0,0.0,Incomplete,-,-,-
2023,TP,CT,-0.2027,-0.4971,0.07722,0.3755,0.298,9.262,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TP,MT,-0.1872,-0.4748,0.06499,0.408,0.2978,10.89,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TP,ST,-0.1738,-0.4482,0.09132,0.2998,0.2281,8.309,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TSS,CT,471.2,198.3,738,579.8,440.9,1.506e+04,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TSS,MT,448.8,197.9,691.2,611.9,457.9,1.819e+04,14,10,0.7142857142857143,Incomplete,-,-,-
2023,TSS,ST,416.9,171.3,650.3,539.2,407.1,1.572e+04,14,10,0.7142857142857143,Incomplete,-,-,-
2024,NH4,CT,0.04749,-0.00927,0.1131,0.1532,0.1145,3.654,8,0,0.0,Incomplete,-,-,-
2024,NH4,MT,0.04764,-0.009588,0.1129,0.2047,0.1353,6.704,8,0,0.0,Incomplete,-,-,-
2024,NH4,ST,0.04745,-0.009254,0.1129,0.234,0.1666,6.719,8,0,0.0,Incomplete,-,-,-
2024,NO2,CT,-0.2663,-0.3677,-0.1847,0.0031,0.003214,0.9009,8,5,0.625,Incomplete,-,-,-
2024,NO2,MT,-0.2669,-0.3689,-0.1851,0.003363,0.004458,1.38,8,6,0.75,Incomplete,-,-,-
2024,NO2,ST,-0.2663,-0.3684,-0.1848,0.01186,0.009764,1.476,8,7,0.875,Incomplete,-,-,-
2024,NO3,CT,2.475,1.925,3.09,1.746,1.173,45.51,8,5,0.625,Incomplete,-,-,-
2024,NO3,MT,2.478,1.927,3.094,2.329,1.432,85.56,8,6,0.75,Incomplete,-,-,-
2024,NO3,ST,2.475,1.927,3.092,2.538,1.825,72.72,8,7,0.875,Incomplete,-,-,-
2024,OP,CT,0.143,0.1088,0.1846,0.09431,0.06538,2.907,8,5,0.625,Incomplete,-,-,-
2024,OP,MT,0.143,0.1087,0.1847,0.09342,0.0607,3.296,8,6,0.75,Incomplete,-,-,-
2024,OP,ST,0.143,0.1088,0.1846,0.1462,0.1119,4.823,8,7,0.875,Incomplete,-,-,-
2024,Se,CT,0.002338,0.0009897,0.003799,0.08258,0.05948,2.265,8,0,0.0,Incomplete,-,-,-
2024,Se,MT,0.002346,0.0009946,0.003805,0.09614,0.06196,3.582,8,0,0.0,Incomplete,-,-,-
2024,Se,ST,0.002338,0.0009902,0.003799,0.1315,0.09581,3.932,8,0,0.0,Incomplete,-,-,-
2024,TDS,CT,403.7,314.5,503.7,278.9,206.5,6403,8,5,0.625,Incomplete,-,-,-
2024,TDS,MT,403.9,314.9,503.7,403.5,274.7,1.231e+04,8,6,0.75,Incomplete,-,-,-
2024,TDS,ST,403.7,314.6,503.6,429.3,311.3,1.109e+04,8,7,0.875,Incomplete,-,-,-
2024,TKN,CT,0.4079,0.1503,0.7354,0.3104,0.2209,9.721,8,5,0.625,Incomplete,-,-,-
2024,TKN,MT,0.4155,0.1602,0.7431,0.4948,0.2709,23.22,8,6,0.75,Incomplete,-,-,-
2024,TKN,ST,0.4065,0.1502,0.7354,0.5911,0.3991,19.07,8,7,0.875,Incomplete,-,-,-
2024,TN,CT,2.617,-0.08946,5.964,0.5774,0.4307,13.38,8,0,0.0,Incomplete,-,-,-
2024,TN,MT,2.614,-0.07972,5.962,0.881,0.5835,26.73,8,0,0.0,Incomplete,-,-,-
2024,TN,ST,2.618,-0.07957,5.965,1.002,0.7412,24.8,8,0,0.0,Incomplete,-,-,-
2024,TP,CT,0.3276,0.08298,0.5943,0.2287,0.169,6.175,8,5,0.625,Incomplete,-,-,-
2024,TP,MT,0.3283,0.08249,0.5923,0.2538,0.1756,8.414,8,6,0.75,Incomplete,-,-,-
2024,TP,ST,0.3276,0.08298,0.5943,0.44,0.3258,14.26,8,7,0.875,Incomplete,-,-,-
2024,TSS,CT,584.6,360.4,865.3,283,210.1,7272,8,5,0.625,Incomplete,-,-,-
2024,TSS,MT,585,360.1,864.9,311.4,222.1,8543,8,6,0.75,Incomplete,-,-,-
2024,TSS,ST,584.6,360.4,865.3,716.7,496.8,2.008e+04,8,7,0.875,Incomplete,-,-,-
2025,NH4,CT,0.03448,-0.03092,0.1051,0.4737,0.4507,8.61,16,0,0.0,Incomplete,-,-,-
2025,NH4,MT,0.02481,-0.03027,0.07645,0.5195,0.4442,12.29,16,0,0.0,Incomplete,-,-,-
2025,NH4,ST,0.02573,-0.03181,0.08039,0.5278,0.4753,10.68,16,0,0.0,Incomplete,-,-,-
2025,NO2,CT,0.3465,0.2491,0.4594,0.4642,0.4278,8.578,16,12,0.75,Incomplete,-,-,-
2025,NO2,MT,0.289,0.2197,0.3603,0.5026,0.4277,11.12,16,12,0.75,Incomplete,-,-,-
2025,NO2,ST,0.3,0.2242,0.3788,0.5454,0.4951,10.33,16,12,0.75,Incomplete,-,-,-
2025,NO3,CT,0.561,0.2432,0.8324,0.1368,0.1292,3.857,16,12,0.75,Incomplete,-,-,-
2025,NO3,MT,0.4927,0.2183,0.73,0.1257,0.1039,4.079,16,12,0.75,Incomplete,-,-,-
2025,NO3,ST,0.4918,0.2158,0.7396,0.1427,0.1304,4.17,16,12,0.75,Incomplete,-,-,-
2025,OP,CT,0.05469,0.02339,0.0853,0.1132,0.1072,3.215,16,12,0.75,Incomplete,-,-,-
2025,OP,MT,0.06978,0.04386,0.0935,0.1517,0.1247,4.828,16,12,0.75,Incomplete,-,-,-
2025,OP,ST,0.0715,0.04596,0.09629,0.1602,0.1466,4.025,16,12,0.75,Incomplete,-,-,-
2025,Se,CT,0.003223,0.00196,0.00443,0.2072,0.1968,4.529,16,0,0.0,Incomplete,-,-,-
2025,Se,MT,0.002448,0.001409,0.003315,0.2554,0.2028,7.135,16,0,0.0,Incomplete,-,-,-
2025,Se,ST,0.002622,0.001541,0.003566,0.2573,0.2255,6.1,16,0,0.0,Incomplete,-,-,-
2025,TDS,CT,370.7,287.1,447,388.6,361.6,6588,16,12,0.75,Incomplete,-,-,-
2025,TDS,MT,301.3,258.8,344.1,376.4,323.3,7390,16,12,0.75,Incomplete,-,-,-
2025,TDS,ST,308.1,268.2,351.4,424.5,392.2,7573,16,12,0.75,Incomplete,-,-,-
2025,TKN,CT,-1.422,-1.886,-0.9568,0.4361,0.4043,9.415,16,12,0.75,Incomplete,-,-,-
2025,TKN,MT,-1.113,-1.545,-0.6787,0.4392,0.3517,12,16,12,0.75,Incomplete,-,-,-
2025,TKN,ST,-1.028,-1.462,-0.5998,0.3718,0.3301,9.972,16,12,0.75,Incomplete,-,-,-
2025,TN,CT,2.97,-0.4821,6.433,1.018,0.9906,17.38,16,0,0.0,Incomplete,-,-,-
2025,TN,MT,2.058,-0.6817,4.812,1.038,0.8895,23.53,16,0,0.0,Incomplete,-,-,-
2025,TN,ST,2.192,-0.5877,5.022,1.16,1.068,23.56,16,0,0.0,Incomplete,-,-,-
2025,TP,CT,1.083,0.6699,1.488,1.015,0.9268,20.61,16,12,0.75,Incomplete,-,-,-
2025,TP,MT,1.149,0.8566,1.455,1.512,1.15,43.89,16,12,0.75,Incomplete,-,-,-
2025,TP,ST,1.217,0.9112,1.545,1.579,1.337,43.22,16,12,0.75,Incomplete,-,-,-
2025,TSS,CT,683.8,386,1006,801,756.2,1.598e+04,16,12,0.75,Incomplete,-,-,-
2025,TSS,MT,875.4,623.6,1136,933.9,655.1,2.812e+04,16,12,0.75,Incomplete,-,-,-
2025,TSS,ST,965.6,704.5,1227,1141,954.7,3.273e+04,16,12,0.75,Incomplete,-,-,-
