Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2011,CT,ICP,11637.854309218885,6537.298878629847,1130.1970938399434,51866.52020952903,2000,3656.696986037158
2011,CT,NO3,406914.3702260202,364734.26532932546,167187.24072231958,884593.9420503653,2000,279367.0396562133
2011,CT,OP,12121.783388295073,7290.480768612596,1371.1337756333132,47470.58984589113,2000,4128.285250584333
2011,CT,TN,193176.68278559187,168745.74340715178,75269.63425588713,433321.2102707315,2000,130230.25412228322
2011,CT,TP,51447.74500257555,41891.87251167427,16845.294510156193,136663.2236399773,2000,31641.245136331603
2011,CT,TSS,82744450.66925137,76960614.62830022,44438190.0875422,154004821.84469903,2000,57132084.82926582
2011,MT,ICP,459.70301332423065,252.631996810931,17.46432026031457,1977.2885921094983,2000,175.54457129720362
2011,MT,NO3,16171.81260583626,13478.082812093873,5391.730688876889,41306.1290824983,2000,11199.795464223325
2011,MT,OP,438.71291332669216,211.7537005460606,9.779599916024672,2270.79178484026,2000,140.08223899339106
2011,MT,TN,7780.214783510631,6688.988871877508,2545.965047114886,19357.79104736975,2000,5572.112384200612
2011,MT,TP,1635.440132632337,1310.2035146102246,363.4801464203948,4556.969292471499,2000,1066.1357588661954
2011,MT,TSS,2989631.428517871,2754155.6010877294,1379314.1887676853,5850577.860818754,2000,2126251.316111196
2011,ST,ICP,1201.6703524791,745.6488912236817,161.69908120872142,4852.2378420406985,2000,484.8369653479823
2011,ST,NO3,37838.82889329036,33240.37126279176,15623.381633153298,78039.84251067505,2000,26104.77498393513
2011,ST,OP,1127.7121187868438,657.4695821597081,121.59928405163613,4653.184475410585,2000,376.43741313412835
2011,ST,TN,17844.409962397156,15754.074374154492,7161.859569457478,37486.63949720935,2000,12086.309335761414
2011,ST,TP,4287.180146379864,3519.3788428516186,1475.3952309510842,10527.913321452768,2000,2686.0204213404522
2011,ST,TSS,7352342.306779329,6877665.421027849,4152304.755172758,12807029.426058982,2000,5181680.783505078
2012,CT,ICP,52830.404811277614,45858.1383667244,22837.582121782394,130065.75692788658,2000,35751.96425064235
2012,CT,NO3,747140.0240162848,710516.7737977031,446190.2597103905,1302366.5788537813,2000,572064.0041181691
2012,CT,OP,43710.56285282832,36665.56879685691,16131.540039861547,117621.50890848061,2000,28899.7035588035
2012,CT,TN,357149.7201879826,334081.54772102257,198417.72241090724,656895.6102158838,2000,271149.7447140879
2012,CT,TP,150741.27079425368,139519.96481931565,79088.89239764788,295697.66110181756,2000,111685.59757873755
2012,CT,TSS,66966804.354401246,63640359.22718719,39220097.29737101,116591205.27757932,2000,52061470.90429536
2012,MT,ICP,46566.39355453601,39291.778242481676,17868.248960071993,125307.91543694229,2000,30694.997892604446
2012,MT,NO3,583260.9273190056,541511.6533982543,304208.6765295142,1158272.5516014108,2000,447459.89285924676
2012,MT,OP,47618.70815586866,40115.14505162291,17261.98850513672,128406.64917473284,2000,31379.98650791351
2012,MT,TN,382269.0110810543,354978.69141931366,194532.67556778225,746426.5956978069,2000,292531.49280067836
2012,MT,TP,110613.5270046642,101093.70567431708,51729.293571487615,231875.51694482917,2000,82154.6904960736
2012,MT,TSS,76973543.54140414,73166861.18178485,44470819.798074566,129126734.79986003,2000,59417332.510679856
2012,ST,ICP,31342.695206871536,25422.776076025402,10069.67677571238,86749.71134654434,2000,20971.27789320576
2012,ST,NO3,486826.20252675767,447106.43260490574,249610.75447323118,972589.3004610799,2000,373499.8122465777
2012,ST,OP,31304.69228175158,25169.653381880908,8736.75393133586,97279.79087710065,2000,20405.976879288184
