Method,Scenario,Year,Analyte,Treatment,mean,median,lower_95,upper_95,n_draws,PointTotal_kg,primary_center,primary_center_type,primary_center_within_draw_interval
Bayes,model_only,2011,TSS,CT,619.2912656828449,611.0632494858112,331.42664800636686,953.59290389266,1500,,611.0632494858112,posterior_median,True
Bayes,model_only,2011,TSS,MT,-86.2373434549569,-78.71274440741007,-492.35865058923093,267.7318650049722,1500,,-78.71274440741007,posterior_median,True
Bayes,model_only,2011,TSS,ST,-133.63771356347382,-125.59691374275084,-561.7338578205978,233.0953261746294,1500,,-125.59691374275084,posterior_median,True
Bayes,model_only,2012,NH4,CT,0.014061684825730919,0.014609317398533406,-0.04092978559571984,0.06924423276179284,1500,,0.014609317398533406,posterior_median,True
Bayes,model_only,2012,NH4,MT,0.024964894595548077,0.02487923574747041,-0.044324681144436655,0.09169234626373135,1500,,0.02487923574747041,posterior_median,True
Bayes,model_only,2012,NH4,ST,0.020339640564169953,0.020289545274766466,-0.040823389777863345,0.08127421632876003,1500,,0.020289545274766466,posterior_median,True
Bayes,model_only,2012,NO2,CT,0.0974403071586943,0.09218375475668311,-0.5471786227671759,0.7586146400201828,1500,,0.09218375475668311,posterior_median,True
Bayes,model_only,2012,NO2,MT,0.10885955948677975,0.09716210611892209,-0.7027575252129626,0.9455399248916581,1500,,0.09716210611892209,posterior_median,True
Bayes,model_only,2012,NO2,ST,0.09545588194561337,0.08613000823105069,-0.6357148985982627,0.8536920365349978,1500,,0.08613000823105069,posterior_median,True
Bayes,model_only,2012,NO3,CT,4.808665639175191,4.793372710950557,3.7053112526026877,6.0338958474839295,1500,,4.793372710950557,posterior_median,True
Bayes,model_only,2012,NO3,MT,4.893072308619055,4.909601355568125,3.775272219126798,5.934578867902638,1500,,4.909601355568125,posterior_median,True
Bayes,model_only,2012,NO3,ST,4.55208980995943,4.5504218613538185,3.6425111701663155,5.53286685505656,1500,,4.5504218613538185,posterior_median,True
Bayes,model_only,2012,OP,CT,0.06577394428314781,0.06476539856351057,0.02035902745027167,0.11818919434451747,1500,,0.06476539856351057,posterior_median,True
Bayes,model_only,2012,OP,MT,0.047516791156563716,0.04689488003140678,-0.017114586899282767,0.11537385284981268,1500,,0.04689488003140678,posterior_median,True
Bayes,model_only,2012,OP,ST,0.03600711943512062,0.03534948451031039,-0.024842771069191527,0.09760612112934383,1500,,0.03534948451031039,posterior_median,True
Bayes,model_only,2012,Se,CT,0.003156921250834774,0.0031343682497313027,0.0019708362247860276,0.0044984966616304035,1500,,0.0031343682497313027,posterior_median,True
Bayes,model_only,2012,Se,MT,0.003628294138735714,0.0036238894558910037,0.0022216460958770566,0.005096788335917729,1500,,0.0036238894558910037,posterior_median,True
Bayes,model_only,2012,Se,ST,0.003224186817700823,0.003223012365604734,0.002065627841444346,0.004427401447375476,1500,,0.003223012365604734,posterior_median,True
Bayes,model_only,2012,TDS,CT,420.9931616395033,417.24648137694476,253.32953802893195,605.8029881098812,1500,,417.24648137694476,posterior_median,True
Bayes,model_only,2012,TDS,MT,542.0262454089432,539.2805316657866,326.13823018147804,760.8455976401275,1500,,539.2805316657866,posterior_median,True
Bayes,model_only,2012,TDS,ST,488.581588733355,486.273856145325,296.942995792129,676.8541175501059,1500,,486.273856145325,posterior_median,True
Bayes,model_only,2012,TKN,CT,1.907653945174099,1.8511093143240314,0.47761974669766344,3.519355974025585,1500,,1.8511093143240314,posterior_median,True
Bayes,model_only,2012,TKN,MT,1.4627833118874387,1.418624011618386,-0.2934128906100269,3.467142733273706,1500,,1.418624011618386,posterior_median,True
Bayes,model_only,2012,TKN,ST,1.2475231962574738,1.1989159017893511,-0.33963576424098096,2.950701254286222,1500,,1.1989159017893511,posterior_median,True
Bayes,model_only,2012,TN,CT,1.468038837871878,1.4108625640837702,0.5141973088177951,2.7159112231622036,1500,,1.4108625640837702,posterior_median,True
Bayes,model_only,2012,TN,MT,1.746315689342561,1.7261967608169688,0.10960955710115597,3.4812069533664705,1500,,1.7261967608169688,posterior_median,True
Bayes,model_only,2012,TN,ST,1.5061269066910024,1.4989557088185825,0.055139828419955905,3.0064650112362235,1500,,1.4989557088185825,posterior_median,True
Bayes,model_only,2012,TP,CT,0.5831428961431564,0.5757219238385465,0.07779839391093807,1.0898503654439624,1500,,0.5757219238385465,posterior_median,True
Bayes,model_only,2012,TP,MT,-0.0731069081561899,-0.06099081489451998,-0.7565256107184382,0.5607952173215324,1500,,-0.06099081489451998,posterior_median,True
Bayes,model_only,2012,TP,ST,-0.1234513303068186,-0.11353869539563119,-0.7504903839142836,0.4476228234061695,1500,,-0.11353869539563119,posterior_median,True
Bayes,model_only,2012,TSS,CT,806.9490417623489,799.7015336126171,399.0385914873262,1266.6416282864304,1500,,799.7015336126171,posterior_median,True
Bayes,model_only,2012,TSS,MT,-374.24358143941714,-342.1022720745767,-1105.7676931649605,215.30766606336545,1500,,-342.1022720745767,posterior_median,True
Bayes,model_only,2012,TSS,ST,-248.82483283611862,-225.81514438023265,-914.0705347572118,292.0961212139587,1500,,-225.81514438023265,posterior_median,True
Bayes,model_only,2013,NH4,CT,0.039852910691326966,0.04023723420899197,-0.033952608145505866,0.10351611489307513,1500,,0.04023723420899197,posterior_median,True
Bayes,model_only,2013,NH4,MT,0.03769253492545177,0.03806437127785901,-0.03708165750137865,0.10015074308552634,1500,,0.03806437127785901,posterior_median,True
Bayes,model_only,2013,NH4,ST,0.04047723892576376,0.04070529728149405,-0.03454091856912366,0.10655102314143267,1500,,0.04070529728149405,posterior_median,True
Bayes,model_only,2013,NO2,CT,-0.05548293359775218,-0.08370562364470543,-0.7256542248541039,0.7290174161688389,1500,,-0.08370562364470543,posterior_median,True
Bayes,model_only,2013,NO2,MT,-0.05789459669264827,-0.0855590237661613,-0.7389022722686115,0.7434539944597897,1500,,-0.0855590237661613,posterior_median,True
Bayes,model_only,2013,NO2,ST,-0.05671126428063123,-0.08481217586025416,-0.7403790259667744,0.7382567565343097,1500,,-0.08481217586025416,posterior_median,True
Bayes,model_only,2013,NO3,CT,3.9234131612002026,3.9384136686432294,2.9453309162542616,4.770037914669031,1500,,3.9384136686432294,posterior_median,True
Bayes,model_only,2013,NO3,MT,4.019825566545309,4.040719121789573,2.9948724289702042,4.911087306767063,1500,,4.040719121789573,posterior_median,True
Bayes,model_only,2013,NO3,ST,3.949890019576465,3.963838574859067,2.9484514603336045,4.800815567428844,1500,,3.963838574859067,posterior_median,True
Bayes,model_only,2013,OP,CT,-0.05684010464602006,-0.057655908663948464,-0.14202751841801983,0.03767574154762041,1500,,-0.057655908663948464,posterior_median,True
Bayes,model_only,2013,OP,MT,-0.056564553792155636,-0.05748463990700538,-0.14474034534097646,0.042214918449015336,1500,,-0.05748463990700538,posterior_median,True
Bayes,model_only,2013,OP,ST,-0.05984584183041499,-0.061273106639917876,-0.14765887079084547,0.03572443626731387,1500,,-0.061273106639917876,posterior_median,True
Bayes,model_only,2013,Se,CT,0.0030126504648038117,0.00305634364609579,0.0012637962538057021,0.004650767985792423,1500,,0.00305634364609579,posterior_median,True
Bayes,model_only,2013,Se,MT,0.003000353430119303,0.003042252105764697,0.0012448833589593846,0.004616807263579357,1500,,0.003042252105764697,posterior_median,True
Bayes,model_only,2013,Se,ST,0.003013455977919245,0.0030579733650888887,0.0012596061511200875,0.004654879026718283,1500,,0.0030579733650888887,posterior_median,True
Bayes,model_only,2013,TDS,CT,450.61170158762724,450.679900205643,277.7105111844591,623.7471001931908,1500,,450.679900205643,posterior_median,True
Bayes,model_only,2013,TDS,MT,455.3220262956357,455.96131629953317,277.72327732759504,635.3062137158761,1500,,455.96131629953317,posterior_median,True
Bayes,model_only,2013,TDS,ST,454.86951121887597,455.4111659670298,277.45483239685564,631.3525930663244,1500,,455.4111659670298,posterior_median,True
Bayes,model_only,2013,TKN,CT,2.131958192202656,2.1230435947519184,1.3067935504728918,3.0241284272998072,1500,,2.1230435947519184,posterior_median,True
Bayes,model_only,2013,TKN,MT,2.0745840969115035,2.0738527000592235,1.2469523482247078,3.001677687652793,1500,,2.0738527000592235,posterior_median,True
Bayes,model_only,2013,TKN,ST,2.0876653175840287,2.080106867745025,1.2751362294087838,2.98203882953729,1500,,2.080106867745025,posterior_median,True
Bayes,model_only,2013,TN,CT,1.538302356657223,1.5790978344302165,-1.7132618423037884,4.4385365981158476,1500,,1.5790978344302165,posterior_median,True
Bayes,model_only,2013,TN,MT,1.5327296342316707,1.5930511695882812,-1.7156238445847596,4.523553936012575,1500,,1.5930511695882812,posterior_median,True
Bayes,model_only,2013,TN,ST,1.552113556779319,1.5974953630795112,-1.7229288692135123,4.486179608796141,1500,,1.5974953630795112,posterior_median,True
Bayes,model_only,2013,TP,CT,-0.19194419148141742,-0.1799716869329276,-0.8358108515924081,0.4065658694893167,1500,,-0.1799716869329276,posterior_median,True
Bayes,model_only,2013,TP,MT,-0.20968023975139902,-0.1956619661833135,-0.9079366833520163,0.3884176149672362,1500,,-0.1956619661833135,posterior_median,True
Bayes,model_only,2013,TP,ST,-0.2366682541137319,-0.22385184949203957,-0.9081297020125076,0.3743477862305033,1500,,-0.22385184949203957,posterior_median,True
Bayes,model_only,2013,TSS,CT,-70.33479638013797,-49.919067030240726,-670.5299526864592,440.61155373238245,1500,,-49.919067030240726,posterior_median,True
Bayes,model_only,2013,TSS,MT,-190.9465552487734,-173.99190496910524,-848.2357624336594,350.03431062076214,1500,,-173.99190496910524,posterior_median,True
Bayes,model_only,2013,TSS,ST,-132.8905638107154,-113.96808444325261,-750.8068758729404,390.6946164822638,1500,,-113.96808444325261,posterior_median,True
Bayes,model_only,2014,NH4,CT,0.0353663683331093,0.03504453327572567,0.01036178296623424,0.06204718317848696,1500,,0.03504453327572567,posterior_median,True
Bayes,model_only,2014,NH4,MT,0.025917407519366924,0.02570467545829385,0.0036758462297320363,0.0504211972590394,1500,,0.02570467545829385,posterior_median,True
Bayes,model_only,2014,NH4,ST,0.037128333184759534,0.03662705252572348,0.009479777778582164,0.06753928907437032,1500,,0.03662705252572348,posterior_median,True
Bayes,model_only,2014,NO2,CT,0.11653193541579551,0.10954931033977161,-0.30138851670430655,0.5652076157400769,1500,,0.10954931033977161,posterior_median,True
Bayes,model_only,2014,NO2,MT,0.09018626372303346,0.08736321749647406,-0.25773207671700615,0.46061059153665634,1500,,0.08736321749647406,posterior_median,True
Bayes,model_only,2014,NO2,ST,0.11758952293575396,0.11128579034337208,-0.3181306259613411,0.5808166058936329,1500,,0.11128579034337208,posterior_median,True
Bayes,model_only,2014,NO3,CT,2.6392917056616096,2.6348589587077482,2.0809982973370555,3.195473636668176,1500,,2.6348589587077482,posterior_median,True
Bayes,model_only,2014,NO3,MT,2.143303014993887,2.1432319944443607,1.647351482630759,2.6524030884337595,1500,,2.1432319944443607,posterior_median,True
Bayes,model_only,2014,NO3,ST,2.713205767736819,2.7129021823212094,2.0783288027508,3.348258745260134,1500,,2.7129021823212094,posterior_median,True
Bayes,model_only,2014,OP,CT,0.04297304556215431,0.043068160029544694,0.018619318036529595,0.0671733888932758,1500,,0.043068160029544694,posterior_median,True
Bayes,model_only,2014,OP,MT,0.040029122698836364,0.040189745853198136,0.010986957662746823,0.06955828422663483,1500,,0.040189745853198136,posterior_median,True
Bayes,model_only,2014,OP,ST,0.03780222002430686,0.038356148570793634,0.011988681731849405,0.0640894734163819,1500,,0.038356148570793634,posterior_median,True
Bayes,model_only,2014,Se,CT,0.002244265501057138,0.002242698341712679,0.001597198844729762,0.0028965249966350012,1500,,0.002242698341712679,posterior_median,True
Bayes,model_only,2014,Se,MT,0.0017726000384734324,0.001764237160375986,0.001213124793914597,0.002353050893055365,1500,,0.001764237160375986,posterior_median,True
Bayes,model_only,2014,Se,ST,0.0022571586376638276,0.0022550938265950477,0.0015658599754263779,0.0029772954868786724,1500,,0.0022550938265950477,posterior_median,True
Bayes,model_only,2014,TDS,CT,281.5761743399829,280.20596155629005,184.47472246355,387.0571732468597,1500,,280.20596155629005,posterior_median,True
Bayes,model_only,2014,TDS,MT,235.7350564054482,234.00046420074918,150.5014485357261,328.1312878557127,1500,,234.00046420074918,posterior_median,True
Bayes,model_only,2014,TDS,ST,292.19703055846486,289.7420273108436,186.47443578617577,410.85958649057017,1500,,289.7420273108436,posterior_median,True
Bayes,model_only,2014,TKN,CT,1.2886026482387232,1.280644566398994,0.7659697643240702,1.8833642421957877,1500,,1.280644566398994,posterior_median,True
Bayes,model_only,2014,TKN,MT,0.8684764506388429,0.8638091702413544,0.4026405968246064,1.3601434516687503,1500,,0.8638091702413544,posterior_median,True
Bayes,model_only,2014,TKN,ST,1.1858725934944843,1.1697511289391538,0.6316229171884606,1.801548289679141,1500,,1.1697511289391538,posterior_median,True
Bayes,model_only,2014,TN,CT,2.234223410644036,2.2236823051149934,1.5416270964814291,3.010906394912365,1500,,2.2236823051149934,posterior_median,True
Bayes,model_only,2014,TN,MT,2.2913386983159953,2.27118586940375,1.4307647285712208,3.2566308723060557,1500,,2.27118586940375,posterior_median,True
Bayes,model_only,2014,TN,ST,2.30199430307339,2.2889871055519073,1.4963225143039036,3.1887845854124386,1500,,2.2889871055519073,posterior_median,True
Bayes,model_only,2014,TP,CT,0.21012530249481443,0.21044266360548824,-0.041681327173922623,0.4741831718948132,1500,,0.21044266360548824,posterior_median,True
Bayes,model_only,2014,TP,MT,0.12960412845793978,0.13159799472465886,-0.17875047085082513,0.4387077954225131,1500,,0.13159799472465886,posterior_median,True
Bayes,model_only,2014,TP,ST,0.11190442626302935,0.11480532561355612,-0.17005897150998436,0.39137327622609036,1500,,0.11480532561355612,posterior_median,True
Bayes,model_only,2014,TSS,CT,227.0188931347232,227.1145153550694,3.608606097877648,449.47892012158957,1500,,227.1145153550694,posterior_median,True
Bayes,model_only,2014,TSS,MT,45.26080806196778,47.940972851444286,-240.61552141143466,312.0362234528931,1500,,47.940972851444286,posterior_median,True
Bayes,model_only,2014,TSS,ST,82.82558431397534,83.17421192711014,-180.6047572120509,327.06132323303177,1500,,83.17421192711014,posterior_median,True
Bayes,model_only,2015,NH4,CT,0.03155086842161072,0.031127206234179992,0.018403401854556713,0.047014669547780705,1500,,0.031127206234179992,posterior_median,True
Bayes,model_only,2015,NH4,MT,0.03051411696452897,0.03053391482389914,0.019690335548700377,0.04112786025992973,1500,,0.03053391482389914,posterior_median,True
Bayes,model_only,2015,NH4,ST,0.030864152045239342,0.030708521209596367,0.020361479139896697,0.04171605324850817,1500,,0.030708521209596367,posterior_median,True
Bayes,model_only,2015,NO2,CT,0.13619704759097595,0.13179488612603624,-0.33876960866053557,0.6397994966152324,1500,,0.13179488612603624,posterior_median,True
Bayes,model_only,2015,NO2,MT,0.1280421870993838,0.11761194925328933,-0.31863741293749553,0.6003121401119521,1500,,0.11761194925328933,posterior_median,True
Bayes,model_only,2015,NO2,ST,0.12512021324070322,0.11591069625949738,-0.3015885700049613,0.5798949388110008,1500,,0.11591069625949738,posterior_median,True
Bayes,model_only,2015,NO3,CT,2.7684588016424354,2.7576687109679456,2.1743321636272217,3.4001051242522955,1500,,2.7576687109679456,posterior_median,True
Bayes,model_only,2015,NO3,MT,2.7550329649642076,2.755600619675686,2.3505468907391713,3.1634002163412953,1500,,2.755600619675686,posterior_median,True
Bayes,model_only,2015,NO3,ST,2.6151503605743653,2.617754786186966,2.22194647127798,2.99247614840556,1500,,2.617754786186966,posterior_median,True
Bayes,model_only,2015,OP,CT,0.03505116107313208,0.0349663911961893,0.010138619614498039,0.06294494545761121,1500,,0.0349663911961893,posterior_median,True
Bayes,model_only,2015,OP,MT,0.025567143893788377,0.025395850671666532,0.004477917211220758,0.04785028073872872,1500,,0.025395850671666532,posterior_median,True
Bayes,model_only,2015,OP,ST,0.02527110194376803,0.025170718577994158,0.005575045787219928,0.04569103807608051,1500,,0.025170718577994158,posterior_median,True
Bayes,model_only,2015,Se,CT,0.0025220481018610828,0.002517058449596282,0.001745995866393487,0.0033091097892940153,1500,,0.002517058449596282,posterior_median,True
Bayes,model_only,2015,Se,MT,0.0021377319297167696,0.0021413932743712,0.0014961436749129713,0.0027377257044592764,1500,,0.0021413932743712,posterior_median,True
Bayes,model_only,2015,Se,ST,0.0020346118152365744,0.0020410924632372337,0.0014493612067636163,0.0026080800132267405,1500,,0.0020410924632372337,posterior_median,True
Bayes,model_only,2015,TDS,CT,299.86257917770865,295.3117504515159,187.75327606516407,425.5786483543322,1500,,295.3117504515159,posterior_median,True
Bayes,model_only,2015,TDS,MT,304.9232681823259,302.250323156273,207.598397323589,408.431684590725,1500,,302.250323156273,posterior_median,True
Bayes,model_only,2015,TDS,ST,294.6241918701158,292.70995100650214,202.83909592358134,397.2433925412581,1500,,292.70995100650214,posterior_median,True
Bayes,model_only,2015,TKN,CT,0.7753668316601873,0.7693194269147909,0.39880833406839267,1.2331292305890038,1500,,0.7693194269147909,posterior_median,True
Bayes,model_only,2015,TKN,MT,0.17149429630902507,0.17058274881868157,-0.1427076160723193,0.4957969228736956,1500,,0.17058274881868157,posterior_median,True
Bayes,model_only,2015,TKN,ST,0.15230449950383665,0.15416939527838472,-0.16729913907772231,0.45921865969450626,1500,,0.15416939527838472,posterior_median,True
Bayes,model_only,2015,TN,CT,3.275817250707815,3.245445190728671,2.522981259190631,4.152978198080122,1500,,3.245445190728671,posterior_median,True
Bayes,model_only,2015,TN,MT,2.998411588987729,2.9902002749828203,2.509896023200451,3.5164286828371356,1500,,2.9902002749828203,posterior_median,True
Bayes,model_only,2015,TN,ST,2.853837377911691,2.853556138191549,2.361049192044105,3.346885998207866,1500,,2.853556138191549,posterior_median,True
Bayes,model_only,2015,TP,CT,0.37322972124114184,0.3725399961805784,0.07161044803460681,0.6924683624400007,1500,,0.3725399961805784,posterior_median,True
Bayes,model_only,2015,TP,MT,0.10933866535650665,0.10706585566021092,-0.15073230318360958,0.3770876805679191,1500,,0.10706585566021092,posterior_median,True
Bayes,model_only,2015,TP,ST,0.1101488867647552,0.10459603370835951,-0.1382211600958711,0.37167201087272944,1500,,0.10459603370835951,posterior_median,True
Bayes,model_only,2015,TSS,CT,571.0941209573442,566.0824266461998,336.6982965045238,833.469904982326,1500,,566.0824266461998,posterior_median,True
Bayes,model_only,2015,TSS,MT,72.99269513597613,75.58770006578018,-127.85907165326647,267.98654133967074,1500,,75.58770006578018,posterior_median,True
Bayes,model_only,2015,TSS,ST,128.41171550682205,126.10622971223847,-59.78928714520798,305.51872841561544,1500,,126.10622971223847,posterior_median,True
Bayes,model_only,2016,NH4,CT,0.015158937381822307,0.015308499351786634,0.006890698111177694,0.023214048203644977,1500,,0.015308499351786634,posterior_median,True
Bayes,model_only,2016,NH4,MT,0.0127345576122583,0.01268811916830489,0.0051200679934067725,0.020130752878152244,1500,,0.01268811916830489,posterior_median,True
Bayes,model_only,2016,NH4,ST,0.013131870874206596,0.01326557568366597,0.005159695314285292,0.020818774571210345,1500,,0.01326557568366597,posterior_median,True
Bayes,model_only,2016,NO2,CT,0.03252419168262469,0.030592120062083603,-0.13702911255625522,0.21301733775737505,1500,,0.030592120062083603,posterior_median,True
Bayes,model_only,2016,NO2,MT,0.029705048943667312,0.026980921785131493,-0.12250022772833144,0.19603188800857818,1500,,0.026980921785131493,posterior_median,True
Bayes,model_only,2016,NO2,ST,0.029784781297635697,0.027626785545840738,-0.12304501818630963,0.1902082214928431,1500,,0.027626785545840738,posterior_median,True
Bayes,model_only,2016,NO3,CT,0.5410760936569309,0.5578833470705524,0.2529078288267686,0.7843667528734344,1500,,0.5578833470705524,posterior_median,True
Bayes,model_only,2016,NO3,MT,0.5014561409533167,0.5198188603852534,0.2156837909019519,0.7494218777226472,1500,,0.5198188603852534,posterior_median,True
Bayes,model_only,2016,NO3,ST,0.4837921250989131,0.49795657858907694,0.20225442396372287,0.7200940024003348,1500,,0.49795657858907694,posterior_median,True
Bayes,model_only,2016,OP,CT,0.0030369247556175307,0.0026395424402950703,-0.005722091124957966,0.01379523316448279,1500,,0.0026395424402950703,posterior_median,True
Bayes,model_only,2016,OP,MT,0.006008483817861648,0.005470379325792368,-0.001973589939232736,0.016662441830392324,1500,,0.005470379325792368,posterior_median,True
Bayes,model_only,2016,OP,ST,0.00561697177854185,0.0051407111354808376,-0.002160304119201605,0.01589233742447417,1500,,0.0051407111354808376,posterior_median,True
Bayes,model_only,2016,Se,CT,0.0006873863682904378,0.000676975311416462,0.00019823396705261425,0.0012338447739453115,1500,,0.000676975311416462,posterior_median,True
Bayes,model_only,2016,Se,MT,0.0005799383791579339,0.0005727994778623225,0.00014207376431928323,0.0010706613695649367,1500,,0.0005727994778623225,posterior_median,True
Bayes,model_only,2016,Se,ST,0.000576720913264598,0.0005673021285945725,0.00014597868654852076,0.0010527638617197342,1500,,0.0005673021285945725,posterior_median,True
Bayes,model_only,2016,TDS,CT,93.6627486064146,90.57822725161444,36.242417495859755,165.2620321362394,1500,,90.57822725161444,posterior_median,True
Bayes,model_only,2016,TDS,MT,84.4435980013759,81.996920434983,29.56688343602488,150.30140211298956,1500,,81.996920434983,posterior_median,True
Bayes,model_only,2016,TDS,ST,83.59900462868627,81.21868756383861,28.948791328829767,149.27328080883518,1500,,81.21868756383861,posterior_median,True
Bayes,model_only,2016,TKN,CT,0.03527566962434478,0.03447595974485383,-0.12090212291204203,0.17255946829709837,1500,,0.03447595974485383,posterior_median,True
Bayes,model_only,2016,TKN,MT,0.013033349697139549,0.014267362760328927,-0.13747240764160282,0.13590499807192677,1500,,0.014267362760328927,posterior_median,True
Bayes,model_only,2016,TKN,ST,0.01832175815587231,0.01750078186584754,-0.1158507917253577,0.13987270462203394,1500,,0.01750078186584754,posterior_median,True
Bayes,model_only,2016,TN,CT,0.5742916517124478,0.5805223392960149,0.25152533371685193,0.8827117749982998,1500,,0.5805223392960149,posterior_median,True
Bayes,model_only,2016,TN,MT,0.46569661390200817,0.4711420770037236,0.18775506184282434,0.7474073606438334,1500,,0.4711420770037236,posterior_median,True
Bayes,model_only,2016,TN,ST,0.46274223447262586,0.46797058514709866,0.18517109644780783,0.7392608191009639,1500,,0.46797058514709866,posterior_median,True
Bayes,model_only,2016,TP,CT,-0.011739155216253745,-0.010424278680555014,-0.12551677503854816,0.08956186085423036,1500,,-0.010424278680555014,posterior_median,True
Bayes,model_only,2016,TP,MT,0.018060869331138922,0.01788822393725981,-0.0774495727206986,0.1131502045093496,1500,,0.01788822393725981,posterior_median,True
Bayes,model_only,2016,TP,ST,0.01639794918322379,0.015185112715583036,-0.07858296968379444,0.11779830697916954,1500,,0.015185112715583036,posterior_median,True
Bayes,model_only,2016,TSS,CT,62.737364306065885,57.04255143724512,-23.671598053370925,172.54621898223357,1500,,57.04255143724512,posterior_median,True
Bayes,model_only,2016,TSS,MT,65.33871750770584,59.7981427941992,-6.9654417157999555,171.3309931953525,1500,,59.7981427941992,posterior_median,True
Bayes,model_only,2016,TSS,ST,80.89768094001714,75.81511707277969,3.410737585021727,191.8891612057432,1500,,75.81511707277969,posterior_median,True
Bayes,model_only,2017,NH4,CT,0.03599574464083532,0.036410979192749965,-0.01623771047075039,0.08360224852365677,1500,,0.036410979192749965,posterior_median,True
Bayes,model_only,2017,NH4,MT,0.029311375135162285,0.029618666237061195,-0.014763395205042712,0.07025578632031165,1500,,0.029618666237061195,posterior_median,True
Bayes,model_only,2017,NH4,ST,0.029929157039650968,0.03031725207478876,-0.012589501226027144,0.07043747773524242,1500,,0.03031725207478876,posterior_median,True
Bayes,model_only,2017,NO2,CT,0.03078058222449969,0.016941911450283204,-0.5383112283190825,0.69758551665139,1500,,0.016941911450283204,posterior_median,True
