Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,ObservedAnnualLoad_kg,ObservedAnnualLoadLower95_kg,ObservedAnnualLoadUpper95_kg
2013,NO2,ST,-0.0848121758602541,-0.7403790259667744,0.7382567565343097,0.0530140871093024,0.0384763762069138,2.547988520790908,14,0,0.0,False,,,
2013,NO3,CT,3.938413668643229,2.9453309162542616,4.770037914669031,1.4035761334708028,1.177437781717243,38.07714466907097,14,5,0.35714285714285715,False,,,
2013,NO3,MT,4.040719121789573,2.994872428970204,4.911087306767063,1.916252065382517,1.4821940170591432,51.673514756067256,14,4,0.2857142857142857,False,,,
2013,NO3,ST,3.963838574859067,2.9484514603336045,4.800815567428844,1.4228520035258316,1.1024911251383835,38.60895728063824,14,6,0.42857142857142855,False,,,
2013,OP,CT,-0.0576559086639484,-0.1420275184180198,0.0376757415476204,0.055561711940016,0.0398773442600254,2.837971577347833,14,0,0.0,False,,,
2013,OP,MT,-0.0574846399070053,-0.1447403453409764,0.0422149184490153,0.0753583454331564,0.0537837847515144,3.787632752119267,14,0,0.0,False,,,
2013,OP,ST,-0.0612731066399178,-0.1476588707908454,0.0357244362673138,0.0474806459573715,0.0323309778036332,2.8179437740136293,14,0,0.0,False,,,
2013,Se,CT,0.0030563436460957,0.0012637962538057,0.0046507679857924,0.032523615828503,0.02414820962883,2.249894579215301,14,0,0.0,False,,,
2013,Se,MT,0.0030422521057646,0.0012448833589593,0.0046168072635793,0.0464856448605844,0.0340181972762084,2.863318839163884,14,0,0.0,False,,,
2013,Se,ST,0.0030579733650888,0.00125960615112,0.0046548790267182,0.0299336829014147,0.0219567819327344,2.586404143447092,14,0,0.0,False,,,
2013,TDS,CT,450.679900205643,277.7105111844591,623.7471001931908,1.6936161017474374,1.4184126174798648,40.8519045386051,14,0,0.0,False,,,
2013,TDS,MT,455.9613162995332,277.72327732759504,635.3062137158761,2.5372453969824544,2.008978830669306,64.19759391723612,14,0,0.0,False,,,
2013,TDS,ST,455.4111659670298,277.45483239685564,631.3525930663244,1.6750904094495307,1.3066602153789617,46.09972217558092,14,0,0.0,False,,,
2013,TKN,CT,2.1230435947519184,1.3067935504728918,3.0241284272998072,0.9622972427471158,0.7836437892551732,25.51842734967473,14,5,0.35714285714285715,False,,,
2013,TKN,MT,2.0738527000592235,1.2469523482247078,3.001677687652793,1.2801010566922426,1.0262367478143304,33.30417973133296,14,4,0.2857142857142857,False,,,
2013,TKN,ST,2.080106867745025,1.2751362294087838,2.98203882953729,0.9314982291314032,0.734258215115618,23.954396102606363,14,6,0.42857142857142855,False,,,
2013,TN,CT,1.5790978344302165,-1.7132618423037884,4.438536598115848,0.544618870173668,0.4410125078218093,14.661122814201615,14,0,0.0,False,,,
2013,TN,MT,1.5930511695882812,-1.7156238445847596,4.523553936012575,0.8079189237883998,0.6255145374061025,21.503954214897615,14,0,0.0,False,,,
2013,TN,ST,1.5974953630795112,-1.7229288692135123,4.486179608796141,0.5740247655103459,0.447576251891768,17.19608340075374,14,0,0.0,False,,,
2013,TP,CT,-0.1799716869329276,-0.8358108515924081,0.4065658694893167,0.1475895461651345,0.1138954661276696,5.4032273179046815,14,5,0.35714285714285715,False,,,
2013,TP,MT,-0.1956619661833135,-0.9079366833520164,0.3884176149672362,0.1968265812266176,0.1452120424974166,6.832530473270764,14,4,0.2857142857142857,False,,,
2013,TP,ST,-0.2238518494920395,-0.9081297020125076,0.3743477862305033,0.1310432952176648,0.0983102922451433,4.865578960103878,14,6,0.42857142857142855,False,,,
2013,TSS,CT,-49.919067030240726,-670.5299526864592,440.6115537323825,129.73147310887973,102.0751793342662,3482.5164268097574,14,5,0.35714285714285715,False,,,
2013,TSS,MT,-173.99190496910524,-848.2357624336594,350.03431062076214,208.63096405498035,161.76926947557243,5601.3277631431065,14,4,0.2857142857142857,False,,,
2013,TSS,ST,-113.9680844432526,-750.8068758729404,390.6946164822638,111.51688915824882,85.86592086090103,2933.322071276851,14,6,0.42857142857142855,False,,,
2014,NH4,CT,0.0350445332757256,0.0103617829662342,0.0620471831784869,0.0436587151781337,0.0290516953937879,2.607106772374166,10,0,0.0,False,,,
2014,NH4,MT,0.0257046754582938,0.003675846229732,0.0504211972590394,0.0552375746210683,0.0313723610398427,2.7553791699324752,8,0,0.0,False,,,
2014,NH4,ST,0.0366270525257234,0.0094797777785821,0.0675392890743703,0.0421443132273038,0.0324055065036997,1.9911208821827964,10,0,0.0,False,,,
2014,NO2,CT,0.1095493103397716,-0.3013885167043065,0.5652076157400769,0.0453407243604438,0.0283764611673015,2.453114877341348,10,0,0.0,False,,,
2014,NO2,MT,0.087363217496474,-0.2577320767170061,0.4606105915366563,0.0462012123900883,0.0246350030474651,2.124819748242796,8,0,0.0,False,,,
2014,NO2,ST,0.111285790343372,-0.3181306259613411,0.5808166058936329,0.0426315846496552,0.0315199600215494,1.9755593476965336,10,0,0.0,False,,,
2014,NO3,CT,2.634858958707748,2.0809982973370555,3.195473636668176,1.1388063327786626,0.7780836197897779,37.87704260964943,10,6,0.6,False,,,
2014,NO3,MT,2.1432319944443607,1.647351482630759,2.6524030884337595,0.8333540178548772,0.5309495931337143,29.085644143649453,8,1,0.125,False,,,
2014,NO3,ST,2.7129021823212094,2.0783288027508,3.348258745260134,0.973521239908199,0.6963312807905688,29.314311457833035,10,6,0.6,False,,,
2014,OP,CT,0.0430681600295446,0.0186193180365295,0.0671733888932758,0.0238400234749051,0.0135001645529076,1.8477745039175488,10,6,0.6,False,,,
2014,OP,MT,0.0401897458531981,0.0109869576627468,0.0695582842266348,0.0372453022099787,0.019085731097275,2.1882991157306,10,3,0.3,False,,,
2014,OP,ST,0.0383561485707936,0.0119886817318494,0.0640894734163819,0.0251009285027076,0.0190115121721368,1.3999672525959213,10,6,0.6,False,,,
2014,Se,CT,0.0022426983417126,0.0015971988447297,0.002896524996635,0.0181790893853321,0.0125119912835138,1.7149520897993145,10,0,0.0,False,,,
2014,Se,MT,0.0017642371603759,0.0012131247939145,0.0023530508930553,0.0322536396047662,0.0155299082935136,2.2219239974913494,8,0,0.0,False,,,
2014,Se,ST,0.002255093826595,0.0015658599754263,0.0029772954868786,0.0244229943436097,0.0171396690250467,1.5556662185970207,10,0,0.0,False,,,
2014,TDS,CT,280.20596155629005,184.47472246355,387.0571732468597,1.7144184994964644,1.1845388460928623,61.69607601566822,10,0,0.0,False,,,
2014,TDS,MT,234.0004642007492,150.5014485357261,328.1312878557127,1.0977594424527437,0.7464828378752655,36.354469773902366,8,0,0.0,False,,,
2014,TDS,ST,289.7420273108436,186.47443578617575,410.85958649057017,1.1900837765304884,0.8956629656959201,36.21448060045709,10,0,0.0,False,,,
2014,TKN,CT,1.280644566398994,0.7659697643240702,1.883364242195788,0.6505479729359025,0.4265502440194526,23.99025229669255,10,6,0.6,False,,,
2014,TKN,MT,0.8638091702413544,0.4026405968246064,1.3601434516687505,0.4850810115345914,0.3053985639428773,16.72773736283044,8,1,0.125,False,,,
2014,TKN,ST,1.1697511289391538,0.6316229171884606,1.801548289679141,0.5062372028326105,0.3729187592515325,15.887817167758838,10,6,0.6,False,,,
2014,TN,CT,2.223682305114993,1.5416270964814291,3.010906394912365,0.6908294692543568,0.4706677268478829,23.979175175821464,10,6,0.6,False,,,
2014,TN,MT,2.27118586940375,1.4307647285712208,3.256630872306056,0.4791301907527458,0.3225817686449955,16.757303917595163,10,3,0.3,False,,,
2014,TN,ST,2.2889871055519078,1.4963225143039036,3.1887845854124386,0.5305487507229035,0.3949352407382644,16.23249376875595,10,6,0.6,False,,,
2014,TP,CT,0.2104426636054882,-0.0416813271739226,0.4741831718948132,0.1316269266068738,0.0871046779947365,5.212629800164853,10,6,0.6,False,,,
2014,TP,MT,0.1315979947246588,-0.1787504708508251,0.4387077954225131,0.098426468260141,0.058866438856264,4.168353537727533,10,3,0.3,False,,,
2014,TP,ST,0.1148053256135561,-0.1700589715099843,0.3913732762260903,0.1087536697446396,0.0762518545504835,3.785141877391355,10,6,0.6,False,,,
2014,TSS,CT,227.1145153550694,3.608606097877648,449.4789201215896,134.8639097120002,87.80809217080498,5081.581528100971,10,6,0.6,False,,,
2014,TSS,MT,47.940972851444286,-240.61552141143463,312.0362234528931,75.38535577858309,47.795533795451725,3160.394579230318,10,3,0.3,False,,,
2014,TSS,ST,83.17421192711014,-180.6047572120509,327.06132323303177,84.00035486684091,59.92491731014035,2405.576330940321,10,6,0.6,False,,,
2015,NH4,CT,0.0311272062341799,0.0184034018545567,0.0470146695477807,0.0310606457904262,0.02786480275946,2.4613737330177887,12,10,0.8333333333333334,False,,,
2015,NH4,MT,0.0305339148238991,0.0196903355487003,0.0411278602599297,0.0131836643621485,0.0119171859198972,1.1161039338812422,12,10,0.8333333333333334,False,,,
2015,NH4,ST,0.0307085212095963,0.0203614791398966,0.0417160532485081,0.0095034010182462,0.0095074875556397,0.921917177016906,12,10,0.8333333333333334,False,,,
2015,NO2,CT,0.1317948861260362,-0.3387696086605355,0.6397994966152324,0.0779305384295772,0.0642408774054142,3.182154055965454,12,0,0.0,False,,,
2015,NO2,MT,0.1176119492532893,-0.3186374129374955,0.6003121401119521,0.0215813977278374,0.0170629879886911,1.2701975450797771,12,0,0.0,False,,,
2015,NO2,ST,0.1159106962594973,-0.3015885700049613,0.5798949388110008,0.0209454320640865,0.0160379175375976,1.1766041449972209,12,0,0.0,False,,,
2015,NO3,CT,2.7576687109679456,2.1743321636272217,3.4001051242522955,2.011767586077654,1.596431786696865,50.02517790991653,12,10,0.8333333333333334,False,,,
2015,NO3,MT,2.755600619675686,2.350546890739172,3.1634002163412958,0.7791129641526582,0.609259931236972,21.777435993095825,12,10,0.8333333333333334,False,,,
2015,NO3,ST,2.617754786186966,2.22194647127798,2.99247614840556,0.8921851234327969,0.698884800440873,22.46438206860276,12,10,0.8333333333333334,False,,,
2015,OP,CT,0.0349663911961893,0.010138619614498,0.0629449454576112,0.0418956231981941,0.0357361297646047,2.524657060647545,12,10,0.8333333333333334,False,,,
2015,OP,MT,0.0253958506716665,0.0044779172112207,0.0478502807387287,0.0096351335020694,0.0086138824049529,1.056348322385514,12,10,0.8333333333333334,False,,,
2015,OP,ST,0.0251707185779941,0.0055750457872199,0.0456910380760805,0.0063604171240657,0.0070229547937964,0.89120396281321,12,10,0.8333333333333334,False,,,
2015,Se,CT,0.0025170584495962,0.0017459958663934,0.003309109789294,0.0451463254544813,0.0354637359530614,2.899468617738934,12,0,0.0,False,,,
2015,Se,MT,0.0021413932743712,0.0014961436749129,0.0027377257044592,0.0117999049960775,0.0096889569629124,1.0384396643076728,12,0,0.0,False,,,
2015,Se,ST,0.0020410924632372,0.0014493612067636,0.0026080800132267,0.0089576610602559,0.0088358930847141,1.0209867605421534,12,0,0.0,False,,,
2015,TDS,CT,295.3117504515159,187.75327606516407,425.5786483543322,1.8988475950936607,1.4724065493670626,48.30940225377135,12,0,0.0,False,,,
2015,TDS,MT,302.250323156273,207.598397323589,408.431684590725,0.4646164596616803,0.3584234115140567,12.7527271775759,12,0,0.0,False,,,
2015,TDS,ST,292.70995100650214,202.8390959235813,397.2433925412581,0.4723837538057727,0.3679528630797019,13.693193190738048,12,0,0.0,False,,,
2015,TKN,CT,0.7693194269147909,0.3988083340683926,1.2331292305890038,0.3367432888877201,0.2678845374885116,9.724880832057153,12,12,1.0,True,0.31612792589,0.21580720875475004,0.43055833271749994
2015,TKN,MT,0.1705827488186815,-0.1427076160723193,0.4957969228736956,0.0537040754404352,0.0398210568314967,2.034245797694201,12,12,1.0,True,0.06636010742000001,0.03658940392500001,0.095599706955
2015,TKN,ST,0.1541693952783847,-0.1672991390777223,0.4592186596945062,0.0541871682836713,0.0417393993128393,2.0495363624829728,12,12,1.0,True,0.047669552909999996,0.0331186334795,0.061463219639499994
