Year,Treatment,Analyte,AnnualLoad_kg,n_physical_events,AnnualLoad_mg,central_estimate_type
2018,MT,TKN,0.20343379456348823,10,203433.79456348822,sum_of_physical_event_point_loads
2018,MT,TN,0.24283979286330198,10,242839.792863302,sum_of_physical_event_point_loads
2018,MT,TP,0.06069153124715513,10,60691.53124715513,sum_of_physical_event_point_loads
2018,MT,TSP,0.013724150672549664,10,13724.150672549664,sum_of_physical_event_point_loads
2018,MT,TSS,35.49059033410991,10,35490590.33410991,sum_of_physical_event_point_loads
2018,ST,ICP,0.008873731872424889,10,8873.731872424889,sum_of_physical_event_point_loads
2018,ST,NH4,0.008657158349817989,10,8657.158349817988,sum_of_physical_event_point_loads
2018,ST,NO2,0.03911201664493089,10,39112.016644930896,sum_of_physical_event_point_loads
2018,ST,NO3,0.5066946323872962,10,506694.6323872962,sum_of_physical_event_point_loads
2018,ST,NOx,0.38901355797532094,10,389013.55797532096,sum_of_physical_event_point_loads
2018,ST,NPOC,0.4135802089782039,10,413580.20897820394,sum_of_physical_event_point_loads
2018,ST,OP,0.015591335376222731,10,15591.33537622273,sum_of_physical_event_point_loads
2018,ST,Se,0.007100776935933975,10,7100.7769359339745,sum_of_physical_event_point_loads
2018,ST,TDS,0.7441451060920671,10,744145.1060920671,sum_of_physical_event_point_loads
2018,ST,TKN,0.1837246539797402,10,183724.6539797402,sum_of_physical_event_point_loads
2018,ST,TN,0.22377801686914514,10,223778.01686914515,sum_of_physical_event_point_loads
2018,ST,TP,0.05620654904947862,10,56206.54904947861,sum_of_physical_event_point_loads
2018,ST,TSP,0.008313174298684552,10,8313.174298684553,sum_of_physical_event_point_loads
2018,ST,TSS,32.69840379236074,10,32698403.79236074,sum_of_physical_event_point_loads
2019,CT,ICP,0.004830830858655419,2,4830.8308586554185,sum_of_physical_event_point_loads
2019,CT,NH4,0.004762992679304205,2,4762.992679304205,sum_of_physical_event_point_loads
2019,CT,NO2,0.007069256489959871,2,7069.256489959871,sum_of_physical_event_point_loads
2019,CT,NO3,0.11092359082027686,2,110923.59082027686,sum_of_physical_event_point_loads
2019,CT,NOx,0.14072847289777057,2,140728.47289777058,sum_of_physical_event_point_loads
2019,CT,NPOC,0.1636570563098329,2,163657.0563098329,sum_of_physical_event_point_loads
2019,CT,OP,0.002989840918581744,2,2989.840918581744,sum_of_physical_event_point_loads
2019,CT,Se,0.0,2,0.0,sum_of_physical_event_point_loads
2019,CT,TDS,0.31438312211566033,2,314383.12211566034,sum_of_physical_event_point_loads
2019,CT,TKN,0.06215056550221241,2,62150.56550221241,sum_of_physical_event_point_loads
2019,CT,TN,0.07802757749673485,2,78027.57749673486,sum_of_physical_event_point_loads
2019,CT,TP,0.012113918013200359,2,12113.918013200358,sum_of_physical_event_point_loads
2019,CT,TSP,0.004775228867643807,2,4775.228867643807,sum_of_physical_event_point_loads
2019,CT,TSS,27.41896657511999,2,27418966.575119987,sum_of_physical_event_point_loads
2019,MT,ICP,0.002165254483283996,2,2165.254483283996,sum_of_physical_event_point_loads
2019,MT,NH4,0.0019005428322676687,2,1900.5428322676687,sum_of_physical_event_point_loads
2019,MT,NO2,0.004215694622506734,2,4215.694622506734,sum_of_physical_event_point_loads
2019,MT,NO3,0.07881561176716047,2,78815.61176716047,sum_of_physical_event_point_loads
2019,MT,NOx,0.09048831890244513,2,90488.31890244513,sum_of_physical_event_point_loads
2019,MT,NPOC,0.10743232073229625,2,107432.32073229626,sum_of_physical_event_point_loads
2019,MT,OP,7.104141236184977e-05,2,71.04141236184977,sum_of_physical_event_point_loads
2019,MT,Se,0.0,2,0.0,sum_of_physical_event_point_loads
2019,MT,TDS,0.18642783136631358,2,186427.8313663136,sum_of_physical_event_point_loads
2019,MT,TKN,0.0382753117841962,2,38275.3117841962,sum_of_physical_event_point_loads
2019,MT,TN,0.05427976761339154,2,54279.76761339154,sum_of_physical_event_point_loads
2019,MT,TP,0.006377852079950888,2,6377.852079950888,sum_of_physical_event_point_loads
2019,MT,TSP,0.0019005428322676687,2,1900.5428322676687,sum_of_physical_event_point_loads
2019,MT,TSS,14.057044820224288,2,14057044.820224287,sum_of_physical_event_point_loads
2019,ST,ICP,0.0023741476940797417,2,2374.1476940797415,sum_of_physical_event_point_loads
2019,ST,NH4,0.0022854559513793195,2,2285.4559513793197,sum_of_physical_event_point_loads
2019,ST,NO2,0.005528637727266961,2,5528.6377272669615,sum_of_physical_event_point_loads
2019,ST,NO3,0.09232645243552481,2,92326.45243552481,sum_of_physical_event_point_loads
2019,ST,NOx,0.10393924831261814,2,103939.24831261813,sum_of_physical_event_point_loads
2019,ST,NPOC,0.12310819356607136,2,123108.19356607136,sum_of_physical_event_point_loads
2019,ST,OP,0.0014012471514952254,2,1401.2471514952254,sum_of_physical_event_point_loads
2019,ST,Se,0.0,2,0.0,sum_of_physical_event_point_loads
2019,ST,TDS,0.2080481885308616,2,208048.1885308616,sum_of_physical_event_point_loads
2019,ST,TKN,0.04246294408858432,2,42462.94408858432,sum_of_physical_event_point_loads
2019,ST,TN,0.061312169406023256,2,61312.169406023255,sum_of_physical_event_point_loads
2019,ST,TP,0.008295517191780516,2,8295.517191780516,sum_of_physical_event_point_loads
2019,ST,TSP,0.0022854559513793195,2,2285.4559513793197,sum_of_physical_event_point_loads
2019,ST,TSS,17.207178955391772,2,17207178.955391772,sum_of_physical_event_point_loads
2020,CT,ICP,0.09421242929621686,16,94212.42929621685,sum_of_physical_event_point_loads
2020,CT,NH4,0.09605068270973578,16,96050.68270973579,sum_of_physical_event_point_loads
2020,CT,NO2,0.059669611140562705,16,59669.6111405627,sum_of_physical_event_point_loads
2020,CT,NO3,1.9632392383953028,16,1963239.2383953028,sum_of_physical_event_point_loads
2020,CT,NOx,1.3381647308956228,16,1338164.7308956229,sum_of_physical_event_point_loads
2020,CT,NPOC,1.513103388436872,16,1513103.388436872,sum_of_physical_event_point_loads
2020,CT,OP,0.006810140156345625,16,6810.140156345625,sum_of_physical_event_point_loads
2020,CT,Se,0.0028251216883359636,16,2825.1216883359634,sum_of_physical_event_point_loads
2020,CT,TDS,2.6842669766527796,16,2684266.9766527796,sum_of_physical_event_point_loads
2020,CT,TKN,0.623065026355914,16,623065.026355914,sum_of_physical_event_point_loads
2020,CT,TN,0.8157067803772298,16,815706.7803772298,sum_of_physical_event_point_loads
2020,CT,TP,0.0925568187195415,16,92556.8187195415,sum_of_physical_event_point_loads
2020,CT,TSP,0.0956026142752853,16,95602.61427528529,sum_of_physical_event_point_loads
2020,CT,TSS,225.65458882269,16,225654588.82268998,sum_of_physical_event_point_loads
2020,MT,ICP,0.03958585447085222,15,39585.854470852224,sum_of_physical_event_point_loads
2020,MT,NH4,0.041877444466796795,15,41877.4444667968,sum_of_physical_event_point_loads
2020,MT,NO2,0.025313382661008268,15,25313.38266100827,sum_of_physical_event_point_loads
2020,MT,NO3,1.3059232219111645,15,1305923.2219111645,sum_of_physical_event_point_loads
2020,MT,NOx,0.5198241683681486,15,519824.1683681486,sum_of_physical_event_point_loads
2020,MT,NPOC,0.6008809319035794,15,600880.9319035794,sum_of_physical_event_point_loads
2020,MT,OP,0.0020067931808596434,15,2006.7931808596434,sum_of_physical_event_point_loads
2020,MT,Se,0.0014675902302735066,15,1467.5902302735067,sum_of_physical_event_point_loads
2020,MT,TDS,0.8868032552925542,15,886803.2552925543,sum_of_physical_event_point_loads
2020,MT,TKN,0.24993252293316073,15,249932.52293316074,sum_of_physical_event_point_loads
2020,MT,TN,0.33363034263258295,15,333630.34263258294,sum_of_physical_event_point_loads
2020,MT,TP,0.045878254181953744,15,45878.254181953744,sum_of_physical_event_point_loads
2020,MT,TSP,0.04152105472715149,15,41521.05472715149,sum_of_physical_event_point_loads
2020,MT,TSS,31.3836467490686,15,31383646.7490686,sum_of_physical_event_point_loads
2020,ST,ICP,0.05767913260833037,15,57679.13260833037,sum_of_physical_event_point_loads
2020,ST,NH4,0.05842586378714485,15,58425.86378714485,sum_of_physical_event_point_loads
2020,ST,NO2,0.02990435389780328,15,29904.35389780328,sum_of_physical_event_point_loads
2020,ST,NO3,1.8463973065426933,15,1846397.3065426934,sum_of_physical_event_point_loads
2020,ST,NOx,0.6917574058073271,15,691757.4058073271,sum_of_physical_event_point_loads
2020,ST,NPOC,0.801760370198357,15,801760.370198357,sum_of_physical_event_point_loads
2020,ST,OP,0.0007473215199978748,15,747.3215199978748,sum_of_physical_event_point_loads
2020,ST,Se,0.0013257259341297395,15,1325.7259341297395,sum_of_physical_event_point_loads
2020,ST,TDS,1.218640850342408,15,1218640.850342408,sum_of_physical_event_point_loads
2020,ST,TKN,0.373619439209094,15,373619.43920909404,sum_of_physical_event_point_loads
2020,ST,TN,0.47146093242708337,15,471460.9324270834,sum_of_physical_event_point_loads
2020,ST,TP,0.061032536034322765,15,61032.536034322766,sum_of_physical_event_point_loads
2020,ST,TSP,0.05825637066924672,15,58256.370669246724,sum_of_physical_event_point_loads
2020,ST,TSS,42.227095100435776,15,42227095.10043578,sum_of_physical_event_point_loads
2021,CT,ICP,0.07913533185657663,12,79135.33185657664,sum_of_physical_event_point_loads
2021,CT,NH4,0.07999500651316858,12,79995.00651316858,sum_of_physical_event_point_loads
2021,CT,NO2,0.0632191762858018,12,63219.1762858018,sum_of_physical_event_point_loads
2021,CT,NO3,1.5042614222746984,12,1504261.4222746985,sum_of_physical_event_point_loads
2021,CT,NOx,0.9699751042992913,12,969975.1042992914,sum_of_physical_event_point_loads
2021,CT,NPOC,1.0629533472245842,12,1062953.3472245843,sum_of_physical_event_point_loads
2021,CT,OP,0.010712808640000002,12,10712.808640000001,sum_of_physical_event_point_loads
2021,CT,Se,0.0013850080114595677,12,1385.0080114595678,sum_of_physical_event_point_loads
2021,CT,TDS,1.8708549079751313,12,1870854.9079751314,sum_of_physical_event_point_loads
2021,CT,TKN,0.7495142457841244,12,749514.2457841244,sum_of_physical_event_point_loads
2021,CT,TN,0.583792575005396,12,583792.575005396,sum_of_physical_event_point_loads
2021,CT,TP,0.11721854907464715,12,117218.54907464715,sum_of_physical_event_point_loads
2021,CT,TSP,0.07986735307039719,12,79867.35307039719,sum_of_physical_event_point_loads
2021,CT,TSS,331.96086674955933,12,331960866.74955934,sum_of_physical_event_point_loads
2021,MT,ICP,0.03523038235334317,12,35230.38235334317,sum_of_physical_event_point_loads
2021,MT,NH4,0.03604196544130935,12,36041.96544130935,sum_of_physical_event_point_loads
2021,MT,NO2,0.028178920571433966,12,28178.920571433966,sum_of_physical_event_point_loads
2021,MT,NO3,1.0055547674278924,12,1005554.7674278924,sum_of_physical_event_point_loads
2021,MT,NOx,0.4419155654799685,12,441915.5654799685,sum_of_physical_event_point_loads
2021,MT,NPOC,0.4997582564880946,12,499758.2564880946,sum_of_physical_event_point_loads
2021,MT,OP,0.009377225931548255,12,9377.225931548255,sum_of_physical_event_point_loads
2021,MT,Se,0.0013178284057765283,12,1317.8284057765284,sum_of_physical_event_point_loads
2021,MT,TDS,0.7754862737201936,12,775486.2737201937,sum_of_physical_event_point_loads
2021,MT,TKN,0.26039586772740486,12,260395.86772740487,sum_of_physical_event_point_loads
2021,MT,TN,0.258057445443087,12,258057.445443087,sum_of_physical_event_point_loads
2021,MT,TP,0.10070927099619051,12,100709.2709961905,sum_of_physical_event_point_loads
2021,MT,TSP,0.03608686719252082,12,36086.86719252082,sum_of_physical_event_point_loads
2021,MT,TSS,66.01743231780067,12,66017432.31780067,sum_of_physical_event_point_loads
2021,ST,ICP,0.041229150235001934,12,41229.15023500194,sum_of_physical_event_point_loads
2021,ST,NH4,0.042637485244177036,12,42637.485244177034,sum_of_physical_event_point_loads
2021,ST,NO2,0.036984519515318476,12,36984.519515318476,sum_of_physical_event_point_loads
2021,ST,NO3,1.151321374659587,12,1151321.374659587,sum_of_physical_event_point_loads
2021,ST,NOx,0.5433881660654678,12,543388.1660654678,sum_of_physical_event_point_loads
2021,ST,NPOC,0.6085916473483906,12,608591.6473483905,sum_of_physical_event_point_loads
2021,ST,OP,0.01788560915,12,17885.60915,sum_of_physical_event_point_loads
2021,ST,Se,0.0010156956975722676,12,1015.6956975722676,sum_of_physical_event_point_loads
2021,ST,TDS,0.976042151491756,12,976042.151491756,sum_of_physical_event_point_loads
2021,ST,TKN,0.38441333692829244,12,384413.3369282924,sum_of_physical_event_point_loads
2021,ST,TN,0.34122476270066543,12,341224.76270066545,sum_of_physical_event_point_loads
2021,ST,TP,0.12325802202005794,12,123258.02202005794,sum_of_physical_event_point_loads
2021,ST,TSP,0.042714080984808236,12,42714.080984808235,sum_of_physical_event_point_loads
2021,ST,TSS,116.59046870819728,12,116590468.70819728,sum_of_physical_event_point_loads
2022,CT,ICP,0.012153943347793471,17,12153.94334779347,sum_of_physical_event_point_loads
2022,CT,NH4,0.01239360042634377,17,12393.60042634377,sum_of_physical_event_point_loads
2022,CT,NO2,0.04313156751031312,17,43131.56751031312,sum_of_physical_event_point_loads
2022,CT,NO3,1.5661361969381322,17,1566136.1969381322,sum_of_physical_event_point_loads
2022,CT,NOx,0.6471860508292963,17,647186.0508292962,sum_of_physical_event_point_loads
2022,CT,NPOC,0.6795293445383017,17,679529.3445383017,sum_of_physical_event_point_loads
2022,CT,OP,0.014657777200807185,17,14657.777200807186,sum_of_physical_event_point_loads
2022,CT,Se,0.002110668841215267,17,2110.668841215267,sum_of_physical_event_point_loads
2022,CT,TDS,1.0185158278461388,17,1018515.8278461389,sum_of_physical_event_point_loads
2022,CT,TKN,0.18503784727133443,17,185037.84727133444,sum_of_physical_event_point_loads
2022,CT,TN,0.29815583299964493,17,298155.8329996449,sum_of_physical_event_point_loads
2022,CT,TP,0.04447670870154043,17,44476.708701540425,sum_of_physical_event_point_loads
2022,CT,TSP,0.012416815774681372,17,12416.815774681372,sum_of_physical_event_point_loads
2022,CT,TSS,105.97437406320573,17,105974374.06320573,sum_of_physical_event_point_loads
2022,MT,ICP,0.02488627650033404,17,24886.27650033404,sum_of_physical_event_point_loads
2022,MT,NH4,0.025743522392545168,17,25743.52239254517,sum_of_physical_event_point_loads
2022,MT,NO2,0.039760281388033704,17,39760.281388033705,sum_of_physical_event_point_loads
2022,MT,NO3,1.4840325189583559,17,1484032.5189583558,sum_of_physical_event_point_loads
2022,MT,NOx,0.6069320414857933,17,606932.0414857933,sum_of_physical_event_point_loads
2022,MT,NPOC,0.6146617721579539,17,614661.7721579539,sum_of_physical_event_point_loads
2022,MT,OP,0.015166902442896514,17,15166.902442896515,sum_of_physical_event_point_loads
2022,MT,Se,0.0014948936417229766,17,1494.8936417229766,sum_of_physical_event_point_loads
2022,MT,TDS,0.9071034007850436,17,907103.4007850436,sum_of_physical_event_point_loads
2022,MT,TKN,0.20717947853760427,17,207179.47853760427,sum_of_physical_event_point_loads
2022,MT,TN,0.3082963459087774,17,308296.34590877744,sum_of_physical_event_point_loads
2022,MT,TP,0.045937793173867085,17,45937.79317386709,sum_of_physical_event_point_loads
2022,MT,TSP,0.025700585819318958,17,25700.58581931896,sum_of_physical_event_point_loads
2022,MT,TSS,65.58492919406605,17,65584929.19406605,sum_of_physical_event_point_loads
2022,ST,ICP,0.015447761676897487,17,15447.761676897488,sum_of_physical_event_point_loads
2022,ST,NH4,0.016292237844403472,17,16292.237844403471,sum_of_physical_event_point_loads
2022,ST,NO2,0.040531999300945566,17,40531.999300945565,sum_of_physical_event_point_loads
2022,ST,NO3,1.5668317638328928,17,1566831.7638328928,sum_of_physical_event_point_loads
2022,ST,NOx,0.5565788390484978,17,556578.8390484978,sum_of_physical_event_point_loads
2022,ST,NPOC,0.5705346036807855,17,570534.6036807855,sum_of_physical_event_point_loads
2022,ST,OP,0.014884203036040256,17,14884.203036040257,sum_of_physical_event_point_loads
2022,ST,Se,0.0018113100868062408,17,1811.3100868062409,sum_of_physical_event_point_loads
2022,ST,TDS,0.8541429757445494,17,854142.9757445494,sum_of_physical_event_point_loads
2022,ST,TKN,0.15835803114351565,17,158358.03114351566,sum_of_physical_event_point_loads
2022,ST,TN,0.28417980310498026,17,284179.80310498027,sum_of_physical_event_point_loads
2022,ST,TP,0.03584945017938006,17,35849.45017938006,sum_of_physical_event_point_loads
2022,ST,TSP,0.01626316717875741,17,16263.16717875741,sum_of_physical_event_point_loads
2022,ST,TSS,49.994787974733036,17,49994787.97473304,sum_of_physical_event_point_loads
2023,CT,ICP,0.23189907552391645,14,231899.07552391646,sum_of_physical_event_point_loads
2023,CT,NH4,0.3399913879348638,14,339991.3879348638,sum_of_physical_event_point_loads
2023,CT,NO2,0.011426707330971037,14,11426.707330971036,sum_of_physical_event_point_loads
2023,CT,NO3,2.8575435878239484,14,2857543.5878239484,sum_of_physical_event_point_loads
2023,CT,NOx,2.5058606570253246,14,2505860.6570253246,sum_of_physical_event_point_loads
2023,CT,NPOC,1.6649410901804993,14,1664941.0901804992,sum_of_physical_event_point_loads
2023,CT,OP,0.05401458050466777,14,54014.58050466777,sum_of_physical_event_point_loads
2023,CT,Se,0.13364370370618392,14,133643.7037061839,sum_of_physical_event_point_loads
2023,CT,TDS,451.9634752742967,14,451963475.2742967,sum_of_physical_event_point_loads
2023,CT,TKN,1.9550821729849293,14,1955082.1729849293,sum_of_physical_event_point_loads
2023,CT,TN,1.082081807279538,14,1082081.807279538,sum_of_physical_event_point_loads
2023,CT,TP,0.4416848482759621,14,441684.8482759621,sum_of_physical_event_point_loads
2023,CT,TSP,0.2355827699520788,14,235582.76995207882,sum_of_physical_event_point_loads
2023,CT,TSS,665.9849449644671,14,665984944.964467,sum_of_physical_event_point_loads
2023,MT,ICP,0.23866694668930333,14,238666.94668930332,sum_of_physical_event_point_loads
2023,MT,NH4,0.32414538468853515,14,324145.3846885352,sum_of_physical_event_point_loads
2023,MT,NO2,0.010667692460437143,14,10667.692460437143,sum_of_physical_event_point_loads
2023,MT,NO3,3.4898090220288154,14,3489809.0220288155,sum_of_physical_event_point_loads
2023,MT,NOx,2.701066743501035,14,2701066.743501035,sum_of_physical_event_point_loads
2023,MT,NPOC,1.7394230087190603,14,1739423.0087190603,sum_of_physical_event_point_loads
2023,MT,OP,0.05142724349541931,14,51427.24349541931,sum_of_physical_event_point_loads
2023,MT,Se,0.11298365574969765,14,112983.65574969766,sum_of_physical_event_point_loads
2023,MT,TDS,527.0813632607418,14,527081363.2607418,sum_of_physical_event_point_loads
2023,MT,TKN,2.1981477746034033,14,2198147.774603403,sum_of_physical_event_point_loads
2023,MT,TN,1.0929368940702524,14,1092936.8940702523,sum_of_physical_event_point_loads
2023,MT,TP,0.37019281461481507,14,370192.81461481506,sum_of_physical_event_point_loads
2023,MT,TSP,0.24103432536994776,14,241034.32536994776,sum_of_physical_event_point_loads
2023,MT,TSS,489.84569781985886,14,489845697.81985885,sum_of_physical_event_point_loads
2023,ST,ICP,0.17158395635790863,14,171583.95635790864,sum_of_physical_event_point_loads
2023,ST,NH4,0.2673454660033005,14,267345.4660033005,sum_of_physical_event_point_loads
2023,ST,NO2,0.007057165142482167,14,7057.1651424821675,sum_of_physical_event_point_loads
2023,ST,NO3,2.7780640517501043,14,2778064.0517501044,sum_of_physical_event_point_loads
2023,ST,NOx,2.186239680044508,14,2186239.680044508,sum_of_physical_event_point_loads
2023,ST,NPOC,1.3010555394340444,14,1301055.5394340444,sum_of_physical_event_point_loads
2023,ST,OP,0.05002713588629175,14,50027.13588629175,sum_of_physical_event_point_loads
2023,ST,Se,0.08840681077258783,14,88406.81077258784,sum_of_physical_event_point_loads
2023,ST,TDS,439.4138518099083,14,439413851.8099083,sum_of_physical_event_point_loads
2023,ST,TKN,2.266773803080884,14,2266773.8030808843,sum_of_physical_event_point_loads
2023,ST,TN,0.8627980368083058,14,862798.0368083058,sum_of_physical_event_point_loads
2023,ST,TP,0.2520222398784405,14,252022.23987844054,sum_of_physical_event_point_loads
2023,ST,TSP,0.1736015156332799,14,173601.51563327992,sum_of_physical_event_point_loads
2023,ST,TSS,632.2403756701541,14,632240375.6701541,sum_of_physical_event_point_loads
2024,CT,ICP,0.1527030906497043,8,152703.0906497043,sum_of_physical_event_point_loads
2024,CT,NH4,0.16688034014315403,8,166880.34014315403,sum_of_physical_event_point_loads
2024,CT,NO2,0.004277522069036775,8,4277.522069036775,sum_of_physical_event_point_loads
2024,CT,NO3,1.8480052923638266,8,1848005.2923638267,sum_of_physical_event_point_loads
2024,CT,NOx,1.1007168729683992,8,1100716.8729683992,sum_of_physical_event_point_loads
2024,CT,NPOC,0.9983357527655036,8,998335.7527655036,sum_of_physical_event_point_loads
2024,CT,OP,0.1055470276047847,8,105547.0276047847,sum_of_physical_event_point_loads
2024,CT,Se,0.09215870204242725,8,92158.70204242725,sum_of_physical_event_point_loads
2024,CT,TDS,298.10073614642437,8,298100736.14642435,sum_of_physical_event_point_loads
2024,CT,TKN,0.35422256319737105,8,354222.563197371,sum_of_physical_event_point_loads
2024,CT,TN,0.6412913528443144,8,641291.3528443144,sum_of_physical_event_point_loads
2024,CT,TP,0.1921836856398398,8,192183.68563983982,sum_of_physical_event_point_loads
2024,CT,TSP,0.15444038419804845,8,154440.38419804844,sum_of_physical_event_point_loads
2024,CT,TSS,278.01004362092715,8,278010043.62092716,sum_of_physical_event_point_loads
2024,MT,ICP,0.19810425865280373,8,198104.25865280372,sum_of_physical_event_point_loads
2024,MT,NH4,0.2234453755553768,8,223445.3755553768,sum_of_physical_event_point_loads
2024,MT,NO2,0.0,8,0.0,sum_of_physical_event_point_loads
2024,MT,NO3,2.485076257806098,8,2485076.257806098,sum_of_physical_event_point_loads
2024,MT,NOx,1.570161286382988,8,1570161.2863829879,sum_of_physical_event_point_loads
2024,MT,NPOC,1.4732158481262045,8,1473215.8481262045,sum_of_physical_event_point_loads
2024,MT,OP,0.16060127636310623,8,160601.27636310624,sum_of_physical_event_point_loads
2024,MT,Se,0.103045453086069,8,103045.453086069,sum_of_physical_event_point_loads
2024,MT,TDS,445.42594931100456,8,445425949.3110046,sum_of_physical_event_point_loads
2024,MT,TKN,0.5422559859112309,8,542255.9859112309,sum_of_physical_event_point_loads
2024,MT,TN,0.9699487821727653,8,969948.7821727652,sum_of_physical_event_point_loads
2024,MT,TP,0.24340027048336096,8,243400.27048336098,sum_of_physical_event_point_loads
2024,MT,TSP,0.19868804582355132,8,198688.0458235513,sum_of_physical_event_point_loads
2024,MT,TSS,327.9113491707169,8,327911349.1707169,sum_of_physical_event_point_loads
2024,ST,ICP,0.22947556479011075,8,229475.56479011074,sum_of_physical_event_point_loads
2024,ST,NH4,0.24440747497127274,8,244407.47497127275,sum_of_physical_event_point_loads
2024,ST,NO2,0.007150305,8,7150.305,sum_of_physical_event_point_loads
2024,ST,NO3,2.5881788484035257,8,2588178.8484035255,sum_of_physical_event_point_loads
2024,ST,NOx,1.5880803335417557,8,1588080.3335417558,sum_of_physical_event_point_loads
2024,ST,NPOC,1.5486798218873985,8,1548679.8218873986,sum_of_physical_event_point_loads
2024,ST,OP,0.1479463418316082,8,147946.3418316082,sum_of_physical_event_point_loads
2024,ST,Se,0.1383104736822846,8,138310.47368228462,sum_of_physical_event_point_loads
2024,ST,TDS,438.5945126510271,8,438594512.65102714,sum_of_physical_event_point_loads
2024,ST,TKN,0.5870690006286235,8,587069.0006286235,sum_of_physical_event_point_loads
2024,ST,TN,1.0587824267098003,8,1058782.4267098003,sum_of_physical_event_point_loads
2024,ST,TP,0.3593019391041542,8,359301.9391041542,sum_of_physical_event_point_loads
2024,ST,TSP,0.2288427818142762,8,228842.7818142762,sum_of_physical_event_point_loads
2024,ST,TSS,566.0181060244544,8,566018106.0244544,sum_of_physical_event_point_loads
2025,CT,ICP,0.3298441126881524,16,329844.1126881524,sum_of_physical_event_point_loads
2025,CT,NH4,0.47955271786106496,16,479552.71786106494,sum_of_physical_event_point_loads
2025,CT,NO2,0.4661125209169579,16,466112.5209169579,sum_of_physical_event_point_loads
2025,CT,NO3,0.13993821149147345,16,139938.21149147346,sum_of_physical_event_point_loads
2025,CT,NOx,2.4127830084599435,16,2412783.0084599433,sum_of_physical_event_point_loads
2025,CT,NPOC,1.8677231807886743,16,1867723.1807886742,sum_of_physical_event_point_loads
2025,CT,OP,0.11840262245202153,16,118402.62245202153,sum_of_physical_event_point_loads
2025,CT,Se,0.21204920361494903,16,212049.20361494902,sum_of_physical_event_point_loads
2025,CT,TDS,372.79760477532267,16,372797604.7753227,sum_of_physical_event_point_loads
2025,CT,TKN,0.5291637363962745,16,529163.7363962744,sum_of_physical_event_point_loads
2025,CT,TN,1.028655384679776,16,1028655.3846797759,sum_of_physical_event_point_loads
2025,CT,TP,1.0461898972422183,16,1046189.8972422184,sum_of_physical_event_point_loads
2025,CT,TSP,0.3342816637312797,16,334281.6637312797,sum_of_physical_event_point_loads
2025,CT,TSS,778.3408662610593,16,778340866.2610593,sum_of_physical_event_point_loads
2025,MT,ICP,0.49116091984457727,16,491160.91984457726,sum_of_physical_event_point_loads
2025,MT,NH4,0.5893440361500797,16,589344.0361500797,sum_of_physical_event_point_loads
2025,MT,NO2,0.5860115171444749,16,586011.5171444749,sum_of_physical_event_point_loads
2025,MT,NO3,0.1831018265300868,16,183101.8265300868,sum_of_physical_event_point_loads
2025,MT,NOx,3.0257907078231803,16,3025790.70782318,sum_of_physical_event_point_loads
2025,MT,NPOC,2.146404821283454,16,2146404.821283454,sum_of_physical_event_point_loads
2025,MT,OP,0.1631011929267965,16,163101.1929267965,sum_of_physical_event_point_loads
2025,MT,Se,0.2909142339604258,16,290914.23396042583,sum_of_physical_event_point_loads
2025,MT,TDS,441.7667689053452,16,441766768.9053452,sum_of_physical_event_point_loads
2025,MT,TKN,0.5201230532008764,16,520123.0532008764,sum_of_physical_event_point_loads
2025,MT,TN,1.1779351148839998,16,1177935.1148839998,sum_of_physical_event_point_loads
2025,MT,TP,2.467819215699745,16,2467819.2156997453,sum_of_physical_event_point_loads
2025,MT,TSP,0.4964386798579938,16,496438.6798579938,sum_of_physical_event_point_loads
2025,MT,TSS,1783.609952085782,16,1783609952.085782,sum_of_physical_event_point_loads
2025,ST,ICP,0.5077789820560912,16,507778.9820560912,sum_of_physical_event_point_loads
2025,ST,NH4,0.5698852154413516,16,569885.2154413516,sum_of_physical_event_point_loads
2025,ST,NO2,0.5777408095491872,16,577740.8095491872,sum_of_physical_event_point_loads
2025,ST,NO3,0.15096535168027675,16,150965.35168027674,sum_of_physical_event_point_loads
2025,ST,NOx,2.742851687142724,16,2742851.687142724,sum_of_physical_event_point_loads
2025,ST,NPOC,2.2703872717902858,16,2270387.2717902856,sum_of_physical_event_point_loads
2025,ST,OP,0.14973899134526472,16,149738.99134526472,sum_of_physical_event_point_loads
2025,ST,Se,0.28083078176872855,16,280830.7817687286,sum_of_physical_event_point_loads
2025,ST,TDS,452.5283493658062,16,452528349.3658062,sum_of_physical_event_point_loads
2025,ST,TKN,0.48085977063854884,16,480859.7706385488,sum_of_physical_event_point_loads
2025,ST,TN,1.2637932924822544,16,1263793.2924822543,sum_of_physical_event_point_loads
2025,ST,TP,1.726911809497013,16,1726911.809497013,sum_of_physical_event_point_loads
2025,ST,TSP,0.5103261967584309,16,510326.1967584309,sum_of_physical_event_point_loads
2025,ST,TSS,1161.0547341783385,16,1161054734.1783385,sum_of_physical_event_point_loads
