Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2018,MT,TKN,1250280.217864601,319648.51639621623,132464.9625971538,6862756.922269584,2000,203433.79456348822
2018,MT,TN,1441288.7276068663,383345.82374350145,174791.77835488846,7624591.736811583,2000,242839.792863302
2018,MT,TP,428813.63143498957,109809.50702460913,36455.51387989501,2931443.061181754,2000,60691.53124715513
2018,MT,TSP,188170.2877326032,42225.34681142631,8003.856536717739,1391848.928361171,2000,13724.150672549664
2018,MT,TSS,197710124.73378962,52596276.319345266,25144144.79152623,954265057.3383249,2000,35490590.33410991
2018,ST,ICP,164009.96843917706,34014.190889982114,5055.320517898098,1523715.0345600913,2000,8873.731872424889
2018,ST,NH4,146705.397790184,34437.48183582851,4723.508865294385,1229618.4830682597,2000,8657.158349817988
2018,ST,NO2,298995.462121275,77739.22433191778,23637.835088157266,2052383.5943111128,2000,39112.016644930896
2018,ST,NO3,2885821.3613848807,768913.7089502247,369488.0119919005,14922110.608524492,2000,506694.6323872962
2018,ST,NOx,2306698.1308939713,594578.486874193,271234.96916951105,12225660.51751838,2000,389013.55797532096
2018,ST,NPOC,2419892.6389735355,621197.0755617945,289238.6831253323,12530244.249884287,2000,413580.20897820394
2018,ST,OP,191754.10322197547,43970.08255608285,8089.016436242331,1614788.9981700422,2000,15591.33537622273
2018,ST,Se,155248.51833435128,32063.714684364822,4058.160822726968,1360604.2914092198,2000,7100.7769359339745
2018,ST,TDS,4329609.772757758,1126325.0760287768,532379.8241922783,22579155.346900765,2000,744145.1060920671
2018,ST,TKN,1103090.1926212988,296860.4094757873,120075.94330378513,6145571.932266129,2000,183724.6539797402
2018,ST,TN,1358083.1347415573,343795.8638103028,155435.14316958224,6883925.006054236,2000,223778.01686914515
2018,ST,TP,396647.91407827445,103756.92974469131,36425.794372238735,2682329.57516001,2000,56206.54904947861
2018,ST,TSP,168470.0855336265,35401.73717811756,4598.203038953424,1346792.1172075174,2000,8313.174298684553
2018,ST,TSS,184969590.2392811,47852909.006470166,23726710.187145516,881944553.195609,2000,32698403.79236074
2019,CT,ICP,48171.578634456986,5879.272195177736,0.0,391493.5484103275,2000,4830.8308586554185
2019,CT,NH4,58306.16048714655,6091.197631716494,0.0,374900.1451833348,2000,4762.992679304205
2019,CT,NO2,49762.8045624386,8800.786377166312,0.0,404070.96805129497,2000,7069.256489959871
2019,CT,NO3,554251.0866091772,132177.3095646716,23861.785830730103,7065395.9167354535,2000,110923.59082027686
2019,CT,NOx,757093.0055630801,163287.11052799763,29017.539049632705,8616426.596173164,2000,140728.47289777058
2019,CT,NPOC,793856.6315641362,191787.4665062903,35369.78004235102,9660217.170852307,2000,163657.0563098329
2019,CT,OP,36549.87808707451,3903.0773101410086,0.0,169252.55049716306,2000,2989.840918581744
2019,CT,Se,34850.84247707386,1352.3727821094792,0.0,108817.58222301277,2000,0.0
2019,CT,TDS,1564603.920079177,369355.1567583172,68606.81462474415,20200862.937941562,2000,314383.12211566034
2019,CT,TKN,336528.48543872306,73706.10890058518,10869.901724410383,3834118.8834100217,2000,62150.56550221241
2019,CT,TN,421169.98343550146,93212.48469708997,15185.707914374487,4700636.65339866,2000,78027.57749673486
2019,CT,TP,81002.48038914293,14152.094146075302,384.95575992338894,773916.085309937,2000,12113.918013200358
2019,CT,TSP,53787.00396688513,6008.987835337717,0.0,338506.0674758046,2000,4775.228867643807
2019,CT,TSS,133742366.41031998,32361355.069701932,5996182.792222006,1642272396.7790492,2000,27418966.575119987
2019,MT,ICP,31329.505577952925,2717.7137012405856,0.0,187934.50589714723,2000,2165.254483283996
2019,MT,NH4,28869.14449890666,2477.2896363344717,0.0,146396.32253549754,2000,1900.5428322676687
2019,MT,NO2,38406.277430705435,4829.328561007966,0.0,301418.3213679349,2000,4215.694622506734
2019,MT,NO3,443445.43272697396,93927.84256168274,15452.900053723282,4895809.181267814,2000,78815.61176716047
2019,MT,NOx,502275.7847859874,106240.60527856363,18343.557233089225,5450998.158268785,2000,90488.31890244513
2019,MT,NPOC,569254.946741725,127218.40925518626,24917.064736918233,6759712.882920761,2000,107432.32073229626
2019,MT,OP,26754.093349627045,1214.7212804162464,0.0,142849.03306534703,2000,71.04141236184977
2019,MT,Se,26201.641714273283,1098.9262839464427,0.0,101080.49935253778,2000,0.0
2019,MT,TDS,1029769.4419027558,218237.62385602557,35735.02867296428,10414293.266154839,2000,186427.8313663136
2019,MT,TKN,239863.2610140553,45508.49549856223,6228.865398758141,2544326.0300019556,2000,38275.3117841962
2019,MT,TN,306908.7770501148,63419.214785343676,10670.343236414745,3495688.561478778,2000,54279.76761339154
2019,MT,TP,51729.60693356067,7381.729364608318,1.9962333544429685,407450.6839036783,2000,6377.852079950888
2019,MT,TSP,38783.68787109725,2702.4862342005426,0.0,216969.1062378318,2000,1900.5428322676687
2019,MT,TSS,74048173.86738722,16205949.342377877,2966809.6586616887,878039073.8317568,2000,14057044.820224287
2019,ST,ICP,43839.61882231773,3195.1686854984805,0.0,289697.64156383794,2000,2374.1476940797415
2019,ST,NH4,40282.45793951869,3017.752773569665,0.0,275112.6764497615,2000,2285.4559513793197
2019,ST,NO2,45946.549353378075,6596.167457912243,0.0,398360.25206639786,2000,5528.6377272669615
2019,ST,NO3,594841.0813139519,109880.47842903108,20145.620046051317,6402242.627904205,2000,92326.45243552481
2019,ST,NOx,641994.8244205703,122529.84189052093,21624.703513769895,6995983.462305486,2000,103939.24831261813
2019,ST,NPOC,738308.9737839111,146055.2082758014,27540.43825312754,8401364.3681932,2000,123108.19356607136
2019,ST,OP,29722.836186373952,2446.4027982915436,0.0,195181.06328305407,2000,1401.2471514952254
2019,ST,Se,34098.169890187055,971.2702297818073,0.0,139930.2021645023,2000,0.0
2019,ST,TDS,1193128.5992660974,247181.8437951065,47295.61843821167,13872087.925086105,2000,208048.1885308616
2019,ST,TKN,268272.18678893975,49945.8362750453,7394.265105458611,2927354.203661244,2000,42462.94408858432
2019,ST,TN,363169.85209436354,73457.52750199784,13020.96311525828,3817121.9136017733,2000,61312.169406023255
2019,ST,TP,87192.17966518692,9943.845945780271,85.47755298225935,640363.4045127603,2000,8295.517191780516
2019,ST,TSP,35251.01887941615,3273.1018092823824,0.0,301835.18686197,2000,2285.4559513793197
2019,ST,TSS,105623992.35382642,20469041.82558299,4216874.417472889,1130265417.5329983,2000,17207178.955391772
2020,CT,ICP,731942.3578191131,229950.23021251344,79857.05213910334,4049769.894247582,2000,96217.14058181598
2020,CT,NH4,711861.6824981773,233828.4774844895,78335.63952547302,3917583.5652254717,2000,98108.40579459454
2020,CT,NO2,534979.9678075042,160548.14682613366,49956.89981139406,3317246.598084554,2000,61652.70974453077
2020,CT,NO3,12433814.844915448,3661463.5972556733,1838412.2292958042,50549251.27066613,2000,2155538.179022434
2020,CT,NOx,7815227.520339971,2421785.993113615,1198040.8505898935,32170452.999655854,2000,1376345.062468261
2020,CT,NPOC,9068898.841182863,2698946.138820192,1346135.7649224063,35836634.74305216,2000,1556107.1732869176
2020,CT,OP,292268.16144031903,81033.99293709634,15036.704396665955,2369327.3317734185,2000,13540.290285461884
2020,CT,Se,287618.29039397347,77549.09467683473,13243.68827498485,2315085.4929375285,2000,8958.672390902215
2020,CT,TDS,15720189.923412416,4685626.522549924,2359522.790424281,62126028.45102756,2000,2762800.091652175
2020,CT,TKN,4269400.152420329,1279952.2288328162,642462.6550067932,17456579.1824116,2000,732712.3208661793
2020,CT,TN,4903875.796741308,1473324.492528841,735642.0982432412,20045564.082009606,2000,840082.0133224671
2020,CT,TP,766323.4157775921,240737.7388279304,77355.10460991731,4340951.306581179,2000,97536.16280427975
2020,CT,TSP,726792.6776999629,219498.1473308201,81277.49258564577,4062354.1359688793,2000,97654.0213787274
2020,CT,TSS,1360597310.3626873,408162174.77681106,209692502.85898238,5299160320.958274,2000,240556893.69926468
2020,MT,ICP,383814.9516452259,108232.70459221952,31116.05995963266,2241953.8699634923,2000,39585.854470852224
2020,MT,NH4,378622.700657574,115559.3399324266,35936.478440385115,2342935.1533005927,2000,41877.4444667968
2020,MT,NO2,297619.3133333792,87638.20190822579,21423.935581644197,1930175.9436116558,2000,25313.38266100827
2020,MT,NO3,7356044.533651416,2244177.829074254,1041167.498056531,32383795.589316636,2000,1269847.4529199188
2020,MT,NOx,3085689.1383900084,957840.5890153953,436872.44119277725,13100193.559511159,2000,519824.1683681486
2020,MT,NPOC,3583024.10159585,1088374.2144027906,509356.3471927222,15351892.679772928,2000,600880.9319035794
2020,MT,OP,178920.55064659048,51943.866699115955,8512.249082581864,1352062.5062784536,2000,5477.129238493867
2020,MT,Se,202626.07352407192,45633.96948468531,6561.46491418745,1575429.8408350917,2000,2988.7360046473786
2020,MT,TDS,5300940.634445527,1570059.1108043003,753517.9068240053,21927232.712853383,2000,886803.2552925543
2020,MT,TKN,1528756.785353043,460362.25356784166,198380.195254682,7188082.070605698,2000,245702.810535138
2020,MT,TN,2037040.0915890255,619164.4779561367,280295.7556807782,8734448.242077727,2000,333630.34263258294
2020,MT,TP,396796.1728426536,121299.82445746774,38956.585873484015,2493200.21686399,2000,45056.03783566414
2020,MT,TSP,363176.82324400975,107407.54875721669,35642.63626750683,2338388.2596715754,2000,41521.05472715149
2020,MT,TSS,181815942.57360274,55214659.74633883,25178349.089779478,798451440.800231,2000,31215168.7763276
2020,ST,ICP,418435.02143122687,124550.55348645872,37102.888059681936,2643340.500830661,2000,44945.42365066611
2020,ST,NH4,408081.25605613005,121112.93285253362,34882.88387383282,2541263.2024822617,2000,45582.290928496426
2020,ST,NO2,321039.5955051324,87742.30832725843,21417.83108067851,2130136.8548593256,2000,23909.27478402327
2020,ST,NO3,10188552.842220025,3083674.436991825,1414755.3933801958,45799990.7212277,2000,1754706.929075818
2020,ST,NOx,3655947.1279070843,1084192.1499066518,519917.87042740284,16785995.610180438,2000,625483.5002284324
2020,ST,NPOC,4183800.0608560047,1262123.7498335298,596360.2887074702,18090359.737687923,2000,728171.7936087056
2020,ST,OP,228151.65736788497,55468.439878204044,8647.03143078363,1978469.7253972394,2000,2726.767882226676
2020,ST,Se,278951.2847524866,56640.96971641699,7848.037139519353,1953875.1465176672,2000,3937.354100237778
2020,ST,TDS,6261183.03133433,1902540.7198917056,897495.8308025282,26859099.125739776,2000,1089472.1564332752
2020,ST,TKN,1945697.6380889998,588278.5880601057,243609.10116598394,9926497.972044159,2000,321164.1531359218
2020,ST,TN,2472721.9806315657,749754.6532373503,349270.61278595973,12147426.188209033,2000,416913.87512258196
2020,ST,TP,473680.71784590784,137395.07225928886,42365.91523797925,3003075.1805240586,2000,52991.98503759412
2020,ST,TSP,458345.341735047,123037.2200082679,38972.97150436363,2971734.5464001945,2000,45408.969355002955
2020,ST,TSS,204082971.50839993,63430748.03069311,29660400.710738514,952841852.0443792,2000,37317675.76460942
2021,CT,ICP,624634.4043500187,168225.33390214754,72274.58380106783,3365147.178351017,2000,94045.01836969475
2021,CT,NH4,631130.117809167,168194.5244251245,71093.95011300755,3337142.234696133,2000,95021.1312855755
2021,CT,NO2,488086.7904642204,138249.96425792715,57069.79456040761,2573528.7792003136,2000,72990.46187566938
2021,CT,NO3,9475921.022481352,2604773.0783706782,1362196.7092309128,42905449.0068893,2000,1725168.2356889423
2021,CT,NOx,6193441.839042345,1700025.1233417012,904812.8931325132,28010244.30889245,2000,1123507.051550757
2021,CT,NPOC,6799941.458496609,1883596.3436474318,997443.4046693251,31419566.748135284,2000,1235145.6383085288
2021,CT,OP,206004.92756545136,55248.1295399322,13753.66258233228,1576262.833256315,2000,13722.312195796367
2021,CT,Se,177479.25329685985,43515.67052738574,9193.63246952694,1274223.6270905936,2000,6319.369005039429
2021,CT,TDS,11726281.483907195,3278051.988763807,1745013.2058161583,54412219.15812873,2000,2185348.255509636
2021,CT,TKN,4519963.446819855,1296652.1196202016,626956.5605842279,21502349.714316566,2000,828072.5712248469
2021,CT,TN,3822022.8304541768,1065424.793196328,540942.8094935368,18253646.419570737,2000,689468.3289970992
2021,CT,TP,608417.227585234,173836.53274649612,73665.42847793554,3387912.5734428754,2000,94574.22911661326
2021,CT,TSP,602202.2568491874,172916.095895658,71913.22085672067,3179891.438913993,2000,94872.57507361627
2021,CT,TSS,1788827270.6314113,508828862.4610961,258323939.66953534,8905926208.19843,2000,331614092.182871
2021,MT,ICP,232017.5003922141,65021.41339586826,23583.14537370834,1434036.7456960345,2000,32563.78773301689
2021,MT,NH4,228183.03553096377,65443.55166120083,24183.911413073984,1393506.4392726528,2000,33338.278782890426
2021,MT,NO2,210713.19547300707,60676.77860566227,22993.90063856255,1246113.2611468227,2000,28451.79593467496
2021,MT,NO3,5264677.370168716,1455101.2801697068,752974.8134061055,23659071.544576693,2000,961438.6052895861
2021,MT,NOx,2308467.5724907876,650763.0658068235,319200.31357210985,10703167.139096772,2000,417453.3120682566
2021,MT,NPOC,2539648.372343598,727292.1422795381,354757.7516524278,12141931.502734372,2000,467186.2278407812
2021,MT,OP,139839.72769887157,35407.24107814861,9948.96602569946,927925.2341020526,2000,12449.864441519601
2021,MT,Se,95303.10520861318,23979.383558891328,4871.031589062892,707177.3559990993,2000,3301.28877122344
2021,MT,TDS,3987973.421665342,1140502.5884480127,545565.1893670595,19994629.13763548,2000,734528.3582243194
2021,MT,TKN,1528438.169047443,443929.62746853183,198796.28450790088,8943764.422785675,2000,274411.41950868675
2021,MT,TN,1361158.375625688,391450.1585725189,179510.55357897148,7111959.337659769,2000,247393.69315687
2021,MT,TP,377637.5114916005,109857.67823913603,43856.056371419705,2471372.7390076932,2000,61872.11350546936
2021,MT,TSP,254334.43761620994,66004.89681649514,24061.61007485132,1667292.8124335718,2000,33376.258371101205
2021,MT,TSS,336111631.7022222,100297096.00290366,39696708.24090207,2477913071.322411,2000,63653595.50220953
2021,ST,ICP,213183.56086750198,58093.9218327814,19469.080481832472,1454239.710843569,2000,24602.573148691547
2021,ST,NH4,221307.66158937305,60680.84688554607,19533.46674890883,1498430.8114266086,2000,25924.526079286385
2021,ST,NO2,231432.5056995783,63681.10030561965,20796.944994310146,1389552.5141160577,2000,26464.7653817855
2021,ST,NO3,6191299.4630865725,1691471.1608590726,859477.6920389645,26512224.07432534,2000,1092362.9549413268
2021,ST,NOx,2570154.2327534994,694763.3119076681,346351.4872885457,11518158.250939865,2000,440463.60714407486
2021,ST,NPOC,2898648.419604734,782593.9175865438,372696.09618796094,13969364.871511484,2000,491572.2378100648
2021,ST,OP,163386.87540166263,40021.60528482931,10685.347380191839,1226691.4690100602,2000,11169.50296899904
2021,ST,Se,124493.94377360884,26187.047098926567,4465.87740477173,918295.6531768332,2000,2332.291228568063
2021,ST,TDS,4477017.777841371,1194589.4590111317,583884.6856710851,21630301.209109336,2000,763772.6584366899
2021,ST,TKN,1707973.7568350462,446008.5763870402,204523.25525653193,9531867.252391372,2000,278549.901297571
2021,ST,TN,1538774.25715098,417166.6597201036,197557.72144384903,8114991.650143992,2000,258678.22633211885
2021,ST,TP,457056.90934795135,120415.64755932354,45258.183306918676,3198460.697474585,2000,63802.33644657841
2021,ST,TSP,238508.41428551343,59897.53588324991,19628.538128678134,1549220.6864121708,2000,25973.634092890476
2021,ST,TSS,401767045.6251395,110344531.16425872,43086970.84984418,2740069345.149852,2000,66950028.33824445
2022,CT,ICP,214810.1939749001,56844.005674722175,14950.557942240779,1661609.9000624774,2000,12153.94334779347
2022,CT,NH4,221489.69408793753,55272.47944988677,15102.88486904874,1689422.9267730762,2000,12393.60042634377
2022,CT,NO2,316222.7045375855,90217.1839644626,29979.86781750619,2156446.270556203,2000,44689.43339449324
2022,CT,NO3,8319288.33741015,2555190.854195714,1312987.9498993088,31346718.619706813,2000,1521202.2248449503
