Year,Treatment,Analyte,AnnualLoad_kg,n_physical_events,AnnualLoad_mg,central_estimate_type
2015,CT,NH4,0.1086827620162937,10,108682.76201629371,sum_of_physical_event_point_loads
2015,CT,NO3,1.4341856036814815,10,1434185.6036814814,sum_of_physical_event_point_loads
2015,CT,OP,0.04052096683875024,10,40520.96683875024,sum_of_physical_event_point_loads
2015,CT,TKN,0.6175334982276854,12,617533.4982276855,sum_of_physical_event_point_loads
2015,CT,TN,1.7671483802957841,10,1767148.3802957842,sum_of_physical_event_point_loads
2015,CT,TP,0.2428486882245759,12,242848.6882245759,sum_of_physical_event_point_loads
2015,CT,TSP,0.06041966580818025,8,60419.66580818025,sum_of_physical_event_point_loads
2015,CT,TSS,144.16629363706582,12,144166293.63706583,sum_of_physical_event_point_loads
2015,MT,NH4,0.03593891753500163,10,35938.91753500163,sum_of_physical_event_point_loads
2015,MT,NO3,0.8768487685340581,10,876848.7685340581,sum_of_physical_event_point_loads
2015,MT,OP,0.02133869962005753,10,21338.69962005753,sum_of_physical_event_point_loads
2015,MT,TKN,0.1938488598156754,12,193848.8598156754,sum_of_physical_event_point_loads
2015,MT,TN,0.6993252482067309,10,699325.2482067309,sum_of_physical_event_point_loads
2015,MT,TP,0.0984407957276963,12,98440.7957276963,sum_of_physical_event_point_loads
2015,MT,TSP,0.020052388447532488,8,20052.38844753249,sum_of_physical_event_point_loads
2015,MT,TSS,26.243365063234425,12,26243365.063234426,sum_of_physical_event_point_loads
2015,ST,NH4,0.049089941393246614,10,49089.94139324661,sum_of_physical_event_point_loads
2015,ST,NO3,1.2763768564740106,10,1276376.8564740105,sum_of_physical_event_point_loads
2015,ST,OP,0.0303844479140168,10,30384.4479140168,sum_of_physical_event_point_loads
2015,ST,TKN,0.27665839135581516,12,276658.39135581517,sum_of_physical_event_point_loads
2015,ST,TN,0.9877196493677743,10,987719.6493677744,sum_of_physical_event_point_loads
2015,ST,TP,0.13338425663961367,12,133384.25663961368,sum_of_physical_event_point_loads
2015,ST,TSP,0.029556984645695762,9,29556.984645695764,sum_of_physical_event_point_loads
2015,ST,TSS,30.957309715555994,12,30957309.715555992,sum_of_physical_event_point_loads
2016,CT,NH4,0.013453646888613058,4,13453.646888613057,sum_of_physical_event_point_loads
2016,CT,NO3,0.32063526126665487,4,320635.2612666549,sum_of_physical_event_point_loads
2016,CT,NPOC,0.14148408525692688,4,141484.0852569269,sum_of_physical_event_point_loads
2016,CT,OP,0.009260258109120937,4,9260.258109120936,sum_of_physical_event_point_loads
2016,CT,TKN,0.06401462103771628,4,64014.62103771628,sum_of_physical_event_point_loads
2016,CT,TN,0.29110244112807104,4,291102.44112807105,sum_of_physical_event_point_loads
2016,CT,TP,0.027814371511152507,4,27814.371511152505,sum_of_physical_event_point_loads
2016,CT,TSP,0.009864142117008142,4,9864.142117008141,sum_of_physical_event_point_loads
2016,CT,TSS,11.3273465094557,4,11327346.5094557,sum_of_physical_event_point_loads
2016,MT,NH4,0.004654896586882813,4,4654.896586882813,sum_of_physical_event_point_loads
2016,MT,NO3,0.1871872585342947,4,187187.2585342947,sum_of_physical_event_point_loads
2016,MT,NPOC,0.06716100356039144,4,67161.00356039144,sum_of_physical_event_point_loads
2016,MT,OP,0.006386736637402201,4,6386.736637402201,sum_of_physical_event_point_loads
2016,MT,TKN,0.025623217864250338,4,25623.21786425034,sum_of_physical_event_point_loads
2016,MT,TN,0.15925800231691822,4,159258.00231691822,sum_of_physical_event_point_loads
2016,MT,TP,0.01068579294138749,4,10685.79294138749,sum_of_physical_event_point_loads
2016,MT,TSP,0.0025228588442915085,4,2522.8588442915084,sum_of_physical_event_point_loads
2016,MT,TSS,3.2170420917308635,4,3217042.0917308633,sum_of_physical_event_point_loads
2016,ST,NH4,0.004058447167232638,4,4058.447167232638,sum_of_physical_event_point_loads
2016,ST,NO3,0.1810875521397592,4,181087.55213975918,sum_of_physical_event_point_loads
2016,ST,NPOC,0.06371211338805213,4,63712.11338805213,sum_of_physical_event_point_loads
2016,ST,OP,0.005715872905502072,4,5715.872905502072,sum_of_physical_event_point_loads
2016,ST,TKN,0.023163629379810095,4,23163.629379810096,sum_of_physical_event_point_loads
2016,ST,TN,0.15752924312039873,4,157529.24312039872,sum_of_physical_event_point_loads
2016,ST,TP,0.010525562843299516,4,10525.562843299516,sum_of_physical_event_point_loads
2016,ST,TSP,0.0020455708246975776,4,2045.5708246975776,sum_of_physical_event_point_loads
2016,ST,TSS,2.829091583971639,4,2829091.583971639,sum_of_physical_event_point_loads
2017,CT,NO3,3.1012415707542664,12,3101241.5707542663,sum_of_physical_event_point_loads
2017,CT,OP,0.10184392907052306,12,101843.92907052305,sum_of_physical_event_point_loads
2017,CT,TKN,0.9054355547037527,12,905435.5547037527,sum_of_physical_event_point_loads
2017,CT,TP,0.3212840663037106,12,321284.06630371057,sum_of_physical_event_point_loads
2017,CT,TSS,288.2715726889751,12,288271572.6889751,sum_of_physical_event_point_loads
2017,MT,NO3,1.4579827494544424,12,1457982.7494544424,sum_of_physical_event_point_loads
2017,MT,OP,0.05259837281820115,12,52598.37281820115,sum_of_physical_event_point_loads
2017,MT,TKN,0.26559141690562915,12,265591.41690562916,sum_of_physical_event_point_loads
2017,MT,TP,0.0943023441609074,12,94302.34416090739,sum_of_physical_event_point_loads
2017,MT,TSS,37.46333992145226,12,37463339.92145226,sum_of_physical_event_point_loads
2017,ST,NO3,1.599855119386449,11,1599855.119386449,sum_of_physical_event_point_loads
2017,ST,OP,0.050952950706122074,11,50952.95070612207,sum_of_physical_event_point_loads
2017,ST,TKN,0.2713699680403813,11,271369.9680403813,sum_of_physical_event_point_loads
2017,ST,TP,0.09208835171743476,11,92088.35171743477,sum_of_physical_event_point_loads
2017,ST,TSS,37.52199445249089,11,37521994.45249089,sum_of_physical_event_point_loads
2020,CT,NO3,0.40165888118862886,2,401658.88118862885,sum_of_physical_event_point_loads
2020,CT,OP,0.005380827190717016,2,5380.8271907170165,sum_of_physical_event_point_loads
2020,CT,Se,0.007724979004914185,2,7724.979004914186,sum_of_physical_event_point_loads
2020,CT,TKN,0.09840992067921563,2,98409.92067921563,sum_of_physical_event_point_loads
2020,CT,TP,0.042189415423343646,2,42189.41542334365,sum_of_physical_event_point_loads
2020,CT,TSS,16.04844416387044,2,16048444.163870439,sum_of_physical_event_point_loads
2020,ST,NO3,0.5636668210366739,7,563666.8210366738,sum_of_physical_event_point_loads
2020,ST,OP,0.005738776604450527,7,5738.776604450527,sum_of_physical_event_point_loads
2020,ST,Se,0.006743171888654195,7,6743.171888654196,sum_of_physical_event_point_loads
2020,ST,TKN,0.04913488389007002,7,49134.88389007002,sum_of_physical_event_point_loads
2020,ST,TP,0.03679496188532404,7,36794.96188532404,sum_of_physical_event_point_loads
2020,ST,TSS,10.11689890207865,6,10116898.90207865,sum_of_physical_event_point_loads
2021,CT,NO3,0.6630132827193,5,663013.2827193,sum_of_physical_event_point_loads
2021,CT,OP,0.00606680873614145,5,6066.80873614145,sum_of_physical_event_point_loads
2021,CT,Se,0.011776832607928,5,11776.832607928001,sum_of_physical_event_point_loads
2021,CT,TKN,0.14609393193008144,5,146093.93193008145,sum_of_physical_event_point_loads
2021,CT,TP,0.057590839677416024,5,57590.83967741602,sum_of_physical_event_point_loads
2021,CT,TSS,54.68646260460559,5,54686462.604605585,sum_of_physical_event_point_loads
2021,MT,NO3,0.7507355666699134,6,750735.5666699134,sum_of_physical_event_point_loads
2021,MT,OP,0.009054013008919587,6,9054.013008919586,sum_of_physical_event_point_loads
2021,MT,Se,0.006331878589542014,6,6331.878589542014,sum_of_physical_event_point_loads
2021,MT,TKN,0.12070873578680805,6,120708.73578680804,sum_of_physical_event_point_loads
2021,MT,TP,0.049712185982639254,6,49712.185982639254,sum_of_physical_event_point_loads
2021,MT,TSS,39.19499350783065,6,39194993.50783065,sum_of_physical_event_point_loads
2021,ST,NO3,1.0514781442987446,7,1051478.1442987446,sum_of_physical_event_point_loads
2021,ST,OP,0.012668895212777094,7,12668.895212777094,sum_of_physical_event_point_loads
2021,ST,Se,0.012545222428577838,7,12545.222428577837,sum_of_physical_event_point_loads
2021,ST,TKN,0.15054950905726375,7,150549.50905726376,sum_of_physical_event_point_loads
2021,ST,TP,0.07155605886107169,7,71556.0588610717,sum_of_physical_event_point_loads
2021,ST,TSS,49.16099783455786,7,49160997.83455786,sum_of_physical_event_point_loads
2023,CT,NO2,0.02959833658183816,10,29598.33658183816,sum_of_physical_event_point_loads
2023,CT,NO3,0.5275397667513451,10,527539.766751345,sum_of_physical_event_point_loads
2023,CT,OP,0.033071419662189995,10,33071.41966219,sum_of_physical_event_point_loads
2023,CT,TDS,56.43865525758914,10,56438655.25758914,sum_of_physical_event_point_loads
2023,CT,TKN,0.18836802749100706,10,188368.02749100706,sum_of_physical_event_point_loads
2023,CT,TP,0.16539637498119208,10,165396.3749811921,sum_of_physical_event_point_loads
2023,CT,TSS,74.39244959060278,10,74392449.59060279,sum_of_physical_event_point_loads
2023,MT,NO2,0.035822937389659755,10,35822.93738965975,sum_of_physical_event_point_loads
2023,MT,NO3,0.5249197546404561,10,524919.7546404562,sum_of_physical_event_point_loads
2023,MT,OP,0.037507343888289656,10,37507.34388828966,sum_of_physical_event_point_loads
2023,MT,TDS,50.047942189521194,10,50047942.18952119,sum_of_physical_event_point_loads
2023,MT,TKN,0.18184139410946848,10,181841.39410946847,sum_of_physical_event_point_loads
2023,MT,TP,0.14735872078596168,10,147358.7207859617,sum_of_physical_event_point_loads
2023,MT,TSS,60.681573578231806,10,60681573.578231804,sum_of_physical_event_point_loads
2023,ST,NO2,0.03753103481502927,10,37531.03481502927,sum_of_physical_event_point_loads
2023,ST,NO3,0.5603996152152106,10,560399.6152152106,sum_of_physical_event_point_loads
2023,ST,OP,0.03669995731328632,10,36699.95731328632,sum_of_physical_event_point_loads
2023,ST,TDS,41.69785055608749,10,41697850.55608749,sum_of_physical_event_point_loads
2023,ST,TKN,0.1893898446064851,10,189389.8446064851,sum_of_physical_event_point_loads
2023,ST,TP,0.14546735083063211,10,145467.35083063212,sum_of_physical_event_point_loads
2023,ST,TSS,48.839482229628466,10,48839482.229628466,sum_of_physical_event_point_loads
2024,CT,NO2,0.0018901041255069825,5,1890.1041255069824,sum_of_physical_event_point_loads
2024,CT,NO3,0.05248602302014507,5,52486.023020145076,sum_of_physical_event_point_loads
2024,CT,OP,0.003622664973620905,5,3622.664973620905,sum_of_physical_event_point_loads
2024,CT,TDS,6.517057067062308,5,6517057.067062308,sum_of_physical_event_point_loads
2024,CT,TKN,0.025874319250971032,5,25874.31925097103,sum_of_physical_event_point_loads
2024,CT,TP,0.014855180149455359,5,14855.180149455358,sum_of_physical_event_point_loads
2024,CT,TSS,5.435045203873214,5,5435045.203873214,sum_of_physical_event_point_loads
2024,MT,NO2,0.0030979274061626247,6,3097.9274061626247,sum_of_physical_event_point_loads
2024,MT,NO3,0.06478002901078231,6,64780.02901078231,sum_of_physical_event_point_loads
2024,MT,OP,0.004650829862233526,6,4650.829862233526,sum_of_physical_event_point_loads
2024,MT,TDS,8.327206999051985,6,8327206.999051984,sum_of_physical_event_point_loads
2024,MT,TKN,0.04589556641562936,6,45895.566415629364,sum_of_physical_event_point_loads
2024,MT,TP,0.021934541015815608,6,21934.54101581561,sum_of_physical_event_point_loads
2024,MT,TSS,9.118231845472883,6,9118231.845472883,sum_of_physical_event_point_loads
2024,ST,NO2,0.003220804675322914,7,3220.804675322914,sum_of_physical_event_point_loads
2024,ST,NO3,0.07347549113444068,7,73475.49113444069,sum_of_physical_event_point_loads
2024,ST,OP,0.005147423453058995,7,5147.423453058995,sum_of_physical_event_point_loads
2024,ST,TDS,9.095151022716609,7,9095151.022716608,sum_of_physical_event_point_loads
2024,ST,TKN,0.04540382240519088,7,45403.82240519088,sum_of_physical_event_point_loads
2024,ST,TP,0.022569647225078857,7,22569.647225078857,sum_of_physical_event_point_loads
2024,ST,TSS,8.38636984256535,7,8386369.842565349,sum_of_physical_event_point_loads
2025,CT,NO2,0.10603172091096265,12,106031.72091096264,sum_of_physical_event_point_loads
2025,CT,NO3,0.4785570296755491,12,478557.02967554907,sum_of_physical_event_point_loads
2025,CT,OP,0.04575943667831233,12,45759.43667831233,sum_of_physical_event_point_loads
2025,CT,TDS,169.94672105097143,12,169946721.05097142,sum_of_physical_event_point_loads
2025,CT,TKN,0.3013949810756768,12,301394.9810756768,sum_of_physical_event_point_loads
2025,CT,TP,0.1846984841114664,12,184698.4841114664,sum_of_physical_event_point_loads
2025,CT,TSS,183.4317654464178,12,183431765.4464178,sum_of_physical_event_point_loads
2025,MT,NO2,0.10832040875749452,12,108320.40875749452,sum_of_physical_event_point_loads
2025,MT,NO3,0.4007691200801126,12,400769.1200801126,sum_of_physical_event_point_loads
2025,MT,OP,0.05671973540384025,12,56719.735403840255,sum_of_physical_event_point_loads
2025,MT,TDS,67.99117768427026,12,67991177.68427025,sum_of_physical_event_point_loads
2025,MT,TKN,0.30771083280709327,12,307710.8328070933,sum_of_physical_event_point_loads
2025,MT,TP,0.14062490848055034,12,140624.90848055034,sum_of_physical_event_point_loads
2025,MT,TSS,49.77066818747377,13,49770668.18747377,sum_of_physical_event_point_loads
2025,ST,NO2,0.09932298960623756,12,99322.98960623756,sum_of_physical_event_point_loads
2025,ST,NO3,0.40331082767119747,12,403310.8276711975,sum_of_physical_event_point_loads
2025,ST,OP,0.04253052149980836,12,42530.52149980836,sum_of_physical_event_point_loads
2025,ST,TDS,92.28028100237314,12,92280281.00237314,sum_of_physical_event_point_loads
2025,ST,TKN,0.27426253757926056,12,274262.53757926053,sum_of_physical_event_point_loads
2025,ST,TP,0.14335030658715125,12,143350.30658715125,sum_of_physical_event_point_loads
2025,ST,TSS,77.22443069701788,13,77224430.69701788,sum_of_physical_event_point_loads
