Method,Scenario,Year,Analyte,Treatment,mean,median,lower_95,upper_95,n_draws,PointTotal_kg,primary_center,primary_center_type,primary_center_within_draw_interval
Bayes,model_only,2012,NO2,CT,0.10251881584456221,0.07638229235278785,0.0,0.3424483978230981,1500,,0.07638229235278785,posterior_median,True
Bayes,model_only,2012,NO2,MT,0.07114615603663067,0.05111954879948362,0.0,0.25272022865936034,1500,,0.05111954879948362,posterior_median,True
Bayes,model_only,2012,NO2,ST,0.06621671445413752,0.046490695039176355,0.0,0.2373648578341521,1500,,0.046490695039176355,posterior_median,True
Bayes,model_only,2012,NO3,CT,1.5204541572016987,1.5077432197295464,0.8872890794570002,2.213948706074543,1500,,1.5077432197295464,posterior_median,True
Bayes,model_only,2012,NO3,MT,1.3700274236237262,1.3683686927604468,0.8800133019835751,1.8990388345156477,1500,,1.3683686927604468,posterior_median,True
Bayes,model_only,2012,NO3,ST,1.2093269769606096,1.2055769863081653,0.7503803327149747,1.740383565515054,1500,,1.2055769863081653,posterior_median,True
Bayes,model_only,2012,OP,CT,0.0381472575650253,0.037213722357811396,0.01446190176225458,0.06622595729315923,1500,,0.037213722357811396,posterior_median,True
Bayes,model_only,2012,OP,MT,0.03782498599896859,0.03685307726056686,0.018304984014363465,0.06414663722174278,1500,,0.03685307726056686,posterior_median,True
Bayes,model_only,2012,OP,ST,0.027963645001326736,0.02672508369680849,0.010213086555280658,0.05063611797732686,1500,,0.02672508369680849,posterior_median,True
Bayes,model_only,2012,Se,CT,0.0012829477397315596,0.0012807929645824413,0.0006283946231639275,0.00199246763812955,1500,,0.0012807929645824413,posterior_median,True
Bayes,model_only,2012,Se,MT,0.0009387820062272078,0.0009259179980765074,0.0005012777947258168,0.001455109063277184,1500,,0.0009259179980765074,posterior_median,True
Bayes,model_only,2012,Se,ST,0.0008529308892434968,0.0008394363748059016,0.0004304825941547671,0.0013304641235340582,1500,,0.0008394363748059016,posterior_median,True
Bayes,model_only,2012,TDS,CT,154.69465022719942,153.71899390354696,59.59899726774931,251.03319464554068,1500,,153.71899390354696,posterior_median,True
Bayes,model_only,2012,TDS,MT,139.4257015420086,138.0125199726702,68.14186996142314,216.79400956219442,1500,,138.0125199726702,posterior_median,True
Bayes,model_only,2012,TDS,ST,125.87842954852894,124.43932384379612,58.23797494094982,202.645650702094,1500,,124.43932384379612,posterior_median,True
Bayes,model_only,2012,TKN,CT,0.8114988583185482,0.7407204757737941,0.11436622034308758,1.8243416477367456,1500,,0.7407204757737941,posterior_median,True
Bayes,model_only,2012,TKN,MT,0.6148747020858764,0.5777021462464884,0.09904230868433167,1.3563781522224392,1500,,0.5777021462464884,posterior_median,True
Bayes,model_only,2012,TKN,ST,0.5439922395075543,0.5040709684355078,0.06446474623296064,1.2828309453469375,1500,,0.5040709684355078,posterior_median,True
Bayes,model_only,2012,TN,CT,0.5378895062417313,0.49301365413265297,0.12507713201959209,1.192423119536729,1500,,0.49301365413265297,posterior_median,True
Bayes,model_only,2012,TN,MT,0.4616818052459627,0.4217602643299524,0.12941185942617048,1.0018463928824184,1500,,0.4217602643299524,posterior_median,True
Bayes,model_only,2012,TN,ST,0.36184596504033556,0.33002359400677006,0.07315363756845794,0.8344655321479829,1500,,0.33002359400677006,posterior_median,True
Bayes,model_only,2012,TP,CT,0.20515074093546487,0.19044801992069121,0.011527968081061896,0.5036372513263847,1500,,0.19044801992069121,posterior_median,True
Bayes,model_only,2012,TP,MT,0.15461743503990646,0.142342491954343,0.008648197839443164,0.39349545528564706,1500,,0.142342491954343,posterior_median,True
Bayes,model_only,2012,TP,ST,0.1345054670294517,0.11909326924809469,0.0036727434432547675,0.35439952161555516,1500,,0.11909326924809469,posterior_median,True
Bayes,model_only,2012,TSS,CT,217.96983617978586,205.6732131204094,36.71488641264022,464.89782280642623,1500,,205.6732131204094,posterior_median,True
Bayes,model_only,2012,TSS,MT,103.42166389831115,91.13723429408856,6.241666003638636,283.9703788068344,1500,,91.13723429408856,posterior_median,True
Bayes,model_only,2012,TSS,ST,85.89991472563023,74.34796801432822,2.806358681546055,231.43751115543427,1500,,74.34796801432822,posterior_median,True
Bayes,model_only,2013,NH4,CT,0.021779946363009024,0.019309726959484935,0.0006789346377525207,0.05799224942486347,1500,,0.019309726959484935,posterior_median,True
Bayes,model_only,2013,NH4,MT,0.02025896977892253,0.017902443893396406,0.0008965297476209689,0.05517637773428045,1500,,0.017902443893396406,posterior_median,True
Bayes,model_only,2013,NH4,ST,0.017484571826692146,0.01554828378372233,0.000751718739090038,0.048792904383336055,1500,,0.01554828378372233,posterior_median,True
Bayes,model_only,2013,NO2,CT,0.06301371584435563,0.036160791548088746,0.0,0.2688297342895266,1500,,0.036160791548088746,posterior_median,True
Bayes,model_only,2013,NO2,MT,0.05676437854392957,0.03051725581409978,0.0,0.25318519727027206,1500,,0.03051725581409978,posterior_median,True
Bayes,model_only,2013,NO2,ST,0.04774942984845885,0.024843808696372663,0.0,0.21751587474426912,1500,,0.024843808696372663,posterior_median,True
Bayes,model_only,2013,NO3,CT,1.4006541697872847,1.3920566032044115,0.89853419073426,1.9212236109501564,1500,,1.3920566032044115,posterior_median,True
Bayes,model_only,2013,NO3,MT,1.402963712290647,1.3919123629069872,0.9440766861646384,1.9730463779836038,1500,,1.3919123629069872,posterior_median,True
Bayes,model_only,2013,NO3,ST,1.2240012317729567,1.2198673805194535,0.8329466167619065,1.6969440550592594,1500,,1.2198673805194535,posterior_median,True
Bayes,model_only,2013,OP,CT,0.013419426397479306,0.011116710850576292,0.00036164604731260417,0.03979385785532862,1500,,0.011116710850576292,posterior_median,True
Bayes,model_only,2013,OP,MT,0.01274507962652295,0.010426389083233227,0.0006400622175731294,0.03851826895244482,1500,,0.010426389083233227,posterior_median,True
Bayes,model_only,2013,OP,ST,0.010764722386541966,0.008759214256764574,0.00026235852555955966,0.032224050185250534,1500,,0.008759214256764574,posterior_median,True
Bayes,model_only,2013,Se,CT,0.0011205759291996907,0.0010998476927316506,0.0004150539461530647,0.001911773495546722,1500,,0.0010998476927316506,posterior_median,True
Bayes,model_only,2013,Se,MT,0.0010175805332481949,0.0009985507117409235,0.00033531014163876047,0.0018393701972246636,1500,,0.0009985507117409235,posterior_median,True
Bayes,model_only,2013,Se,ST,0.0008753934046154182,0.0008530977395908297,0.0002725146955733279,0.0015783475051739202,1500,,0.0008530977395908297,posterior_median,True
Bayes,model_only,2013,TDS,CT,138.55052075955354,136.7968753760291,61.283419026839525,226.2573054368734,1500,,136.7968753760291,posterior_median,True
Bayes,model_only,2013,TDS,MT,140.29380537919994,138.09606648310822,60.15453101518712,227.83781674100166,1500,,138.09606648310822,posterior_median,True
Bayes,model_only,2013,TDS,ST,122.34139373711297,120.71042042751574,55.35018511379336,195.60891501222503,1500,,120.71042042751574,posterior_median,True
Bayes,model_only,2013,TKN,CT,1.008942716666999,0.97760630420654,0.5054596677851849,1.7189145915184336,1500,,0.97760630420654,posterior_median,True
Bayes,model_only,2013,TKN,MT,0.9454333250815132,0.9134905021275793,0.44082026142851544,1.6624446779228368,1500,,0.9134905021275793,posterior_median,True
Bayes,model_only,2013,TKN,ST,0.7808211893538392,0.7473084556112488,0.3599555459800205,1.3558510437325024,1500,,0.7473084556112488,posterior_median,True
Bayes,model_only,2013,TN,CT,0.7981546832890852,0.6965789782470242,0.0,2.462550712878535,1500,,0.6965789782470242,posterior_median,True
Bayes,model_only,2013,TN,MT,0.7373362181303271,0.6212474257520635,0.0,2.3026675567432706,1500,,0.6212474257520635,posterior_median,True
Bayes,model_only,2013,TN,ST,0.6416903394271763,0.5509078630933455,0.0,2.0357876694207095,1500,,0.5509078630933455,posterior_median,True
Bayes,model_only,2013,TP,CT,0.09820286947443416,0.07762987094304047,0.0,0.3080365171615152,1500,,0.07762987094304047,posterior_median,True
Bayes,model_only,2013,TP,MT,0.08233781076199435,0.06484443058371028,0.0,0.27197766867997486,1500,,0.06484443058371028,posterior_median,True
Bayes,model_only,2013,TP,ST,0.06727697286155368,0.050886618474044326,0.0,0.22517123194786023,1500,,0.050886618474044326,posterior_median,True
Bayes,model_only,2013,TSS,CT,167.9064504672958,157.40328233018096,18.016126960173434,385.7000013646512,1500,,157.40328233018096,posterior_median,True
Bayes,model_only,2013,TSS,MT,104.22741159822455,89.22975373260763,2.559368896365864,298.3122039617692,1500,,89.22975373260763,posterior_median,True
Bayes,model_only,2013,TSS,ST,83.11756309295406,70.29238987741405,1.2265621566859382,240.19034380508444,1500,,70.29238987741405,posterior_median,True
Bayes,model_only,2014,NH4,CT,0.018238307621940484,0.01697099829417268,0.0028457736220274753,0.04058269743564327,1500,,0.01697099829417268,posterior_median,True
Bayes,model_only,2014,NH4,MT,0.01001150308154332,0.008993201137778392,0.00118029227680502,0.024019431996345233,1500,,0.008993201137778392,posterior_median,True
Bayes,model_only,2014,NH4,ST,0.010719174392466738,0.00992692547316541,0.0014424508781938064,0.024663267206531902,1500,,0.00992692547316541,posterior_median,True
Bayes,model_only,2014,NO2,CT,0.06357666955256504,0.04540973796090537,0.0,0.2431036188857356,1500,,0.04540973796090537,posterior_median,True
Bayes,model_only,2014,NO2,MT,0.03262175604050789,0.020700320465478886,0.0,0.14093474927688707,1500,,0.020700320465478886,posterior_median,True
Bayes,model_only,2014,NO2,ST,0.034476963155306,0.02252760188769195,0.0,0.13207621510505022,1500,,0.02252760188769195,posterior_median,True
Bayes,model_only,2014,NO3,CT,1.244063432188975,1.239103441245593,0.9109195126155281,1.5922961159426285,1500,,1.239103441245593,posterior_median,True
Bayes,model_only,2014,NO3,MT,0.6915208284608311,0.6805486607779643,0.34063316900179974,1.0777214878737027,1500,,0.6805486607779643,posterior_median,True
Bayes,model_only,2014,NO3,ST,0.7518420507729996,0.7476863136173217,0.44728177441593375,1.095691195989753,1500,,0.7476863136173217,posterior_median,True
Bayes,model_only,2014,OP,CT,0.01893779881877101,0.018579025142790712,0.007583283061459124,0.03339395520270431,1500,,0.018579025142790712,posterior_median,True
Bayes,model_only,2014,OP,MT,0.015091507402991904,0.01456353831096302,0.005539369403240185,0.028024513207198055,1500,,0.01456353831096302,posterior_median,True
Bayes,model_only,2014,OP,ST,0.015203780959848662,0.014789912866448025,0.006293786306563965,0.026856572698319762,1500,,0.014789912866448025,posterior_median,True
Bayes,model_only,2014,Se,CT,0.0009540773247948005,0.0009549837575939799,0.0005670414205008753,0.0013467726159064742,1500,,0.0009549837575939799,posterior_median,True
Bayes,model_only,2014,Se,MT,0.0005024354745227129,0.0004917253709683486,0.00022648009402746847,0.000850135106428854,1500,,0.0004917253709683486,posterior_median,True
Bayes,model_only,2014,Se,ST,0.0005394272922374448,0.0005261485104188547,0.0002708256389387968,0.0008694120887453497,1500,,0.0005261485104188547,posterior_median,True
Bayes,model_only,2014,TDS,CT,126.11413271386554,124.25493098569352,68.43818773760583,203.12318151511772,1500,,124.25493098569352,posterior_median,True
Bayes,model_only,2014,TDS,MT,75.88344120894338,73.84413147902926,31.313489907717948,130.42923067316138,1500,,73.84413147902926,posterior_median,True
Bayes,model_only,2014,TDS,ST,80.3034695684296,78.20027683121822,37.39877925078856,134.31418498069868,1500,,78.20027683121822,posterior_median,True
Bayes,model_only,2014,TKN,CT,0.6391443254245122,0.6295426441525733,0.33095530703089826,1.0111719174308793,1500,,0.6295426441525733,posterior_median,True
Bayes,model_only,2014,TKN,MT,0.36958163303100183,0.3588605378585552,0.1283930924966572,0.6925504875311729,1500,,0.3588605378585552,posterior_median,True
Bayes,model_only,2014,TKN,ST,0.3933698367684408,0.3757331756021328,0.18183160896778117,0.7018926827001379,1500,,0.3757331756021328,posterior_median,True
Bayes,model_only,2014,TN,CT,0.9518388173613276,0.9433119725368315,0.5366526828846501,1.4147324454564318,1500,,0.9433119725368315,posterior_median,True
Bayes,model_only,2014,TN,MT,0.466544548987132,0.4504250252567456,0.1819277721998914,0.8353004808103569,1500,,0.4504250252567456,posterior_median,True
Bayes,model_only,2014,TN,ST,0.5092186870317597,0.4957397786290776,0.2248153892954652,0.8721429507498005,1500,,0.4957397786290776,posterior_median,True
Bayes,model_only,2014,TP,CT,0.06730349216215241,0.05427171774805535,0.0,0.21631917707586473,1500,,0.05427171774805535,posterior_median,True
Bayes,model_only,2014,TP,MT,0.03358994733972174,0.02251177920511195,0.0,0.12577827724017893,1500,,0.02251177920511195,posterior_median,True
Bayes,model_only,2014,TP,ST,0.03152933319646531,0.021995538697555307,0.0,0.11884091206197207,1500,,0.021995538697555307,posterior_median,True
Bayes,model_only,2014,TSS,CT,67.3295306985682,55.96620400426377,3.990868844090612,198.38428365747106,1500,,55.96620400426377,posterior_median,True
Bayes,model_only,2014,TSS,MT,20.50176972577962,12.297088645612849,0.0,82.44220484076965,1500,,12.297088645612849,posterior_median,True
Bayes,model_only,2014,TSS,ST,18.27057590015419,10.740437682495063,0.0,77.94682468240484,1500,,10.740437682495063,posterior_median,True
Bayes,model_only,2015,NH4,CT,0.014810405440926218,0.0143653188163659,0.006209095243853714,0.026845694662999436,1500,,0.0143653188163659,posterior_median,True
Bayes,model_only,2015,NH4,MT,0.009954861835600381,0.009683636355060228,0.004163517698376114,0.01802694903910785,1500,,0.009683636355060228,posterior_median,True
Bayes,model_only,2015,NH4,ST,0.011820215280806207,0.011538839713381994,0.005306399658699266,0.02066349675193993,1500,,0.011538839713381994,posterior_median,True
Bayes,model_only,2015,NO2,CT,0.07037541686449714,0.05192090574211474,0.0,0.25475882608962236,1500,,0.05192090574211474,posterior_median,True
Bayes,model_only,2015,NO2,MT,0.036928090644006456,0.024589829575617436,0.0,0.1432156474964268,1500,,0.024589829575617436,posterior_median,True
Bayes,model_only,2015,NO2,ST,0.032711820074921544,0.021288360345071325,0.0,0.12679824732862657,1500,,0.021288360345071325,posterior_median,True
Bayes,model_only,2015,NO3,CT,1.2439993090817743,1.2416420871163907,0.9200821890271738,1.6020826528444303,1500,,1.2416420871163907,posterior_median,True
Bayes,model_only,2015,NO3,MT,0.7769710534740164,0.7727224879795731,0.49936677606330204,1.0944027030159018,1500,,0.7727224879795731,posterior_median,True
Bayes,model_only,2015,NO3,ST,0.7445299420783259,0.7410873663693791,0.4570528272651967,1.0426828536490411,1500,,0.7410873663693791,posterior_median,True
Bayes,model_only,2015,OP,CT,0.010301645733488051,0.009790194882599218,0.001965615099231077,0.022177583804870164,1500,,0.009790194882599218,posterior_median,True
Bayes,model_only,2015,OP,MT,0.0058606556026237575,0.005225175235828579,0.0008617848043132926,0.014160640291736117,1500,,0.005225175235828579,posterior_median,True
Bayes,model_only,2015,OP,ST,0.006544118193572447,0.005962773348132077,0.0012890991294826574,0.014897084094980403,1500,,0.005962773348132077,posterior_median,True
Bayes,model_only,2015,Se,CT,0.0010303928017137492,0.0010285870251819519,0.0006371097150011734,0.0014540370169868683,1500,,0.0010285870251819519,posterior_median,True
Bayes,model_only,2015,Se,MT,0.0005627232420845276,0.0005529425593373898,0.00029837991452809874,0.0008573763943976011,1500,,0.0005529425593373898,posterior_median,True
Bayes,model_only,2015,Se,ST,0.0005248222205290498,0.0005209197080068507,0.0002591382179686094,0.0007982914958242559,1500,,0.0005209197080068507,posterior_median,True
Bayes,model_only,2015,TDS,CT,135.12085186735408,132.03417891847909,71.28937689216345,213.7619371396864,1500,,132.03417891847909,posterior_median,True
Bayes,model_only,2015,TDS,MT,86.88142035816838,83.91974948108384,44.50340931267783,142.09969875944793,1500,,83.91974948108384,posterior_median,True
Bayes,model_only,2015,TDS,ST,83.20210537685988,81.50046726713248,41.961277061159606,135.6981947196076,1500,,81.50046726713248,posterior_median,True
Bayes,model_only,2015,TKN,CT,0.28752764766442357,0.27433304004938797,0.1036321729455432,0.5281234371025044,1500,,0.27433304004938797,posterior_median,True
Bayes,model_only,2015,TKN,MT,0.12504447942803704,0.11544485007409303,0.03058628844988033,0.27541544976981164,1500,,0.11544485007409303,posterior_median,True
Bayes,model_only,2015,TKN,ST,0.12183160794343881,0.11533292511150209,0.02729709368769572,0.2576879845802174,1500,,0.11533292511150209,posterior_median,True
Bayes,model_only,2015,TN,CT,1.409046206716109,1.4067145330051267,0.9081816180189726,1.9808388614054144,1500,,1.4067145330051267,posterior_median,True
Bayes,model_only,2015,TN,MT,0.839932540944531,0.8314594371070682,0.48736695663339064,1.2768382943945367,1500,,0.8314594371070682,posterior_median,True
Bayes,model_only,2015,TN,ST,0.792308991597964,0.7898622218280579,0.4471637704349834,1.191801083345944,1500,,0.7898622218280579,posterior_median,True
Bayes,model_only,2015,TP,CT,0.046305923529326845,0.029625509913794753,0.0,0.18919168191673258,1500,,0.029625509913794753,posterior_median,True
Bayes,model_only,2015,TP,MT,0.017295396498418162,0.008936075452897142,0.0,0.08469094393188825,1500,,0.008936075452897142,posterior_median,True
Bayes,model_only,2015,TP,ST,0.014750869225642881,0.006258384179441769,0.0,0.07324099753979148,1500,,0.006258384179441769,posterior_median,True
Bayes,model_only,2015,TSS,CT,57.28164157710106,42.778213505582,0.1695612343043937,203.95201156603977,1500,,42.778213505582,posterior_median,True
Bayes,model_only,2015,TSS,MT,10.279784058266033,3.8494068895759663,0.0,56.415005515998814,1500,,3.8494068895759663,posterior_median,True
Bayes,model_only,2015,TSS,ST,9.37779573624099,2.876997472759215,0.0,55.973293668504354,1500,,2.876997472759215,posterior_median,True
Bayes,model_only,2016,NH4,CT,0.011290362619480033,0.011258976501688755,0.0056420894270394805,0.01804447531436226,1500,,0.011258976501688755,posterior_median,True
Bayes,model_only,2016,NH4,MT,0.0028714691846726125,0.002711382220024496,0.0005938937038339346,0.006051712512034346,1500,,0.002711382220024496,posterior_median,True
Bayes,model_only,2016,NH4,ST,0.003462239082528574,0.003305868052922675,0.0008527529664987751,0.0069693413579466545,1500,,0.003305868052922675,posterior_median,True
Bayes,model_only,2016,NO2,CT,0.027416532520514177,0.01648701103143524,0.0,0.11891559404542747,1500,,0.01648701103143524,posterior_median,True
Bayes,model_only,2016,NO2,MT,0.011504242080089605,0.004775329913408101,0.0,0.057090550100212106,1500,,0.004775329913408101,posterior_median,True
Bayes,model_only,2016,NO2,ST,0.014327780342373947,0.006458539099708399,0.0,0.07133280777115074,1500,,0.006458539099708399,posterior_median,True
Bayes,model_only,2016,NO3,CT,0.31325507091770216,0.3115207985354851,0.19738935523778192,0.43885229166220124,1500,,0.3115207985354851,posterior_median,True
Bayes,model_only,2016,NO3,MT,0.14433954305961771,0.14240818233836405,0.04736321055850422,0.25329450510115276,1500,,0.14240818233836405,posterior_median,True
Bayes,model_only,2016,NO3,ST,0.1923732058001684,0.1902503743217025,0.08789358068061018,0.3040011415537439,1500,,0.1902503743217025,posterior_median,True
Bayes,model_only,2016,OP,CT,0.002683178047728902,0.0023057914909850414,0.0,0.00808907789283065,1500,,0.0023057914909850414,posterior_median,True
Bayes,model_only,2016,OP,MT,0.0009568149803024586,0.0006404925274410741,0.0,0.003602094102306313,1500,,0.0006404925274410741,posterior_median,True
Bayes,model_only,2016,OP,ST,0.00141103629075634,0.0010568020342656718,0.0,0.004791787372590079,1500,,0.0010568020342656718,posterior_median,True
Bayes,model_only,2016,Se,CT,0.00040434940958808684,0.00038858091397198904,0.0001522873647220955,0.0007329569175516187,1500,,0.00038858091397198904,posterior_median,True
Bayes,model_only,2016,Se,MT,0.00017237531236866872,0.00015972996550234225,3.208994898358255e-05,0.00038153792858318863,1500,,0.00015972996550234225,posterior_median,True
Bayes,model_only,2016,Se,ST,0.0002240986023366545,0.0002174388476582342,5.436553133254067e-05,0.000435742762108183,1500,,0.0002174388476582342,posterior_median,True
Bayes,model_only,2016,TDS,CT,55.65655082775637,54.26580367772359,19.1880751130299,101.71437921819354,1500,,54.26580367772359,posterior_median,True
Bayes,model_only,2016,TDS,MT,26.738904020678955,25.3379586845545,5.990244245817752,54.70018585068414,1500,,25.3379586845545,posterior_median,True
Bayes,model_only,2016,TDS,ST,34.93366968163861,33.813260306910934,10.927258033965364,67.58945722497751,1500,,33.813260306910934,posterior_median,True
Bayes,model_only,2016,TKN,CT,0.05601176128999648,0.048680463146536734,0.0,0.1569783533255241,1500,,0.048680463146536734,posterior_median,True
Bayes,model_only,2016,TKN,MT,0.0220256860793113,0.017429689597016407,0.0,0.07448895025192535,1500,,0.017429689597016407,posterior_median,True
Bayes,model_only,2016,TKN,ST,0.028620571516896162,0.022717456637807838,0.0,0.09105767542131943,1500,,0.022717456637807838,posterior_median,True
Bayes,model_only,2016,TN,CT,0.3003614043755968,0.2936982507902758,0.11908138301409198,0.5138750200218168,1500,,0.2936982507902758,posterior_median,True
Bayes,model_only,2016,TN,MT,0.12838766991297365,0.12077629172199618,0.02901964258518692,0.28068442626350754,1500,,0.12077629172199618,posterior_median,True
Bayes,model_only,2016,TN,ST,0.16939682597562655,0.16465157310981837,0.052739951924695196,0.3173735902396414,1500,,0.16465157310981837,posterior_median,True
Bayes,model_only,2016,TP,CT,0.0055767826422386075,0.0,0.0,0.03916436845897381,1500,,0.0,posterior_median,True
Bayes,model_only,2016,TP,MT,0.0019227993392566093,0.0,0.0,0.017094359743950724,1500,,0.0,posterior_median,True
Bayes,model_only,2016,TP,ST,0.0026619860870128313,0.0,0.0,0.022329810659964117,1500,,0.0,posterior_median,True
Bayes,model_only,2016,TSS,CT,17.658235938396803,9.629121297280056,0.0,77.94142945878313,1500,,9.629121297280056,posterior_median,True
Bayes,model_only,2016,TSS,MT,3.4201537217239153,0.0,0.0,27.125096995266997,1500,,0.0,posterior_median,True
Bayes,model_only,2016,TSS,ST,4.60436552748373,0.0,0.0,31.53532739237172,1500,,0.0,posterior_median,True
Bayes,model_only,2017,NH4,CT,0.02857829155285946,0.02630094296647613,0.0016968615978202519,0.0686403251397428,1500,,0.02630094296647613,posterior_median,True
Bayes,model_only,2017,NH4,MT,0.015189103138758287,0.014030333958764565,0.0004628573201676173,0.03653807367323089,1500,,0.014030333958764565,posterior_median,True
Bayes,model_only,2017,NH4,ST,0.013665664898125712,0.012321839029237001,0.0004747144584897083,0.03805584850492789,1500,,0.012321839029237001,posterior_median,True
Bayes,model_only,2017,NO2,CT,0.0739341825843585,0.04108878872015986,0.0,0.32031095606934584,1500,,0.04108878872015986,posterior_median,True
Bayes,model_only,2017,NO2,MT,0.03513399270302704,0.01752704112625312,0.0,0.16976548716914092,1500,,0.01752704112625312,posterior_median,True
Bayes,model_only,2017,NO2,ST,0.03307239121570829,0.015849090114125552,0.0,0.17508346411866943,1500,,0.015849090114125552,posterior_median,True
Bayes,model_only,2017,NO3,CT,1.8904237382113882,1.8920045074241392,1.4279226221492367,2.3743305676469904,1500,,1.8920045074241392,posterior_median,True
