Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,n_complete_plots,ObservedAnnualLoad_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,ObservedIntervalType
2012,TN,ST,0.33,0.07315,0.8345,0.3084,0.2343,0.9928,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,TP,CT,0.1904,0.01153,0.5036,0.1228,0.09313,0.4953,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,TP,MT,0.1423,0.008648,0.3935,0.1525,0.1105,0.6045,10,5,0.5,Incomplete,0.0,-,-,-,none
2012,TP,ST,0.1191,0.003673,0.3544,0.1195,0.08873,0.4531,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,TSS,CT,205.7,36.71,464.9,101.4,82.86,299.2,10,9,0.9,Incomplete,0.0,-,-,-,none
2012,TSS,MT,91.14,6.242,284,101.4,80.82,297.8,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,TSS,ST,74.35,2.806,231.4,77.58,61.84,235.7,10,7,0.7,Incomplete,0.0,-,-,-,none
2013,NH4,CT,0.01931,0.0006789,0.05799,0.03289,0.02351,0.2125,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NH4,MT,0.0179,0.0008965,0.05518,0.04366,0.0293,0.2796,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NH4,ST,0.01555,0.0007517,0.04879,0.02665,0.01832,0.1901,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,CT,0.03616,0,0.2688,0.03938,0.02746,0.2292,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,MT,0.03052,0,0.2532,0.06123,0.04406,0.3332,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,ST,0.02484,0,0.2175,0.0403,0.0278,0.2305,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO3,CT,1.392,0.8985,1.921,0.6516,0.5185,2.19,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,NO3,MT,1.392,0.9441,1.973,1.028,0.7842,3.313,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,NO3,ST,1.22,0.8329,1.697,0.6957,0.5341,2.19,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,OP,CT,0.01112,0.0003616,0.03979,0.01111,0.007207,0.1441,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,OP,MT,0.01043,0.0006401,0.03852,0.02193,0.01416,0.2187,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,OP,ST,0.008759,0.0002624,0.03222,0.01055,0.007772,0.1306,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,CT,0.0011,0.0004151,0.001912,0.02584,0.01747,0.2012,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,MT,0.0009986,0.0003353,0.001839,0.03777,0.02563,0.2432,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,ST,0.0008531,0.0002725,0.001578,0.02357,0.01583,0.1822,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,CT,136.8,61.28,226.3,3.041,2.356,9.638,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,MT,138.1,60.15,227.8,4.388,3.387,13.58,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,ST,120.7,55.35,195.6,2.916,2.236,9.128,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TKN,CT,0.9776,0.5055,1.719,0.4512,0.3529,1.426,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TKN,MT,0.9135,0.4408,1.662,0.648,0.4924,2.225,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TKN,ST,0.7473,0.36,1.356,0.4247,0.3291,1.348,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,TN,CT,0.6966,0,2.463,0.4267,0.328,1.425,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TN,MT,0.6212,0,2.303,0.5618,0.4286,1.805,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TN,ST,0.5509,0,2.036,0.3636,0.2778,1.201,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TP,CT,0.07763,0,0.308,0.06107,0.04274,0.2929,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TP,MT,0.06484,0,0.272,0.08936,0.06159,0.4093,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TP,ST,0.05089,0,0.2252,0.05249,0.03602,0.2443,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,TSS,CT,157.4,18.02,385.7,90.55,66.71,314.8,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TSS,MT,89.23,2.559,298.3,117.9,90.4,390.6,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TSS,ST,70.29,1.227,240.2,55.52,43.52,174.3,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2014,NH4,CT,0.01697,0.002846,0.04058,0.03292,0.02331,0.1615,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NH4,MT,0.008993,0.00118,0.02402,0.02588,0.0144,0.1402,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NH4,ST,0.009927,0.001442,0.02466,0.01988,0.01376,0.1009,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO2,CT,0.04541,0,0.2431,0.03756,0.02576,0.1677,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO2,MT,0.0207,0,0.1409,0.02887,0.01605,0.1561,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NO2,ST,0.02253,0,0.1321,0.02419,0.01681,0.1188,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO3,CT,1.239,0.9109,1.592,0.5908,0.4372,1.949,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,NO3,MT,0.6805,0.3406,1.078,0.3625,0.2335,1.465,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NO3,ST,0.7477,0.4473,1.096,0.3795,0.2763,1.327,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,OP,CT,0.01858,0.007583,0.03339,0.01464,0.009853,0.08093,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,OP,MT,0.01456,0.005539,0.02802,0.01467,0.007195,0.1066,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,OP,ST,0.01479,0.006294,0.02686,0.01163,0.007542,0.07586,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,Se,CT,0.000955,0.000567,0.001347,0.02456,0.01678,0.1426,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,Se,MT,0.0004917,0.0002265,0.0008501,0.02092,0.01142,0.1306,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,Se,ST,0.0005261,0.0002708,0.0008694,0.01522,0.01056,0.09274,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TDS,CT,124.3,68.44,203.1,3.077,2.293,10.33,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TDS,MT,73.84,31.31,130.4,1.935,1.2,8.404,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TDS,ST,78.2,37.4,134.3,1.964,1.474,6.841,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TKN,CT,0.6295,0.331,1.011,0.3488,0.256,1.189,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TKN,MT,0.3589,0.1284,0.6926,0.2276,0.1446,0.9822,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TKN,ST,0.3757,0.1818,0.7019,0.2249,0.1605,0.7889,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TN,CT,0.9433,0.5367,1.415,0.5241,0.3959,1.661,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TN,MT,0.4504,0.1819,0.8353,0.3611,0.227,1.609,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TN,ST,0.4957,0.2248,0.8721,0.3518,0.2575,1.207,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TP,CT,0.05427,0,0.2163,0.08187,0.05838,0.3025,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TP,MT,0.02251,0,0.1258,0.04832,0.02885,0.2367,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TP,ST,0.022,0,0.1188,0.04484,0.03169,0.176,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TSS,CT,55.97,3.991,198.4,65.11,45.82,234.9,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TSS,MT,12.3,0,82.44,26.06,16.05,126.7,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TSS,ST,10.74,0,77.95,24.79,17.99,87.55,5,3,0.6,Incomplete,0.0,-,-,-,none
2015,NH4,CT,0.01437,0.006209,0.02685,0.01968,0.01603,0.184,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NH4,MT,0.009684,0.004164,0.01803,0.004464,0.003863,0.05252,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NH4,ST,0.01154,0.005306,0.02066,0.00377,0.003679,0.06313,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO2,CT,0.05192,0,0.2548,0.05757,0.04411,0.2861,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO2,MT,0.02459,0,0.1432,0.0152,0.0108,0.09317,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO2,ST,0.02129,0,0.1268,0.01769,0.01259,0.09551,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO3,CT,1.242,0.9201,1.602,1.051,0.8395,3.33,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO3,MT,0.7727,0.4994,1.094,0.3515,0.2656,1.189,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO3,ST,0.7411,0.4571,1.043,0.3922,0.2931,1.271,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,CT,0.00979,0.001966,0.02218,0.01556,0.01304,0.1832,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,MT,0.005225,0.0008618,0.01416,0.002207,0.002204,0.05071,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,ST,0.005963,0.001289,0.0149,0.00313,0.003021,0.05683,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,Se,CT,0.001029,0.0006371,0.001454,0.03577,0.02857,0.2159,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,Se,MT,0.0005529,0.0002984,0.0008574,0.004915,0.004132,0.05816,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,Se,ST,0.0005209,0.0002591,0.0007983,0.003204,0.003004,0.04955,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,CT,132,71.29,213.8,3.516,2.769,11.31,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,MT,83.92,44.5,142.1,0.9463,0.717,3.236,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,ST,81.5,41.96,135.7,0.9892,0.7219,3.133,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TKN,CT,0.2743,0.1036,0.5281,0.1666,0.1261,0.6245,6,6,1.0,Complete,2.0,0.1581,0.1152,0.2009,descriptive replicate minimum-to-maximum range
2015,TKN,MT,0.1154,0.03059,0.2754,0.02264,0.01686,0.1145,6,6,1.0,Complete,2.0,0.03318,0.01947,0.04689,descriptive replicate minimum-to-maximum range
2015,TKN,ST,0.1153,0.0273,0.2577,0.02434,0.01789,0.109,6,6,1.0,Complete,2.0,0.02383,0.02245,0.02522,descriptive replicate minimum-to-maximum range
2015,TN,CT,1.407,0.9082,1.981,1.175,0.9195,3.702,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TN,MT,0.8315,0.4874,1.277,0.3789,0.2943,1.25,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TN,ST,0.7899,0.4472,1.192,0.4313,0.3226,1.371,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TP,CT,0.02963,0,0.1892,0.1105,0.08387,0.4385,6,6,1.0,Complete,2.0,0.1708,0.1147,0.2269,descriptive replicate minimum-to-maximum range
2015,TP,MT,0.008936,0,0.08469,0.01604,0.01179,0.08754,6,6,1.0,Complete,2.0,0.02428,0.02109,0.02748,descriptive replicate minimum-to-maximum range
2015,TP,ST,0.006258,0,0.07324,0.0142,0.01047,0.08814,6,6,1.0,Complete,2.0,0.01388,0.01127,0.01648,descriptive replicate minimum-to-maximum range
2015,TSS,CT,42.78,0.1696,204,148.1,106.7,482.8,6,6,1.0,Complete,2.0,216.1,153.2,278.9,descriptive replicate minimum-to-maximum range
2015,TSS,MT,3.849,0,56.42,10.33,7.379,36.27,6,6,1.0,Complete,2.0,19.18,16.25,22.12,descriptive replicate minimum-to-maximum range
2015,TSS,ST,2.877,0,55.97,4.627,3.204,17.65,6,6,1.0,Complete,2.0,6.258,4.495,8.022,descriptive replicate minimum-to-maximum range
2016,NH4,CT,0.01126,0.005642,0.01804,0.007938,0.003023,0.1064,2,2,1.0,Complete,2.0,0.01239,0.005725,0.01906,descriptive replicate minimum-to-maximum range
2016,NH4,MT,0.002711,0.0005939,0.006052,0.001006,0.0003677,0.01165,2,2,1.0,Complete,2.0,0.0008836,0.0005274,0.00124,descriptive replicate minimum-to-maximum range
2016,NH4,ST,0.003306,0.0008528,0.006969,0.002203,0.0008259,0.03116,2,2,1.0,Complete,2.0,0.002821,0.001887,0.003756,descriptive replicate minimum-to-maximum range
2016,NO2,CT,0.01649,0,0.1189,0.01229,0.004807,0.1428,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO2,MT,0.004775,0,0.05709,0.001865,0.0007939,0.01532,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO2,ST,0.006459,0,0.07133,0.003714,0.001399,0.03475,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO3,CT,0.3115,0.1974,0.4389,0.3782,0.1946,1.842,2,2,1.0,Complete,2.0,0.3809,0.3085,0.4533,descriptive replicate minimum-to-maximum range
2016,NO3,MT,0.1424,0.04736,0.2533,0.04188,0.02145,0.2032,2,2,1.0,Complete,2.0,0.05165,0.03857,0.06473,descriptive replicate minimum-to-maximum range
2016,NO3,ST,0.1903,0.08789,0.304,0.11,0.05397,0.5096,2,2,1.0,Complete,2.0,0.1975,0.1388,0.2562,descriptive replicate minimum-to-maximum range
2016,OP,CT,0.002306,0,0.008089,0.001194,0.0006579,0.1024,2,2,1.0,Complete,2.0,0.004593,0.003394,0.005793,descriptive replicate minimum-to-maximum range
2016,OP,MT,0.0006405,0,0.003602,0.0002874,0.0001087,0.009929,2,2,1.0,Complete,2.0,0.0003336,0.0002406,0.0004266,descriptive replicate minimum-to-maximum range
2016,OP,ST,0.001057,0,0.004792,0.0003575,0.0001954,0.02688,2,2,1.0,Complete,2.0,0.001248,0.0009388,0.001557,descriptive replicate minimum-to-maximum range
2016,Se,CT,0.0003886,0.0001523,0.000733,0.0004441,0.0004476,0.1201,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,Se,MT,0.0001597,3.209e-05,0.0003815,0,2.438e-05,0.01045,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,Se,ST,0.0002174,5.437e-05,0.0004357,0,9.493e-05,0.02436,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,CT,54.27,19.19,101.7,1.511,0.7871,7.251,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,MT,25.34,5.99,54.7,0.1275,0.06902,0.6206,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,ST,33.81,10.93,67.59,0.3548,0.1858,1.581,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TKN,CT,0.04868,0,0.157,0.02012,0.008328,0.1503,2,2,1.0,Complete,2.0,0.008535,0.002538,0.01453,descriptive replicate minimum-to-maximum range
2016,TKN,MT,0.01743,0,0.07449,0.001059,0.0004467,0.01234,2,2,1.0,Complete,2.0,0.001178,0.0006659,0.00169,descriptive replicate minimum-to-maximum range
2016,TKN,ST,0.02272,0,0.09106,0.002355,0.0009149,0.02786,2,2,1.0,Complete,2.0,0.004198,0.003453,0.004942,descriptive replicate minimum-to-maximum range
2016,TN,CT,0.2937,0.1191,0.5139,0.3731,0.1948,1.667,2,2,1.0,Complete,2.0,0.3611,0.3002,0.422,descriptive replicate minimum-to-maximum range
2016,TN,MT,0.1208,0.02902,0.2807,0.04118,0.02193,0.1936,2,2,1.0,Complete,2.0,0.04932,0.03687,0.06177,descriptive replicate minimum-to-maximum range
2016,TN,ST,0.1647,0.05274,0.3174,0.1076,0.05559,0.4814,2,2,1.0,Complete,2.0,0.1882,0.1315,0.2449,descriptive replicate minimum-to-maximum range
2016,TP,CT,0,0,0.03916,0.007946,0.002892,0.1031,2,2,1.0,Complete,2.0,0.001127,0.0008626,0.001391,descriptive replicate minimum-to-maximum range
2016,TP,MT,0,0,0.01709,0.0004589,0.0001977,0.01258,2,2,1.0,Complete,2.0,0.0005743,0.0001426,0.001006,descriptive replicate minimum-to-maximum range
2016,TP,ST,0,0,0.02233,0.0009439,0.0003363,0.02682,2,2,1.0,Complete,2.0,0.0003753,0.0002439,0.0005068,descriptive replicate minimum-to-maximum range
2016,TSS,CT,9.629,0,77.94,54.24,25.5,238.6,2,2,1.0,Complete,2.0,82.96,42.59,123.3,descriptive replicate minimum-to-maximum range
2016,TSS,MT,0,0,27.13,2.541,1.365,12.59,2,2,1.0,Complete,2.0,2.502,2.383,2.622,descriptive replicate minimum-to-maximum range
2016,TSS,ST,0,0,31.54,9.131,4.762,39.51,2,2,1.0,Complete,2.0,14.55,11.79,17.32,descriptive replicate minimum-to-maximum range
2017,NH4,CT,0.0263,0.001697,0.06864,0.1955,0.1408,0.8747,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NH4,MT,0.01403,0.0004629,0.03654,0.02111,0.01614,0.1174,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NH4,ST,0.01232,0.0004747,0.03806,0.0104,0.008673,0.07918,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,CT,0.04109,0,0.3203,0.1245,0.08855,0.497,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,MT,0.01753,0,0.1698,0.02176,0.01583,0.1239,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,ST,0.01585,0,0.1751,0.0143,0.01099,0.07589,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO3,CT,1.892,1.428,2.374,2.101,1.592,6.739,6,6,1.0,Complete,2.0,2.638,1.749,3.528,descriptive replicate minimum-to-maximum range
2017,NO3,MT,1.11,0.7953,1.441,0.6535,0.4842,2.261,6,6,1.0,Complete,2.0,0.8842,0.8752,0.8931,descriptive replicate minimum-to-maximum range
2017,NO3,ST,1.012,0.6995,1.34,0.5543,0.4271,1.857,6,6,1.0,Complete,1.0,1.083,-,-,none
2017,OP,CT,0.01623,0.003092,0.03864,0.01095,0.01006,0.1834,6,6,1.0,Complete,2.0,0.005342,0.002838,0.007847,descriptive replicate minimum-to-maximum range
2017,OP,MT,0.005089,0.0002963,0.01531,0.006036,0.005076,0.09287,6,6,1.0,Complete,2.0,0.001451,0.001302,0.0016,descriptive replicate minimum-to-maximum range
2017,OP,ST,0.004215,0.0002469,0.01358,0.003277,0.003378,0.05317,6,6,1.0,Complete,1.0,0.001076,-,-,none
2017,Se,CT,0.001342,0.0004426,0.002278,0.0849,0.05809,0.494,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,Se,MT,0.0006893,0.0002062,0.00125,0.008708,0.007004,0.09086,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,Se,ST,0.000617,0.0001735,0.001157,0.004114,0.003989,0.06141,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,CT,162.1,76.72,259.1,12.33,9.247,40.51,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,MT,99.69,48.48,158.4,1.87,1.361,6.423,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,ST,89.4,41.85,147.1,1.543,1.182,4.997,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TKN,CT,0.9121,0.5523,1.324,0.7146,0.5085,2.697,6,6,1.0,Complete,2.0,1.413,0.3989,2.427,descriptive replicate minimum-to-maximum range
