Scenario,Analyte,Treatment,Draw,CumulativeLoad_kg,Method
annual_draw_truncation_at_zero,NH4,CT,126,0.5288486940345514,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,129,0.3540859410924687,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,131,0.3565552839488557,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,132,0.2017657608571235,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,133,0.2877038796929957,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,136,0.43094328780015473,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,140,0.501778616263795,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,142,0.26588893858087864,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,144,0.22752066770629467,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,146,0.2827412243116777,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,156,0.29263721218089306,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,163,0.2967138239704884,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,167,0.22995180704736473,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,169,0.31477411301593794,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,175,0.21683441664898576,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,176,0.25653776883092316,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,177,0.22316470002720148,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,178,0.3184651019843838,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,179,0.27984608298179786,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,180,0.3794831542273919,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,181,0.34050848401796174,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,182,0.3046717022408664,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,186,0.22960361358065262,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,189,0.20528420358867655,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,190,0.28146998777423526,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,191,0.2888491266061121,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,192,0.28697179177819493,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,193,0.32771482040322514,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,195,0.3199852903412467,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,197,0.19505380803497324,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,200,0.4006710032213201,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,201,0.46446368979628694,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,203,0.31643261229479147,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,214,0.20097760742201473,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,218,0.1914997214423194,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,222,0.2903931107015106,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,225,0.23104265272739008,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,228,0.25094683303769866,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,229,0.2786930859295012,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,231,0.4406273012080325,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,234,0.30655272660750016,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,238,0.2327316587221489,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,241,0.28657765524259904,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,242,0.15533602650269285,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,246,0.29687926396210257,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,249,0.13044746069493865,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,250,0.41468860407889424,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,254,0.3526168688216001,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,256,0.3244702193354354,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,258,0.5617020109876273,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,259,0.42609216939155975,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,260,0.45197977438360365,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,262,0.398793476741224,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,264,0.1469072442656818,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,265,0.4809811226281758,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,267,0.19482375929150822,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,270,0.3365227237110978,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,271,0.44338247764394756,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,273,0.29355487546437686,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,276,0.3101840374222681,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,277,0.47673459813275937,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,278,0.5459505014343674,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,282,0.4008438023956289,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,284,0.3006537670196049,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,285,0.45938105645270033,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,286,0.22466142966852917,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,289,0.3061268413330112,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,290,0.7192097115059183,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,292,0.6186753641767481,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,296,0.24823050919822637,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,297,0.24878468517263103,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,299,0.2546804744583199,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,300,0.1885750168334845,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,302,0.26939797785451725,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,303,0.21275735036085947,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,304,0.419704232391283,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,306,0.14328210046014053,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,307,0.3345765451531849,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,308,0.3123546956353835,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,309,0.3025443480530207,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,310,0.2025505378032547,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,311,0.24991660794799958,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,313,0.3641053681243931,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,314,0.2499404823298301,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,318,0.2743542901041174,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,320,0.2762831587147346,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,323,0.24590650147130805,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,324,0.2890204199755732,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,326,0.24125070129634554,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,331,0.33586097323498254,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,337,0.2929754488836873,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,339,0.2419719989587323,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,340,0.22504219486930171,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,341,0.13783998775008263,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,342,0.17731786388250928,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,343,0.20859027916801143,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,348,0.34983777747130496,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,349,0.27084805802555395,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,350,0.33524314705242647,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,354,0.579682237091837,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,356,0.5063556431063614,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,358,0.3678894997647465,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,360,0.18661939754948467,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,362,0.17664379694663385,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,367,0.41672928409495313,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,370,0.4080296968814494,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,372,0.38918388298729617,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,374,0.3127340608955626,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,375,0.31604818862748596,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,384,0.3585885394995771,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,385,0.2809569500641097,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,387,0.31144389996995314,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,388,0.1820345757581109,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,389,0.2363860235767026,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,391,0.2962724617769764,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,396,0.22670122389618158,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,398,0.35147975354357675,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,400,0.38160780229922653,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,401,0.22659300991794645,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,402,0.3119824912873701,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,414,0.4126187390913037,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,417,0.2546834875099016,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,418,0.3314118840227521,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,419,0.2945680064876394,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,420,0.24893829513890942,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,421,0.31742149535773456,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,422,0.2683247223131285,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,425,0.33492914804023194,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,426,0.3239687580526051,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,431,0.233062721108726,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,434,0.28692326080013997,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,436,0.18866858421195698,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,437,0.5590333587866785,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,438,0.8678001895083886,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,442,0.40238649058549186,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,443,0.4009844400485849,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,445,0.39034219023461436,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,449,0.32724955426600977,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,450,0.3196050459326972,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,452,0.1724892674813859,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,455,0.31702254371784017,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,459,0.39637071246050165,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,460,0.2711307015142258,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,471,0.30622330657517494,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,472,0.2585521906762616,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,474,0.2880092072950646,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,475,0.32296727547782583,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,485,0.32435529664090845,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,486,0.23553286838186321,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,487,0.20322922225616527,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,489,0.30371667509413364,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,490,0.2935964062336099,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,498,0.2846627589424513,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,501,0.2754931163961107,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,505,0.2973262302797177,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,507,0.2127229445696796,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,510,0.23492198570986655,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,512,0.4487934802164155,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,513,0.1899297486822984,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,514,0.25802191804969765,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,519,0.3533359538572898,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,521,0.3544471309770766,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,522,0.357573904639717,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,526,0.3668810227929319,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,527,0.31827336054848454,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,531,0.2815614068594956,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,534,0.18524621556811272,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,536,0.38957195440523085,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,539,0.23652574708892554,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,541,0.28110394619866025,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,543,0.37802481315966835,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,546,0.3070862227661603,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,547,0.2940151555138702,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,548,0.271836388046195,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,549,0.2823791526789268,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,550,0.2864370952217141,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,551,0.4719831830421035,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,552,0.2961648150290071,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,553,0.34245358844775575,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,555,0.24658207608102428,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,556,0.23144668889910552,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,561,0.3371910146840941,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,562,0.3885351376125532,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,565,0.20213886338090398,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,566,0.45805949778699073,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,567,0.6117668339209414,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,569,0.31765051209643647,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,572,0.34945668233533234,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,574,0.13822696992555591,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,575,0.33554358158182873,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,576,0.21842604735202736,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,583,0.23732922451994687,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,585,0.31143289020566245,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,588,0.1420008896156738,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,590,0.20725786478877262,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,595,0.24942407047455833,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,596,0.2803560760798562,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,598,0.37143095324955766,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,600,0.25559962108139356,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,601,0.19168188195072122,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,603,0.38241439904903446,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,606,0.31939254732640526,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,608,0.22496486664371204,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,609,0.2657489388823869,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,610,0.28551312920748967,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,611,0.3192065871979559,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,613,0.2171111838509969,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,617,0.36151525926308686,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,620,0.3330760764795188,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,621,0.27806403903585103,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,623,0.23020403533344364,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,625,0.19928049706014342,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,628,0.2241816156323126,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,629,0.26399222986621074,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,638,0.28746805384781404,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,644,0.2421806324519055,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,646,0.2616013335031861,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,648,0.20591074263641845,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,652,0.2281832199409761,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,653,0.0976852543962004,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,654,0.4483038827338949,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,656,0.39706807341397893,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,658,0.27066771737387946,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,659,0.40504793513250403,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,661,0.4175355624581797,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,664,0.3305547753014736,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,667,0.28144681013367556,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,669,0.24191878915094042,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,676,0.3356648165652238,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,681,0.24458410424808738,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,683,0.3177653823997246,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,691,0.23688977883939077,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,693,0.22960526291983435,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,695,0.30342481353344497,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,697,0.27139543639285446,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,698,0.19367456003008982,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,703,0.3061734569471752,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,704,0.4337612183505651,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,705,0.33103680285370307,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,706,0.408312428157968,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,707,0.20379003760041087,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,708,0.31919297592953705,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,713,0.3153270114025178,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,720,0.3001605272209236,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,721,0.18657969774476163,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,722,0.3070741925839593,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,729,0.23631840388676,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,730,0.2772388626605563,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,731,0.3259256607215435,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,732,0.31883353570505085,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,735,0.291789266439994,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,736,0.43654075479395454,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,738,0.4332742028473106,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,740,0.2768994990350978,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,741,0.2269436588016222,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,745,0.2919839562197342,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,756,0.31352034147410857,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,757,0.3329677313207414,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,758,0.16876207030510842,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,762,0.3302918263412107,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,764,0.2676100857395502,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,766,0.37654350864505276,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,767,0.3208066149530131,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,768,0.2261131556372753,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,769,0.3269395529534596,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,771,0.1682733548028784,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,774,0.30119903264161485,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,775,0.3002432774109428,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,778,0.16740495775890718,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,783,0.3115009064025946,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,784,0.3392157457246244,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,787,0.2421512367515461,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,790,0.2461589501359257,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,791,0.2649306708544954,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,793,0.2335627053502684,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,794,0.2514000093552708,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,795,0.19180344239282363,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,797,0.39810115871428603,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,799,0.18250974832245037,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,802,0.3150338340160334,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,804,0.24675466315610864,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,806,0.3031864587459995,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,807,0.2949390681482197,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,809,0.257106978288254,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,814,0.25284820760356463,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,821,0.2591220070507996,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,822,0.2973057739440526,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,823,0.34987065119567295,BayesSensitivity
annual_draw_truncation_at_zero,NH4,CT,824,0.2532423618661288,BayesSensitivity
