Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,n_complete_plots,ObservedAnnualLoad_kg,ObservedAnnualLoadRangeLow_kg,ObservedAnnualLoadRangeHigh_kg,ObservedIntervalType
2011,TKN,CT,0.3491,0.009404,1.044,0.4178,0.3101,1.423,6,0,0.0,Incomplete,0.0,-,-,-,none
2011,TKN,MT,0.3168,0.008014,1.011,0.4083,0.2853,1.556,6,0,0.0,Incomplete,0.0,-,-,-,none
2011,TKN,ST,0.3027,0.01786,0.9995,0.4108,0.2977,1.468,6,0,0.0,Incomplete,0.0,-,-,-,none
2011,TN,CT,0.8661,0.38,1.505,0.4079,0.2853,1.561,6,3,0.5,Incomplete,0.0,-,-,-,none
2011,TN,MT,0.8092,0.3542,1.434,0.4518,0.3106,1.785,6,2,0.3333333333333333,Incomplete,0.0,-,-,-,none
2011,TN,ST,0.7532,0.3155,1.344,0.3797,0.2827,1.273,6,2,0.3333333333333333,Incomplete,0.0,-,-,-,none
2011,TP,CT,0.1635,0.01197,0.4485,0.1476,0.1025,0.6117,6,3,0.5,Incomplete,0.0,-,-,-,none
2011,TP,MT,0.1625,0.009793,0.427,0.1376,0.09413,0.5839,6,2,0.3333333333333333,Incomplete,0.0,-,-,-,none
2011,TP,ST,0.1419,0.005687,0.3933,0.1457,0.09527,0.59,6,2,0.3333333333333333,Incomplete,0.0,-,-,-,none
2011,TSS,CT,127.5,7.655,339.1,119.3,88.89,402.7,6,4,0.6666666666666666,Complete,1.0,119,-,-,none
2011,TSS,MT,83.2,1.34,277.7,121.7,87.68,418,6,3,0.5,Incomplete,0.0,-,-,-,none
2011,TSS,ST,63.87,0,245.7,108.2,77.82,412.8,6,5,0.8333333333333334,Complete,1.0,67.33,-,-,none
2012,NH4,CT,0.01992,0.001116,0.06213,0.03478,0.02546,0.1775,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,NH4,MT,0.02154,0.001722,0.0601,0.0541,0.03767,0.2787,10,1,0.1,Incomplete,0.0,-,-,-,none
2012,NH4,ST,0.01693,0.001324,0.05159,0.04127,0.02971,0.1973,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,NO2,CT,0.0869,0,0.3896,0.03756,0.02769,0.1939,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,NO2,MT,0.0661,0,0.3323,0.07169,0.04838,0.3323,10,1,0.1,Incomplete,0.0,-,-,-,none
2012,NO2,ST,0.06311,0,0.3289,0.05164,0.03786,0.2434,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,NO3,CT,1.707,0.9723,2.652,0.6327,0.5015,1.987,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,NO3,MT,1.783,1.143,2.484,0.9396,0.6832,3.224,10,5,0.5,Incomplete,0.0,-,-,-,none
2012,NO3,ST,1.547,0.9713,2.189,0.646,0.5016,2.039,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,OP,CT,0.03938,0.01535,0.07618,0.02393,0.01724,0.1419,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,OP,MT,0.04925,0.02447,0.08109,0.03912,0.02605,0.2021,10,5,0.5,Incomplete,0.0,-,-,-,none
2012,OP,ST,0.03436,0.01401,0.06323,0.02988,0.02188,0.1905,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,Se,CT,0.001464,0.000755,0.002387,0.025,0.01768,0.1435,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,Se,MT,0.00119,0.0006348,0.001809,0.04804,0.03319,0.2525,10,1,0.1,Incomplete,0.0,-,-,-,none
2012,Se,ST,0.001079,0.0005649,0.001729,0.03609,0.0254,0.2181,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,TDS,CT,170.5,72.43,287.5,0.1683,0.1311,0.5584,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,TDS,MT,180.6,97.11,285.2,0.2148,0.1598,0.7338,10,1,0.1,Incomplete,0.0,-,-,-,none
2012,TDS,ST,158.7,82.03,250.8,0.1745,0.1384,0.5842,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,TKN,CT,0.884,0.1523,2.165,0.336,0.264,1.117,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,TKN,MT,0.7433,0.1228,1.816,0.4732,0.3523,1.475,10,1,0.1,Incomplete,0.0,-,-,-,none
2012,TKN,ST,0.6653,0.1034,1.616,0.3725,0.2897,1.14,10,2,0.2,Incomplete,0.0,-,-,-,none
2012,TN,CT,0.5784,0.1331,1.401,0.2388,0.1919,0.8134,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,TN,MT,0.5661,0.2055,1.321,0.2864,0.209,0.9793,10,5,0.5,Incomplete,0.0,-,-,-,none
2012,TN,ST,0.4294,0.107,1.142,0.2326,0.179,0.7451,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,TP,CT,0.2065,0.01198,0.583,0.1251,0.09432,0.5034,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,TP,MT,0.1974,0.01053,0.5183,0.1819,0.1299,0.7011,10,5,0.5,Incomplete,0.0,-,-,-,none
2012,TP,ST,0.1592,0.007431,0.4433,0.1477,0.1105,0.5302,10,4,0.4,Incomplete,0.0,-,-,-,none
2012,TSS,CT,231.7,31.25,551.8,100,80.69,290.3,10,9,0.9,Incomplete,0.0,-,-,-,none
2012,TSS,MT,129.1,4.442,351.6,109,85.24,335.6,10,6,0.6,Incomplete,0.0,-,-,-,none
2012,TSS,ST,96.52,1.138,302.7,85.77,68.78,262.5,10,7,0.7,Incomplete,0.0,-,-,-,none
2013,NH4,CT,0.02026,0.001586,0.0602,0.02994,0.02133,0.1961,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NH4,MT,0.02078,0.001565,0.05957,0.04025,0.02689,0.2656,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NH4,ST,0.01798,0.001433,0.05098,0.02586,0.01781,0.1837,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,CT,0.03349,0,0.2911,0.0294,0.01998,0.1851,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,MT,0.02983,0,0.2982,0.04468,0.03193,0.2736,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO2,ST,0.02621,0,0.2493,0.03036,0.0202,0.1987,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,NO3,CT,1.482,0.9876,2.049,0.6091,0.476,2.112,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,NO3,MT,1.53,1.015,2.157,0.8578,0.6485,2.894,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,NO3,ST,1.363,0.8913,1.884,0.648,0.4925,2.173,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,OP,CT,0.01105,0.0007807,0.03657,0.01212,0.007743,0.1354,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,OP,MT,0.01196,0.0009402,0.0391,0.01157,0.008448,0.1845,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,OP,ST,0.009667,0.000371,0.03365,0.007367,0.005778,0.1238,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,CT,0.001185,0.0003607,0.002287,0.01881,0.01233,0.1658,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,MT,0.001104,0.0003167,0.002251,0.02524,0.01683,0.212,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,Se,ST,0.0009691,0.0002567,0.001898,0.01616,0.01048,0.1661,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,CT,151.5,76.31,237.7,0.1776,0.1308,0.6184,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,MT,160.1,83.5,250.9,0.2372,0.1783,0.8559,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TDS,ST,141.1,73.75,223.9,0.165,0.1216,0.5609,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TKN,CT,1.059,0.5171,1.824,0.417,0.3241,1.325,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TKN,MT,1.025,0.4729,1.801,0.5851,0.4429,1.959,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TKN,ST,0.8695,0.3958,1.576,0.4223,0.328,1.35,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,TN,CT,0.7199,0,2.37,0.2887,0.2176,0.9777,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TN,MT,0.7009,0,2.383,0.3688,0.2837,1.215,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TN,ST,0.6097,0,2.049,0.2407,0.1837,0.8006,7,0,0.0,Incomplete,0.0,-,-,-,none
2013,TP,CT,0.07996,0,0.3055,0.05231,0.03483,0.276,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TP,MT,0.07327,0,0.3208,0.06286,0.04414,0.321,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TP,ST,0.05547,0,0.2617,0.0424,0.02933,0.2252,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2013,TSS,CT,160,15.88,413.1,93.13,68.35,321.3,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TSS,MT,112.1,4.86,343.2,121.3,93.82,388.3,7,2,0.2857142857142857,Incomplete,0.0,-,-,-,none
2013,TSS,ST,83.54,0,278.3,60.91,46.77,199.2,7,3,0.42857142857142855,Incomplete,0.0,-,-,-,none
2014,NH4,CT,0.01888,0.003867,0.04415,0.02897,0.02007,0.1459,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NH4,MT,0.01156,0.00167,0.0308,0.02092,0.0114,0.1254,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NH4,ST,0.0123,0.001975,0.02938,0.01537,0.01068,0.08278,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO2,CT,0.04653,0,0.244,0.02765,0.01874,0.1276,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO2,MT,0.02505,0,0.1582,0.02115,0.01066,0.1254,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NO2,ST,0.02571,0,0.164,0.01681,0.01136,0.09378,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,NO3,CT,1.315,0.9902,1.737,0.584,0.415,1.966,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,NO3,MT,0.8371,0.4779,1.259,0.3216,0.2061,1.396,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,NO3,ST,0.898,0.5599,1.308,0.3685,0.2663,1.32,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,OP,CT,0.01996,0.007489,0.03523,0.01679,0.01146,0.08591,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,OP,MT,0.01924,0.007123,0.03667,0.01409,0.007086,0.1035,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,OP,ST,0.01842,0.008838,0.03206,0.01226,0.007754,0.07881,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,Se,CT,0.001004,0.0006495,0.001522,0.02017,0.013,0.1231,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,Se,MT,0.0006091,0.0003051,0.0009964,0.01695,0.008834,0.1162,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,Se,ST,0.0006393,0.0003338,0.001013,0.01232,0.008619,0.0792,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TDS,CT,134,73.68,209.5,0.2351,0.1703,0.8259,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TDS,MT,93.43,44.77,156.8,0.128,0.07608,0.5792,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TDS,ST,96.2,47.68,159.8,0.1452,0.106,0.5422,5,0,0.0,Incomplete,0.0,-,-,-,none
2014,TKN,CT,0.6809,0.358,1.146,0.3614,0.2675,1.211,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TKN,MT,0.4515,0.1722,0.9034,0.2081,0.1354,0.8888,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TKN,ST,0.4668,0.2235,0.8563,0.2286,0.16,0.8101,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TN,CT,1.019,0.5856,1.534,0.3738,0.2724,1.231,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TN,MT,0.5459,0.2276,0.9796,0.1954,0.1235,0.8429,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TN,ST,0.5829,0.2776,1.003,0.2246,0.162,0.7946,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TP,CT,0.05771,0.002977,0.232,0.08372,0.05879,0.3053,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TP,MT,0.03151,0,0.1534,0.04575,0.02611,0.238,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TP,ST,0.02974,0,0.1478,0.04684,0.03262,0.1945,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TSS,CT,61.68,5.746,227.1,70.85,50.94,251.1,5,3,0.6,Incomplete,0.0,-,-,-,none
2014,TSS,MT,15.91,0,108.7,25.99,15.75,130.7,5,1,0.2,Incomplete,0.0,-,-,-,none
2014,TSS,ST,13.59,0,95.69,27.92,20.07,97.94,5,3,0.6,Incomplete,0.0,-,-,-,none
2015,NH4,CT,0.01517,0.00646,0.02784,0.01816,0.01546,0.165,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NH4,MT,0.01218,0.005172,0.02174,0.004037,0.003739,0.05539,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NH4,ST,0.01617,0.006977,0.02826,0.003951,0.00412,0.06942,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO2,CT,0.05334,0,0.2608,0.05454,0.04231,0.2762,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO2,MT,0.03089,0,0.1957,0.01521,0.01125,0.09663,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO2,ST,0.0308,0,0.191,0.01573,0.01102,0.09615,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,NO3,CT,1.315,0.9292,1.742,1.06,0.8494,3.337,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO3,MT,1,0.6145,1.392,0.3752,0.2849,1.233,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,NO3,ST,1.015,0.5955,1.397,0.4258,0.3189,1.361,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,CT,0.01067,0.002324,0.02493,0.01703,0.01305,0.1833,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,MT,0.007124,0.0009817,0.01729,0.003827,0.003351,0.0589,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,OP,ST,0.008533,0.00148,0.01941,0.004794,0.003943,0.07033,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,Se,CT,0.001088,0.0006402,0.001589,0.03086,0.02347,0.1939,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,Se,MT,0.0007106,0.0003521,0.001135,0.004723,0.00396,0.05579,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,Se,ST,0.0007032,0.0003471,0.00113,0.004415,0.003948,0.06069,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,CT,137.6,74.46,215.9,0.1573,0.1182,0.6133,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,MT,109.7,55.05,174.8,0.03292,0.02328,0.1496,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TDS,ST,110.8,53.33,173.7,0.03422,0.02452,0.1433,6,0,0.0,Incomplete,0.0,-,-,-,none
2015,TKN,CT,0.2954,0.1051,0.5488,0.164,0.1246,0.5872,6,6,1.0,Complete,2.0,0.1581,0.1152,0.2009,descriptive replicate minimum-to-maximum range
2015,TKN,MT,0.1517,0.04285,0.3514,0.02541,0.01898,0.1277,6,6,1.0,Complete,2.0,0.03318,0.01947,0.04689,descriptive replicate minimum-to-maximum range
2015,TKN,ST,0.157,0.04451,0.3587,0.02817,0.02092,0.1224,6,6,1.0,Complete,2.0,0.02383,0.02245,0.02522,descriptive replicate minimum-to-maximum range
2015,TN,CT,1.459,0.9431,2.136,1.138,0.8794,3.576,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TN,MT,1.056,0.6074,1.582,0.3588,0.2742,1.215,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TN,ST,1.064,0.5917,1.617,0.3973,0.2997,1.304,6,5,0.8333333333333334,Incomplete,0.0,-,-,-,none
2015,TP,CT,0.03235,0,0.2087,0.1227,0.093,0.4729,6,6,1.0,Complete,2.0,0.1708,0.1147,0.2269,descriptive replicate minimum-to-maximum range
2015,TP,MT,0.01137,0,0.1174,0.0163,0.0119,0.08879,6,6,1.0,Complete,2.0,0.02428,0.02109,0.02748,descriptive replicate minimum-to-maximum range
2015,TP,ST,0.01012,0,0.108,0.01662,0.01193,0.1024,6,6,1.0,Complete,2.0,0.01388,0.01127,0.01648,descriptive replicate minimum-to-maximum range
2015,TSS,CT,41.56,0,206.1,165.2,119.1,539.8,6,6,1.0,Complete,2.0,216.1,153.2,278.9,descriptive replicate minimum-to-maximum range
2015,TSS,MT,3.646,0,74.99,11.32,8.112,39.68,6,6,1.0,Complete,2.0,19.18,16.25,22.12,descriptive replicate minimum-to-maximum range
2015,TSS,ST,3.747,0,68.57,6.082,4.068,23.37,6,6,1.0,Complete,2.0,6.258,4.495,8.022,descriptive replicate minimum-to-maximum range
2016,NH4,CT,0.00969,0.004334,0.01686,0.005319,0.002165,0.1059,2,2,1.0,Complete,2.0,0.01239,0.005725,0.01906,descriptive replicate minimum-to-maximum range
2016,NH4,MT,0.002719,0.0005734,0.006118,0.0008767,0.0003246,0.01187,2,2,1.0,Complete,2.0,0.0008836,0.0005274,0.00124,descriptive replicate minimum-to-maximum range
2016,NH4,ST,0.003204,0.0009236,0.007334,0.002937,0.001158,0.0376,2,2,1.0,Complete,2.0,0.002821,0.001887,0.003756,descriptive replicate minimum-to-maximum range
2016,NO2,CT,0.01298,0,0.11,0.02894,0.01245,0.1999,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO2,MT,0.00445,0,0.05842,0.002987,0.001369,0.01922,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO2,ST,0.006575,0,0.07455,0.008875,0.003587,0.05832,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,NO3,CT,0.2711,0.1425,0.4138,0.4014,0.2082,1.902,2,2,1.0,Complete,2.0,0.3809,0.3085,0.4533,descriptive replicate minimum-to-maximum range
2016,NO3,MT,0.1468,0.04173,0.2634,0.04515,0.02399,0.2153,2,2,1.0,Complete,2.0,0.05165,0.03857,0.06473,descriptive replicate minimum-to-maximum range
2016,NO3,ST,0.1868,0.07768,0.3165,0.1197,0.05869,0.5333,2,2,1.0,Complete,2.0,0.1975,0.1388,0.2562,descriptive replicate minimum-to-maximum range
2016,OP,CT,0.001923,0,0.007426,0.0008586,0.0006162,0.1054,2,2,1.0,Complete,2.0,0.004593,0.003394,0.005793,descriptive replicate minimum-to-maximum range
2016,OP,MT,0.0006206,0,0.003473,0.0002858,0.0001146,0.01114,2,2,1.0,Complete,2.0,0.0003336,0.0002406,0.0004266,descriptive replicate minimum-to-maximum range
2016,OP,ST,0.0009532,0,0.00464,0.0005558,0.0002712,0.02803,2,2,1.0,Complete,2.0,0.001248,0.0009388,0.001557,descriptive replicate minimum-to-maximum range
2016,Se,CT,0.0003379,5.486e-05,0.0006791,0.001224,0.0008822,0.1171,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,Se,MT,0.0001614,1.192e-05,0.0003772,1.425e-05,3.936e-05,0.01093,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,Se,ST,0.0002024,2.28e-05,0.0004413,0.0002572,0.0001403,0.02621,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,CT,45.2,17.19,89.15,0.05715,0.02856,0.3255,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,MT,25.37,5.323,54.42,0.005198,0.002663,0.02901,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TDS,ST,32.1,9.6,65.11,0.01304,0.006172,0.07714,2,0,0.0,Incomplete,0.0,-,-,-,none
2016,TKN,CT,0.04497,0,0.1525,0.02224,0.009469,0.1629,2,2,1.0,Complete,2.0,0.008535,0.002538,0.01453,descriptive replicate minimum-to-maximum range
2016,TKN,MT,0.01808,0,0.07696,0.001336,0.0005711,0.01434,2,2,1.0,Complete,2.0,0.001178,0.0006659,0.00169,descriptive replicate minimum-to-maximum range
2016,TKN,ST,0.02237,0,0.09249,0.002311,0.0008191,0.02995,2,2,1.0,Complete,2.0,0.004198,0.003453,0.004942,descriptive replicate minimum-to-maximum range
2016,TN,CT,0.2547,0.08616,0.4717,0.3792,0.1888,1.656,2,2,1.0,Complete,2.0,0.3611,0.3002,0.422,descriptive replicate minimum-to-maximum range
2016,TN,MT,0.1234,0.02573,0.2658,0.04299,0.02325,0.1939,2,2,1.0,Complete,2.0,0.04932,0.03687,0.06177,descriptive replicate minimum-to-maximum range
2016,TN,ST,0.1574,0.04192,0.3242,0.1198,0.06089,0.52,2,2,1.0,Complete,2.0,0.1882,0.1315,0.2449,descriptive replicate minimum-to-maximum range
2016,TP,CT,0,0,0.03337,0.009524,0.003613,0.1241,2,2,1.0,Complete,2.0,0.001127,0.0008626,0.001391,descriptive replicate minimum-to-maximum range
2016,TP,MT,0,0,0.01542,0.0006299,0.0002776,0.01505,2,2,1.0,Complete,2.0,0.0005743,0.0001426,0.001006,descriptive replicate minimum-to-maximum range
2016,TP,ST,0,0,0.02218,0.001666,0.0005812,0.0338,2,2,1.0,Complete,2.0,0.0003753,0.0002439,0.0005068,descriptive replicate minimum-to-maximum range
2016,TSS,CT,8.773,0,80.66,56.09,27.14,254.7,2,2,1.0,Complete,2.0,82.96,42.59,123.3,descriptive replicate minimum-to-maximum range
2016,TSS,MT,0,0,23.73,2.851,1.514,13.47,2,2,1.0,Complete,2.0,2.502,2.383,2.622,descriptive replicate minimum-to-maximum range
2016,TSS,ST,0.03722,0,33.07,10.06,5.359,43.64,2,2,1.0,Complete,2.0,14.55,11.79,17.32,descriptive replicate minimum-to-maximum range
2017,NH4,CT,0.028,0.002233,0.07183,0.1462,0.1099,0.6996,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NH4,MT,0.01657,0.0009905,0.04408,0.01984,0.01437,0.1275,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NH4,ST,0.0149,0.0008832,0.04141,0.007301,0.006668,0.06801,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,CT,0.03796,0,0.3494,0.1094,0.07953,0.4547,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,MT,0.01687,0,0.2236,0.03064,0.02088,0.1542,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO2,ST,0.01614,0,0.2075,0.01886,0.01399,0.09454,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,NO3,CT,1.978,1.453,2.506,2.145,1.641,6.878,6,6,1.0,Complete,2.0,2.638,1.749,3.528,descriptive replicate minimum-to-maximum range
2017,NO3,MT,1.325,0.9409,1.689,0.7229,0.529,2.458,6,6,1.0,Complete,2.0,0.8842,0.8752,0.8931,descriptive replicate minimum-to-maximum range
2017,NO3,ST,1.228,0.8168,1.626,0.587,0.4498,2.011,6,6,1.0,Complete,1.0,1.083,-,-,none
2017,OP,CT,0.01657,0.00304,0.04085,0.008418,0.01059,0.2007,6,6,1.0,Complete,2.0,0.005342,0.002838,0.007847,descriptive replicate minimum-to-maximum range
2017,OP,MT,0.006125,0.0004315,0.01822,0.005879,0.005026,0.09322,6,6,1.0,Complete,2.0,0.001451,0.001302,0.0016,descriptive replicate minimum-to-maximum range
2017,OP,ST,0.005309,0.000267,0.01703,0.003496,0.003757,0.05509,6,6,1.0,Complete,1.0,0.001076,-,-,none
2017,Se,CT,0.001407,0.000495,0.002688,0.06095,0.04511,0.379,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,Se,MT,0.0008263,0.0002595,0.001728,0.007689,0.005992,0.09454,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,Se,ST,0.0007627,0.0002254,0.001526,0.002649,0.00302,0.06205,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,CT,178.4,92.31,283.7,0.6461,0.4968,2.282,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,MT,126.5,61.84,195.1,0.1025,0.07272,0.418,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TDS,ST,117.1,55.36,186.4,0.06505,0.0496,0.2392,6,0,0.0,Incomplete,0.0,-,-,-,none
2017,TKN,CT,0.9723,0.5686,1.44,0.6984,0.5084,2.618,6,6,1.0,Complete,2.0,1.413,0.3989,2.427,descriptive replicate minimum-to-maximum range
