model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v1p7p5,Bayes_Modeled,0.95,2015,TSS,CT,22,22,736713.4582306716,707429.5827696186,766123.8051681116,1505.815690547406,931.6703679316851,2076.6212921479246,1109574.1230787481,680180.4177871335,1552068.577922454
v1p7p5,Bayes_Modeled,0.95,2015,TSS,MT,22,22,663212.8738700883,643746.4198096232,682088.885702594,278.4764802595021,-206.5852085066251,763.5961478068452,184639.82711767175,-136360.76366936706,511980.2846546853
v1p7p5,Bayes_Modeled,0.95,2015,TSS,ST,22,22,638268.9983309784,618777.2114321459,657902.227886244,383.41617746663474,-111.38060134561655,893.2746452412489,244711.26108678806,-71360.55232861769,570889.6312400105
v1p7p5,Bayes_Modeled,0.95,2016,TSS,CT,8,8,187163.03710881085,166772.69689089007,208204.96619331813,609.8125547198217,-155.8939477450662,1369.7358924265318,114222.87318479187,-30105.338077504504,254686.80938242568
v1p7p5,Bayes_Modeled,0.95,2016,TSS,MT,8,8,160351.60732064254,140590.8176639735,180667.78575734518,640.4970174121833,-130.93046371380407,1386.9842136833856,102847.40414696834,-20624.602549241918,224482.9081646203
v1p7p5,Bayes_Modeled,0.95,2016,TSS,ST,8,8,158743.18933840803,139072.41388660885,179169.33296011243,751.7331591264647,-11.686876202395956,1530.3068673718335,119430.87364235446,-1855.744029756746,242621.9607775727
v1p7p5,Bayes_Modeled,0.95,2017,TSS,CT,30,30,1102409.409365576,1058324.7820461805,1147790.3303570864,1578.0504464494468,1029.8537168833166,2167.707692496713,1739645.462495677,1133613.5092699658,2379009.4057225897
v1p7p5,Bayes_Modeled,0.95,2017,TSS,MT,24,24,737287.9241390408,712580.8451604936,761808.5074074061,1015.8761568153993,534.2902297163661,1507.346968377633,748985.3526055093,392368.5085571146,1120620.8688968206
v1p7p5,Bayes_Modeled,0.95,2017,TSS,ST,29,29,863734.9914341464,831582.2393220583,895096.1515611238,1128.479238688922,683.5554652118325,1587.663666313102,974644.4705074121,586856.616736322,1376046.1373233632
v1p7p5,Bayes_Modeled,0.95,2018,TSS,CT,10,10,407852.16695444816,241642.9350451919,593735.5285292328,3618.299591250482,1831.2705581161936,5664.649718302107,1453594.9405151594,627281.022656284,2673567.0217861747
v1p7p5,Bayes_Modeled,0.95,2018,TSS,MT,10,10,393511.74158170546,230182.5128027414,578345.7216147027,2849.5488506011825,774.9179192031119,4670.891669867538,995497.5031490778,295721.6658884786,2050710.0780170867
v1p7p5,Bayes_Modeled,0.95,2018,TSS,ST,10,10,391657.6658188576,228351.76509474643,576634.6930927144,2648.992025620603,870.6300143432527,4712.131030157887,1025155.2549838834,317981.37620710896,2093402.6807738044
v1p7p5,Bayes_Modeled,0.95,2019,TSS,CT,2,2,99979.49913558539,96832.9200624211,103364.22931936994,2417.2128933503855,847.9438913947386,4269.973450752582,241695.95017105367,83777.53281302477,429618.2229486905
v1p7p5,Bayes_Modeled,0.95,2019,TSS,MT,2,2,99979.49913558539,96832.9200624211,103364.22931936994,2339.875929779714,767.9579182782296,4208.428768791626,233959.26169114566,76025.94683380079,422303.7679949884
