model_version,source,interval_prob,interval_type,Year,analyte,treatment,n_events,n_rows,n_complete_plots,n_complete_volume_plots,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2016,NO2,MT,4,4,NA,NA,28990.025250254588,9723.33150034626,49748.89821827525,0.3887149107341785,0,1.8851728872126405,11.504242080089604,0,57.0905501002121
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2016,NO2,ST,4,4,NA,NA,37578.50770124874,17435.48027315647,57298.61513574984,0.38031595632865334,0,1.7611300398085774,14.327780342373945,0,71.33280777115073
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO2,CT,12,12,NA,NA,209527.83325342453,159872.70036934497,254890.06303543513,0.3548636577475852,0,1.5372875320354256,73.9341825843585,0,320.31095606934593
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO2,MT,12,12,NA,NA,123358.14452346112,89161.56933252237,157053.26796634716,0.2881843098729262,0,1.3824952517641256,35.13399270302704,0,169.76548716914093
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO2,ST,12,12,NA,NA,113592.45411294636,80551.20063849154,148118.68610823777,0.2905945518911989,0,1.3972853168801012,33.072391215708286,0,175.08346411866944
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2018,NO2,CT,10,10,NA,NA,156652.17223705363,83701.02379536151,244642.4920181958,0.3734124218176211,0,1.4676211781095165,59.66189081373845,0,256.5251228806707
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2018,NO2,MT,10,10,NA,NA,138095.44749133944,69725.93818133243,221782.52317820434,0.3450593752618733,0,1.4517166531578223,48.39900383313011,0,215.11802299988608
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2018,NO2,ST,10,10,NA,NA,137700.21994865822,69531.19183530757,220264.5427961474,0.34843218389850283,0,1.4546014235346116,49.12026737339669,0,224.24509896456675
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2019,NO2,CT,2,2,NA,NA,30335.22576599273,12371.995632091974,47809.62646649845,0.2650586065173246,0,1.5155738591587666,8.042527190673864,0,47.82294689611311
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2019,NO2,MT,2,2,NA,NA,30393.22733863872,12263.463559523958,48796.149771408265,0.2595726153321899,0,1.4756761143644566,7.8882058860675635,0,44.77280872644123
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2019,NO2,ST,2,2,NA,NA,30499.458038559904,11815.024600310662,48761.74450819588,0.2533320862025427,0,1.4622533180653936,7.829460823771932,0,47.87132147244199
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2020,NO2,CT,14,14,NA,NA,185081.9827374712,126830.70182177905,241432.10102057047,0.43440290412576976,0,1.55127321738621,80.83110338430544,0,291.5631778201942
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2020,NO2,MT,14,14,NA,NA,117236.48954267692,70135.77794047032,164251.96574185742,0.35487309491500574,0,1.3804844195081172,41.618783568870874,0,165.41812707425015
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2020,NO2,ST,14,14,NA,NA,123084.80921329673,83690.69982112366,164523.6370206336,0.36761210339360956,0,1.4202798691550433,45.52992415805064,0,180.69215683060142
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2021,NO2,CT,12,12,NA,NA,166996.65869893078,119869.744966165,214677.58859721932,0.4330019590999986,0.011258591726801402,1.2344447853322873,72.0825159377466,1.79697342895061,202.82219286122182
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2021,NO2,MT,12,12,NA,NA,105253.40490358115,61831.63317521733,156527.7166429837,0.2991738214340147,0,1.0691777580973512,31.585444844780827,0,118.4698218699793
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2021,NO2,ST,12,12,NA,NA,217411.11913122542,166502.09207216298,265147.35866621806,0.3240612268292149,0,1.0926897835605316,70.21944419937934,0,240.8618849660691
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2022,NO2,CT,16,16,NA,NA,235190.43227516784,172038.45327064645,297866.9236374572,0.27045921215784047,0.1169348986007609,0.48193922142431506,63.53966329501641,25.757967153770373,115.45269815120824
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2022,NO2,MT,16,16,NA,NA,348622.0631541965,292984.2121819963,406160.9253289428,0.2359589166432034,0.12033424016691849,0.3983922938366778,82.24082997344641,41.55084095180206,143.77030171213886
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2022,NO2,ST,16,16,NA,NA,355934.6484343899,295437.954803243,415505.8751917449,0.19351427934478438,0.08457062041739083,0.3524208870483716,68.76289482332967,29.05889733648885,126.13840535814607
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2023,NO2,CT,14,14,NA,NA,240407.9928968182,196055.9049165508,286805.3928477303,0.04313984345441064,0,0.17315811921378685,10.423617540406632,0,42.43625107621653
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2023,NO2,MT,14,14,NA,NA,343683.73375901143,294724.6378123604,387979.0646791809,0.047274673950408776,0,0.16907237036716588,16.27367052467197,0,57.42521036322553
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2023,NO2,ST,14,14,NA,NA,318984.15810921293,270385.1484023513,365671.1679815499,0.04867768204044008,0,0.1737800716126977,15.562360278212596,0,55.33237157448296
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2024,NO2,CT,8,8,NA,NA,145400.14823478233,111940.67712484833,178972.9807425568,0.033101201057051506,0,0.18046685574941862,4.827739693926707,0,27.025578126032208
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2024,NO2,MT,8,8,NA,NA,222089.4644348292,188270.649237842,254289.83475454518,0.014671424625649292,0,0.11614054766763224,3.260146378174679,0,24.356555864935384
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2024,NO2,ST,8,8,NA,NA,213170.11209975337,184043.390533279,241498.2011407426,0.021900334732635078,0,0.12698695510188787,4.675011142884654,0,26.479970300505364
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2025,NO2,CT,16,16,NA,NA,272807.6275615254,223068.80147613323,319701.54329636734,0.7851755552560726,0.4183980380848113,1.2379952466004933,214.12586399633145,109.36392788427258,345.4180373508509
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2025,NO2,MT,16,16,NA,NA,354541.54364770604,309367.7611319728,400582.2376652093,0.7862052190531501,0.43235500622141526,1.2119136904486687,278.7681714419338,155.37261937153195,437.58891436081194
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2025,NO2,ST,16,16,NA,NA,364984.1774683531,324657.5387111106,407403.78151712625,0.783633556469439,0.4356674611257283,1.2205742967079152,286.1507332105225,152.92629225057365,453.40675104719253
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2011,NO3,CT,12,12,NA,NA,134835.34227254023,94200.85380037181,174839.14609434496,7.27619215551961,5.288824807777731,9.256848569513473,980.2971522487106,640.1420110654377,1390.516322615013
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2011,NO3,MT,12,12,NA,NA,115243.69506776468,73297.30122174173,161794.17187026102,7.460018451959909,5.329811713239115,9.42628095575581,859.907693928541,490.2421928057953,1317.5440512439145
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2011,NO3,ST,12,12,NA,NA,117586.12881817667,79532.48352344788,157303.0927319125,7.381801720856357,5.4190350319696,9.542368685346338,868.8317257098661,523.4052231524861,1295.562329771248
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2012,NO3,CT,20,20,NA,NA,197821.20009512958,127660.71496017739,268059.54262862867,7.687330436484299,5.88934030010188,9.439404463855215,1520.4541572016988,887.2890794570001,2213.948706074543
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2012,NO3,MT,20,20,NA,NA,162260.12314067635,113124.9102102413,212037.70238541346,8.450127244531815,6.551538803918282,10.306002788163374,1370.027423623726,880.013301983575,1899.0388345156475
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2012,NO3,ST,20,20,NA,NA,150754.75497891393,97125.79649354768,206109.58125118166,8.032883137221711,6.23403211651552,9.93461708452654,1209.3269769606097,750.3803327149748,1740.3835655150538
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2013,NO3,CT,14,14,NA,NA,180696.07226113623,130730.78392424769,228228.07815346582,7.747086678792299,5.881771227737408,9.723512212246291,1400.6541697872847,898.5341907342602,1921.2236109501564
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2013,NO3,MT,14,14,NA,NA,175394.4637358185,131272.273978976,227246.84582310996,7.994303145548263,6.057780121951586,9.91375294069151,1402.9637122906472,944.0766861646383,1973.046377983604
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2013,NO3,ST,14,14,NA,NA,153126.44736839595,111274.04925890337,195173.18466090225,8.000385680401342,6.1487139149554135,9.803012395971852,1224.0012317729568,832.9466167619066,1696.944055059259
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2014,NO3,CT,10,10,NA,NA,140522.73581465046,107198.17683247046,174627.30555032956,8.856594902566714,7.635903101054244,10.100732732820749,1244.063432188975,910.919512615528,1592.2961159426286
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2014,NO3,MT,10,10,NA,NA,83200.2582687293,46732.14043241992,121216.59768764878,8.286097777674858,6.287175162565902,10.25430975980508,691.5208284608311,340.63316900179973,1077.7214878737027
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2014,NO3,ST,10,10,NA,NA,87848.64342343732,52368.12949678376,125079.71076250263,8.560203570844719,7.149057919163726,9.869376806797217,751.8420507729996,447.2817744159339,1095.691195989753
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2015,NO3,CT,12,12,NA,NA,155685.1223719953,117072.6990516919,195147.03987937554,7.990173445195333,7.044079303803133,8.963553867066667,1243.999309081774,920.0821890271736,1602.0826528444304
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2015,NO3,MT,12,12,NA,NA,96716.59043751932,64177.45671400179,131329.27264595695,8.02885786685739,6.844665421030432,9.030690028773522,776.9710534740165,499.3667760633021,1094.4027030159018
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2015,NO3,ST,12,12,NA,NA,91289.67791768334,59242.465482570275,124725.99977103589,8.155036152926657,6.978348408468053,9.200935142898466,744.5299420783259,457.05282726519675,1042.6828536490411
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2016,NO3,CT,4,4,NA,NA,61085.95048467062,40644.219991392994,82615.48691372451,5.126574649872754,4.242193727464848,5.921269877138405,313.25507091770214,197.38935523778196,438.8522916622012
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2016,NO3,MT,4,4,NA,NA,28990.025250254588,9723.33150034626,49748.89821827525,4.967644410824758,3.9524108403633966,5.8238926407491824,144.3395430596177,47.36321055850423,253.29450510115277
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2016,NO3,ST,4,4,NA,NA,37578.50770124874,17435.48027315647,57298.61513574984,5.112239861496441,4.2770147939011185,5.938101559425249,192.3732058001684,87.89358068061019,304.00114155374393
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO3,CT,12,12,NA,NA,209527.83325342453,159872.70036934497,254890.06303543513,9.020884047312208,8.17864837889862,9.79410475248699,1890.4237382113881,1427.9226221492368,2374.3305676469904
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO3,MT,12,12,NA,NA,123358.14452346112,89161.56933252237,157053.26796634716,9.013321235666808,8.116919613573852,9.739305638772738,1112.1150137277548,795.2954798487614,1441.278938613439
v3p3_physical_event,Bayes_Modeled,0.95,95% posterior credible interval,2017,NO3,ST,12,12,NA,NA,113592.45411294636,80551.20063849154,148118.68610823777,8.907828165886025,8.081491227025632,9.66102485256618,1011.8050855736279,699.5097854921555,1340.2727136835854
